销售日期,品类,日销售量,日销售额,日成本额,正销售量,折扣销售量,交易条数,单品数,日平均售价,日平均进价,加成率,折扣销量占比,星期,月份,时间趋势
2020-09-23,花菜类,31.972,356.026,214.58402,31.972,0.0,68,2,11.135556111597648,6.71162329538346,0.6591449819981936,0.0,3,9,0.2299794661190965
2020-09-23,茄类,22.515,153.852,93.96681,22.515,0.0,43,3,6.833311125916056,4.1735203197868085,0.6373015110335236,0.0,3,9,0.2299794661190965
2020-09-23,辣椒类,54.327,656.8228,459.53156,54.327,0.0,192,9,12.090172474092073,8.458622047968783,0.42933120850285,0.0,3,9,0.2299794661190965
2020-09-23,食用菌,54.49,600.6034,332.88709,54.49,0.0,159,13,11.022268306111211,6.109140943292347,0.8042255708985286,0.0,3,9,0.2299794661190965
2020-09-24,水生根茎类,46.652,377.896,263.1778,46.652,0.0,86,2,8.100317242561948,5.641297264854669,0.4358961888122781,0.0,4,9,0.2327173169062286
2020-09-24,花叶类,162.861,1263.2616,729.83646,162.861,0.0,324,17,7.7566857627056205,4.481345810230811,0.730883107703334,0.0,4,9,0.2327173169062286
2020-09-24,花菜类,38.952,480.076,314.92248,38.952,0.0,88,2,12.32481002259191,8.084886013555145,0.5244259476173312,0.0,4,9,0.2327173169062286
2020-09-24,茄类,18.9,130.59,81.23044,18.9,0.0,36,3,6.90952380952381,4.297906878306879,0.6076485613028808,0.0,4,9,0.2327173169062286
2020-09-24,辣椒类,50.486,608.2412,402.44183,50.486,0.0,183,10,12.04772016004437,7.9713550291169835,0.5113766876569468,0.0,4,9,0.2327173169062286
2020-09-24,食用菌,61.336,770.85,457.30016,61.336,0.0,180,12,12.567660101734708,7.455656710577801,0.6856543413411444,0.0,4,9,0.2327173169062286
2020-09-25,水生根茎类,22.732,196.19,135.64119,22.732,0.0,42,2,8.630564842512758,5.966971229984163,0.4463895517283505,0.0,5,9,0.23545516769336072
2020-09-25,花叶类,173.781,1331.6094,780.0225800000001,173.781,0.0,368,20,7.662571857682946,4.4885377572922245,0.7071421188858402,0.0,5,9,0.23545516769336072
2020-09-25,花菜类,41.561,545.658,353.79605,41.561,0.0,92,2,13.129087365559059,8.51269339043815,0.5422953421893775,0.0,5,9,0.23545516769336072
2020-09-25,茄类,26.529,168.448,103.01684,26.529,0.0,45,3,6.3495797052282414,3.8831784085340573,0.6351501366184404,0.0,5,9,0.23545516769336072
2020-09-25,辣椒类,53.938,663.8968,427.47188,53.938,0.0,195,10,12.308517186399198,7.925245281619637,0.5530771287224787,0.0,5,9,0.23545516769336072
2020-09-25,食用菌,63.438,753.5628,434.02125,63.438,0.0,168,15,11.878728837605221,6.841660361297645,0.7362348041714548,0.0,5,9,0.23545516769336072
2020-09-26,水生根茎类,65.744,543.382,387.90954999999997,65.744,0.0,113,2,8.265119250425894,5.900303449744463,0.4007956236189596,0.0,6,9,0.23819301848049282
2020-09-26,花叶类,227.771,1782.8668,1063.50428,227.771,0.0,454,18,7.827453012016456,4.669182117126413,0.6764077338739058,0.0,6,9,0.23819301848049282
2020-09-26,花菜类,86.643,1074.982,668.78874,86.643,0.0,178,2,12.407026534168946,7.718901007582839,0.6073566071103411,0.0,6,9,0.23819301848049282
2020-09-26,茄类,33.517,223.189,137.31744,33.517,0.0,58,3,6.6589790255691135,4.096949010949667,0.625350720199852,0.0,6,9,0.23819301848049282
2020-09-26,辣椒类,68.094,770.6292,517.1276,68.094,0.0,241,9,11.317138073839105,7.59431961700003,0.4902109266649082,0.0,6,9,0.23819301848049282
2020-09-26,食用菌,93.976,1106.4192,656.20509,93.976,0.0,245,15,11.773423001617434,6.982688026730229,0.6860875004794613,0.0,6,9,0.23819301848049282
2020-09-27,水生根茎类,28.289,233.35,166.68026,28.289,0.0,49,2,8.248789282053094,5.8920520343596445,0.39998581715675274,0.0,7,9,0.24093086926762491
2020-09-27,花叶类,199.813,1507.6782,870.59019,199.813,0.0,371,17,7.545445992002523,4.357024768158229,0.731788638693482,0.0,7,9,0.24093086926762491
2020-09-27,花菜类,35.964,420.324,258.90353999999996,35.964,0.0,82,2,11.687354020687355,7.198963963963963,0.6234772224435405,0.0,7,9,0.24093086926762491
2020-09-27,茄类,20.532,146.238,90.31764,20.532,0.0,36,3,7.122443015780245,4.398872004675628,0.6191521390505776,0.0,7,9,0.24093086926762491
2020-09-27,辣椒类,54.459,626.7256,397.58907999999997,54.459,0.0,193,10,11.508209845939145,7.300704750362657,0.5763149229350062,0.0,7,9,0.24093086926762491
2020-09-27,食用菌,72.203,822.1998,457.39651,72.203,0.0,187,15,11.387335706272593,6.334868495768873,0.7975646556638574,0.0,7,9,0.24093086926762491
2020-09-28,水生根茎类,11.860999999999999,100.258,70.78965,11.860999999999999,0.0,24,2,8.452744288002698,5.968269960374336,0.4162804873311283,0.0,1,9,0.243668720054757
2020-09-28,花叶类,114.425,935.3418,539.26319,114.425,0.0,238,15,8.174278348263055,4.712809176316364,0.73448107963757,0.0,1,9,0.243668720054757
2020-09-28,花菜类,24.576,296.928,185.59008,24.576,0.0,53,2,12.08203125,7.5516796875,0.5999130988035568,0.0,1,9,0.243668720054757
2020-09-28,茄类,18.401,112.097,71.38222,18.401,0.0,30,3,6.091897179501114,3.879257649040813,0.5703770490746856,0.0,1,9,0.243668720054757
2020-09-28,辣椒类,37.410000000000004,404.08820000000003,282.92303,37.410000000000004,0.0,133,10,10.801609195402298,7.5627647687784005,0.4282619552038589,0.0,1,9,0.243668720054757
2020-09-28,食用菌,46.913,559.5806,317.06255,46.913,0.0,138,13,11.928049794300088,6.758522158037218,0.7648902401119275,0.0,1,9,0.243668720054757
2020-09-29,水生根茎类,24.135,197.886,141.65708999999998,24.135,0.0,36,2,8.199129894344313,5.869363579863268,0.3969367858679014,0.0,2,9,0.2464065708418891
2020-09-29,花叶类,156.737,1280.2984,773.49447,156.737,0.0,313,16,8.168450333998992,4.934983252199545,0.6552133850420416,0.0,2,9,0.2464065708418891
2020-09-29,花菜类,28.105,341.57,206.34635,28.105,0.0,58,2,12.153353495819248,7.3419800747198005,0.6553236827305158,0.0,2,9,0.2464065708418891
2020-09-29,茄类,24.719,147.12800000000001,101.35186,24.719,0.0,47,3,5.952020712812007,4.100160200655366,0.45165564795752156,0.0,2,9,0.2464065708418891
2020-09-29,辣椒类,57.017,570.487,408.03877,57.017,0.0,213,9,10.005559745339108,7.156440535278952,0.39811959535119645,0.0,2,9,0.2464065708418891
2020-09-29,食用菌,45.485,561.5908000000001,309.61976,45.485,0.0,135,13,12.346725294052986,6.80707398043311,0.8138080076026157,0.0,2,9,0.2464065708418891
2020-09-30,水生根茎类,36.839,301.972,215.7595,36.839,0.0,53,2,8.197073753359211,5.856822932218573,0.39957684366157675,0.0,3,9,0.24914442162902123
2020-09-30,花叶类,169.947,1329.57,786.06908,169.947,0.0,337,16,7.823439072181326,4.625377794253502,0.6914162302376783,0.0,3,9,0.24914442162902123
2020-09-30,花菜类,58.301,712.519,431.45181,58.301,0.0,107,2,12.22138556800055,7.400418689216308,0.651445152124869,0.0,3,9,0.24914442162902123
2020-09-30,茄类,25.865,154.139,99.53446,25.865,0.0,44,3,5.959365938526967,3.84822965397255,0.5485993494112491,0.0,3,9,0.24914442162902123
2020-09-30,辣椒类,53.628,542.9572,384.555,53.628,0.0,213,10,10.124509584545386,7.170787648243455,0.4119103899312191,0.0,3,9,0.24914442162902123
2020-09-30,食用菌,110.358,1347.0066000000002,798.16931,110.358,0.0,254,13,12.20579024628935,7.232545986697837,0.6876201366349206,0.0,3,9,0.24914442162902123
2020-10-01,水生根茎类,55.356,450.028,322.8957,55.356,0.0,88,2,8.129705903605752,5.833075005419466,0.39372559002798746,0.0,4,10,0.2518822724161533
2020-10-01,花叶类,225.69,1866.6766,1097.54274,225.69,0.0,440,15,8.27097611768355,4.863054366609066,0.7007780489714688,0.0,4,10,0.2518822724161533
2020-10-01,花菜类,88.759,1075.406,670.40833,88.759,0.0,171,2,12.11602203720186,7.553130724771572,0.6041059633015002,0.0,4,10,0.2518822724161533
2020-10-01,茄类,32.482,187.865,118.56568,32.482,0.0,53,3,5.783664798965582,3.650196416476818,0.5844804331236493,0.0,4,10,0.2518822724161533
2020-10-01,辣椒类,64.092,678.0898,451.93149,64.092,0.0,257,10,10.579944454846158,7.051293297135368,0.5004260933443694,0.0,4,10,0.2518822724161533
2020-10-01,食用菌,103.929,1363.191,829.4046900000001,103.929,0.0,284,12,13.116560344081055,7.98049331755333,0.6435776363888175,0.0,4,10,0.2518822724161533
2020-10-02,水生根茎类,21.931,189.632,129.75292,21.931,0.0,37,2,8.646755733892663,5.9164160321006785,0.4614854139698745,0.0,5,10,0.2546201232032854
2020-10-02,花叶类,244.124,1975.4444,1173.76311,244.124,0.0,486,16,8.091971293277188,4.80806110828923,0.6830009251185276,0.0,5,10,0.2546201232032854
2020-10-02,花菜类,63.205,760.574,479.01788000000005,63.205,0.0,123,2,12.033446720987262,7.578797247053241,0.5877778925496473,0.0,5,10,0.2546201232032854
2020-10-02,茄类,38.762,206.5024,146.16846,38.762,0.0,66,3,5.3274444043135025,3.770921521077344,0.4127698957764212,0.0,5,10,0.2546201232032854
2020-10-02,辣椒类,69.054,736.9588,475.61509,69.054,0.0,284,10,10.67221015437194,6.887582037246213,0.5494857406647884,0.0,5,10,0.2546201232032854
2020-10-02,食用菌,89.316,957.4802000000001,553.5283000000001,89.316,0.0,206,13,10.720141967844508,6.197414796900891,0.7297764179356323,0.0,5,10,0.2546201232032854
2020-10-03,水生根茎类,18.497,153.088,107.89604,18.497,0.0,27,2,8.276369140941775,5.833164296913013,0.41884725333756445,0.0,6,10,0.25735797399041754
2020-10-03,花叶类,298.341,2252.0622,1383.20974,298.341,0.0,497,14,7.548617856747815,4.636338082931947,0.6281422367659151,0.0,6,10,0.25735797399041754
2020-10-03,花菜类,44.493,531.162,342.17119,44.493,0.0,92,2,11.938102622884498,7.690449958420426,0.5523282366350013,0.0,6,10,0.25735797399041754
2020-10-03,茄类,63.535,340.6044,234.76365,63.535,0.0,109,4,5.360893995435587,3.6950287243251756,0.4508395997421235,0.0,6,10,0.25735797399041754
2020-10-03,辣椒类,84.728,895.931,537.5504,84.728,0.0,298,9,10.574202152771223,6.344424511377585,0.6666920906393152,0.0,6,10,0.25735797399041754
2020-10-03,食用菌,60.052,777.5976,450.49227,60.052,0.0,171,12,12.948737760607475,7.501703024045828,0.7261064213155091,0.0,6,10,0.25735797399041754
2020-10-04,水生根茎类,19.253999999999998,157.408,111.78291999999999,19.253999999999998,0.0,29,2,8.175340189051626,5.805698556144178,0.40815788315424206,0.0,7,10,0.2600958247775496
2020-10-04,花叶类,232.776,1732.616,1007.49485,232.776,0.0,416,13,7.443275939100251,4.328173222325326,0.7197269048075035,0.0,7,10,0.2600958247775496
2020-10-04,花菜类,34.491,397.086,222.41210999999998,34.491,0.0,69,2,11.512742454553361,6.448410020005219,0.7853614175954717,0.0,7,10,0.2600958247775496
2020-10-04,茄类,43.849,228.37279999999998,166.14138,43.849,0.0,83,3,5.208164382312026,3.7889434194622456,0.3745690567876587,0.0,7,10,0.2600958247775496
2020-10-04,辣椒类,75.21,804.531,536.95594,75.21,0.0,273,9,10.697128041483845,7.139422151309668,0.4983184653847015,0.0,7,10,0.2600958247775496
2020-10-04,食用菌,122.501,1049.7052,643.32401,122.501,0.0,295,14,8.56895209018702,5.251581701373866,0.6316897608096426,0.0,7,10,0.2600958247775496
2020-10-05,水生根茎类,79.752,650.336,462.9312,79.752,0.0,118,2,8.154478884542081,5.804634366536263,0.4048221420375211,0.0,1,10,0.26283367556468173
2020-10-05,花叶类,294.623,1926.411,1146.82843,294.623,0.0,470,14,6.538562841326034,3.892528519497799,0.6797726230069132,0.0,1,10,0.26283367556468173
2020-10-05,花菜类,82.648,737.352,468.55048000000005,82.648,0.0,154,2,8.921595198915885,5.66922950343626,0.5736874285135722,0.0,1,10,0.26283367556468173
2020-10-05,茄类,31.128,184.84,120.28015,31.128,0.0,54,3,5.938062194808532,3.8640500514006684,0.5367456724987456,0.0,1,10,0.26283367556468173
2020-10-05,辣椒类,87.933,969.3614,594.43322,87.933,0.0,279,9,11.023863623440572,6.760069825890166,0.6307322124426356,0.0,1,10,0.26283367556468173
2020-10-05,食用菌,126.518,1250.1502,716.42002,126.518,0.0,319,14,9.881204255520954,5.662593623041781,0.7449961825466573,0.0,1,10,0.26283367556468173
2020-10-06,水生根茎类,25.784,208.444,149.60693,25.784,0.0,41,2,8.08423828730996,5.802316552901025,0.3932777044485838,0.0,2,10,0.2655715263518138
2020-10-06,花叶类,287.297,2227.083,1231.54373,287.297,0.0,516,15,7.751849131734755,4.286657117895419,0.8083669672046478,0.0,2,10,0.2655715263518138
2020-10-06,花菜类,108.157,806.134,486.633,108.157,0.0,189,2,7.453368713999095,4.499320432334477,0.6565543232785285,0.0,2,10,0.2655715263518138
2020-10-06,茄类,42.318,262.756,172.40361000000001,42.318,0.0,82,4,6.209083605085306,4.074001843187297,0.5240748149067176,0.0,2,10,0.2655715263518138
2020-10-06,辣椒类,81.727,920.1356,561.07739,81.727,0.0,266,9,11.258648916514737,6.865263499210787,0.6399441795364449,0.0,2,10,0.2655715263518138
2020-10-06,食用菌,124.059,1159.6624,669.48976,124.059,0.0,320,14,9.347668448077124,5.3965432576435415,0.7321585321932329,0.0,2,10,0.2655715263518138
2020-10-07,水生根茎类,52.071,419.572,302.09441,52.071,0.0,84,2,8.057690461101188,5.801586487680282,0.3888770732301865,0.0,3,10,0.2683093771389459
2020-10-07,花叶类,253.996,1865.728,1050.04122,253.996,0.0,449,14,7.345501503960692,4.134085654892203,0.7768140568805479,0.0,3,10,0.2683093771389459
2020-10-07,花菜类,50.932,491.208,286.54758,50.932,0.0,101,2,9.64438859656012,5.626081441922563,0.7142284014403475,0.0,3,10,0.2683093771389459
2020-10-07,茄类,29.085,192.1696,124.07689,29.085,0.0,55,4,6.6071720818291215,4.2660096269554755,0.5487944612409288,0.0,3,10,0.2683093771389459
2020-10-07,辣椒类,63.151,757.9944,478.62931,63.151,0.0,226,9,12.002888315307754,7.579124796123576,0.5836773556554655,0.0,3,10,0.2683093771389459
2020-10-07,食用菌,80.421,1044.4744,546.85518,80.421,0.0,231,13,12.98758284527673,6.799905248629089,0.9099652672212046,0.0,3,10,0.2683093771389459
2020-10-08,水生根茎类,31.952,261.16,185.41862,31.952,0.0,53,2,8.173510265398097,5.803036429644466,0.40848853259721163,0.0,4,10,0.27104722792607805
2020-10-08,花叶类,252.73,1907.876,1121.28682,252.73,0.0,449,14,7.549068175523286,4.43669853203023,0.7015057753019873,0.0,4,10,0.27104722792607805
2020-10-08,花菜类,49.58,455.944,277.552,49.58,0.0,91,2,9.196127470754337,5.598063735377169,0.6427336138813629,0.0,4,10,0.27104722792607805
2020-10-08,茄类,33.49,208.265,129.45595,33.49,0.0,61,4,6.218722006569124,3.865510600179158,0.6087711688802251,0.0,4,10,0.27104722792607805
2020-10-08,辣椒类,72.023,851.7548,541.8622,72.023,0.0,236,9,11.826149979867544,7.523460561209615,0.5719029672119591,0.0,4,10,0.27104722792607805
2020-10-08,食用菌,328.488,1355.1604,778.06019,328.488,0.0,296,13,4.125448722632181,2.3686106950634422,0.741716665904729,0.0,4,10,0.27104722792607805
2020-10-09,水生根茎类,45.216,364.332,262.14864,45.216,0.0,74,2,8.057590233545648,5.7976963906581735,0.38979168459542657,0.0,5,10,0.2737850787132101
2020-10-09,花叶类,162.518,1305.61,763.8699,162.518,0.0,328,14,8.0336331975535,4.700217206709411,0.7092046695386214,0.0,5,10,0.2737850787132101
2020-10-09,花菜类,55.845,650.552,371.744,55.845,0.0,112,2,11.649243441668906,6.656710538096518,0.75,0.0,5,10,0.2737850787132101
2020-10-09,茄类,24.289,171.199,105.71575,24.289,0.0,40,4,7.048416978879328,4.352412614763884,0.6194275687397575,0.0,5,10,0.2737850787132101
2020-10-09,辣椒类,51.243,570.2036,398.57172,51.243,0.0,194,9,11.127443748414418,7.778071541478837,0.4306173052117195,0.0,5,10,0.2737850787132101
2020-10-09,食用菌,57.258,567.0858,317.17484,57.258,0.0,142,13,9.904044849627999,5.539397813405987,0.7879280714699815,0.0,5,10,0.2737850787132101
2020-10-10,水生根茎类,22.07,177.628,127.91521999999999,22.07,0.0,37,2,8.048391481649297,5.795886724059809,0.388638506035482,0.0,6,10,0.27652292950034224
2020-10-10,花叶类,175.163,1443.301,825.37025,175.163,0.0,351,15,8.23975953825865,4.712012525476271,0.7486709752380822,0.0,6,10,0.27652292950034224
2020-10-10,花菜类,37.393,380.184,222.83127000000002,37.393,0.0,63,2,10.167250554916697,5.959170700398471,0.70615192383008,0.0,6,10,0.27652292950034224
2020-10-10,茄类,26.814,178.062,107.57148,26.814,0.0,48,4,6.640635488923697,4.011765495636608,0.6552900452796597,0.0,6,10,0.27652292950034224
2020-10-10,辣椒类,52.511,557.3166,396.20029,52.511,0.0,178,9,10.613330540267754,7.545091314200834,0.4066536902332909,0.0,6,10,0.27652292950034224
2020-10-10,食用菌,75.63,805.1394,465.06176,75.63,0.0,185,13,10.64576755255851,6.149170435012562,0.7312526405095101,0.0,6,10,0.27652292950034224
2020-10-11,水生根茎类,57.223,460.388,325.44263,57.223,0.0,95,2,8.045506177585935,5.687269629344844,0.41465179285209164,0.0,7,10,0.2792607802874743
2020-10-11,花叶类,235.733,1852.986,1095.17697,235.733,0.0,491,14,7.86052864893757,4.645836476013116,0.6919512104057486,0.0,7,10,0.2792607802874743
2020-10-11,花菜类,60.47,676.9,403.8281,60.47,0.0,127,2,11.1939804861915,6.6781561104680005,0.6762082678248491,0.0,7,10,0.2792607802874743
2020-10-11,茄类,34.726,246.407,155.92687999999998,34.726,0.0,60,4,7.09574958244543,4.490205609629672,0.5802727534854801,0.0,7,10,0.2792607802874743
2020-10-11,辣椒类,70.214,790.5902,532.36962,70.214,0.0,234,9,11.25972313213889,7.582100720654002,0.48504003665723805,0.0,7,10,0.2792607802874743
2020-10-11,食用菌,163.664,1149.3134,665.70037,163.664,0.0,261,11,7.022395884250661,4.0674819752664,0.7264725269718566,0.0,7,10,0.2792607802874743
2020-10-12,水生根茎类,29.969,247.1,173.25073,29.969,0.0,49,2,8.245186692916013,5.780998031299009,0.4262566166387869,0.0,1,10,0.28199863107460643
2020-10-12,花叶类,170.212,1234.194,784.43833,170.212,0.0,365,13,7.2509223791507065,4.608595927431673,0.5733473911199625,0.0,1,10,0.28199863107460643
2020-10-12,花菜类,34.815,336.77,195.23195,34.815,0.0,69,2,9.673129398247882,5.607696395231941,0.724973806797504,0.0,1,10,0.28199863107460643
2020-10-12,茄类,17.876,132.674,81.73083,17.876,0.0,32,4,7.421906466771089,4.5720983441485785,0.6233042047902855,0.0,1,10,0.28199863107460643
2020-10-12,辣椒类,48.979,535.7464,357.57429,48.979,0.0,160,9,10.938287837644705,7.300563302639907,0.4982799798050357,0.0,1,10,0.28199863107460643
2020-10-12,食用菌,102.385,712.306,411.33931,102.385,0.0,169,11,6.957132392440299,4.017573961029448,0.7316750008648578,0.0,1,10,0.28199863107460643
2020-10-13,水生根茎类,46.823,377.856,270.82084,46.823,0.0,82,2,8.069880187087541,5.783927556969864,0.3952249760395101,0.0,2,10,0.28473648186173856
2020-10-13,花叶类,175.188,1167.4726,704.32906,175.188,0.0,363,15,6.664112838778912,4.020418407653493,0.6575669900656946,0.0,2,10,0.28473648186173856
2020-10-13,花菜类,47.321,423.00600000000003,241.80795,47.321,0.0,99,2,8.93907567464762,5.109950127850214,0.7493469507516195,0.0,2,10,0.28473648186173856
2020-10-13,茄类,23.119,169.698,109.07627,23.119,0.0,47,4,7.340196375275748,4.718035814697867,0.5557737718754046,0.0,2,10,0.28473648186173856
2020-10-13,辣椒类,49.116,546.9048,358.53848999999997,49.116,0.0,182,8,11.13496213046665,7.299830808697776,0.5253726315408982,0.0,2,10,0.28473648186173856
2020-10-13,食用菌,48.021,532.1818000000001,278.45313,48.021,0.0,138,12,11.082272339184941,5.798570000624727,0.9112078215820381,0.0,2,10,0.28473648186173856
2020-10-14,水生根茎类,46.207,369.656,261.53162000000003,46.207,0.0,65,1,8.0,5.660000000000001,0.41342756183745566,0.0,3,10,0.2874743326488706
2020-10-14,花叶类,182.96,1332.636,796.74856,182.96,0.0,353,13,7.283756012243113,4.354769129864451,0.6725929194023268,0.0,3,10,0.2874743326488706
2020-10-14,花菜类,48.259,434.52,254.69506,48.259,0.0,94,2,9.00391636793137,5.277669657473218,0.7060401564129275,0.0,3,10,0.2874743326488706
2020-10-14,茄类,13.741999999999999,100.99499999999999,65.26072,13.741999999999999,0.0,29,4,7.34936690438073,4.748997234754767,0.5475618411810348,0.0,3,10,0.2874743326488706
2020-10-14,辣椒类,46.36,524.5342,339.80640999999997,46.36,0.0,165,9,11.314370146678172,7.329732743744607,0.5436265607820643,0.0,3,10,0.2874743326488706
2020-10-14,食用菌,72.831,718.6074,393.11,72.831,0.0,168,13,9.866779256086007,5.3975642240254835,0.8280059016560251,0.0,3,10,0.2874743326488706
2020-10-15,水生根茎类,35.355,282.84,205.059,35.355,0.0,58,1,8.0,5.800000000000001,0.3793103448275861,0.0,4,10,0.29021218343600275
2020-10-15,花叶类,190.238,1356.509,770.58822,190.238,0.0,359,14,7.1305890516090376,4.050653497198247,0.7603552257780426,0.0,4,10,0.29021218343600275
2020-10-15,花菜类,59.624,473.1296,325.41806,59.624,0.0,142,2,7.9352207164900035,5.457836777136723,0.45391316019768535,0.0,4,10,0.29021218343600275
2020-10-15,茄类,19.447,133.0996,90.38137,19.447,0.0,40,4,6.844222759294493,4.647573918856379,0.4726441964754464,0.0,4,10,0.29021218343600275
2020-10-15,辣椒类,45.236,501.1804,319.46719,45.236,0.0,170,8,11.079237775223275,7.062233398178443,0.5688008524443464,0.0,4,10,0.29021218343600275
2020-10-15,食用菌,72.91,692.3814,390.9472,72.91,0.0,167,12,9.49638458373337,5.362051844740091,0.7710355771828008,0.0,4,10,0.29021218343600275
2020-10-16,水生根茎类,52.785,422.28,306.15299999999996,52.785,0.0,73,1,8.0,5.8,0.3793103448275863,0.0,5,10,0.2929500342231348
2020-10-16,花叶类,170.77,1224.072,683.20645,170.77,0.0,353,15,7.167956901095039,4.000740469637524,0.7916575582680752,0.0,5,10,0.2929500342231348
2020-10-16,花菜类,80.029,626.118,395.59696,80.029,0.0,163,2,7.8236389308875545,4.943170100838446,0.5827169147103659,0.0,5,10,0.2929500342231348
2020-10-16,茄类,20.139,132.2908,92.79767000000001,20.139,0.0,40,4,6.568886240627638,4.60785888077859,0.4255832069921579,0.0,5,10,0.2929500342231348
2020-10-16,辣椒类,44.67,467.9844,300.60712,44.67,0.0,164,9,10.47648085963734,6.729507947168122,0.5567974570928325,0.0,5,10,0.2929500342231348
2020-10-16,食用菌,69.80499999999999,804.4312,447.38035,69.80499999999999,0.0,187,12,11.523976792493375,6.409001504190245,0.7980923838072012,0.0,5,10,0.2929500342231348
2020-10-17,水生根茎类,84.728,677.824,491.4224,84.728,0.0,130,1,8.0,5.8,0.3793103448275863,0.0,6,10,0.29568788501026694
2020-10-17,花叶类,249.493,1758.571,1022.90007,249.493,0.0,504,17,7.048578517232948,4.0999149074322725,0.7192011727988248,0.0,6,10,0.29568788501026694
2020-10-17,花菜类,109.311,988.018,601.99676,109.311,0.0,207,2,9.038596298634172,5.507192871714649,0.641234746844817,0.0,6,10,0.29568788501026694
2020-10-17,茄类,30.556,198.0428,140.32328,30.556,0.0,61,4,6.48130645372431,4.592331456996989,0.41133246030166903,0.0,6,10,0.29568788501026694
2020-10-17,辣椒类,97.155,899.0152,601.95161,97.155,0.0,297,8,9.253411558849262,6.195786217899233,0.4935007815661463,0.0,6,10,0.29568788501026694
2020-10-17,食用菌,115.896,1257.7274,719.79265,115.896,0.0,309,13,10.852207151239043,6.210677245116311,0.747346822727351,0.0,6,10,0.29568788501026694
2020-10-18,水生根茎类,75.006,600.048,435.03479999999996,75.006,0.0,116,1,8.0,5.8,0.3793103448275863,0.0,7,10,0.29842573579739906
2020-10-18,花叶类,226.735,1616.49,955.7016,226.735,0.0,468,17,7.129424217699076,4.215059871656338,0.6914170699306146,0.0,7,10,0.29842573579739906
2020-10-18,花菜类,91.59700000000001,818.306,507.28905,91.59700000000001,0.0,173,2,8.933764206251295,5.538271449938316,0.6130961234034127,0.0,7,10,0.29842573579739906
2020-10-18,茄类,36.361,233.739,161.48421000000002,36.361,0.0,72,4,6.428288550919942,4.441137757487419,0.4474418272845373,0.0,7,10,0.29842573579739906
2020-10-18,辣椒类,88.247,829.5528,522.14521,88.247,0.0,280,9,9.400351286729295,5.91686074314141,0.5887396534768556,0.0,7,10,0.29842573579739906
2020-10-18,食用菌,113.125,1339.16,762.46575,113.125,0.0,298,13,11.837878453038675,6.740028729281768,0.75635430181618,0.0,7,10,0.29842573579739906
2020-10-19,水生根茎类,39.38,315.04,224.0722,39.38,0.0,60,1,8.0,5.6899999999999995,0.40597539543058003,0.0,1,10,0.30116358658453113
2020-10-19,花叶类,152.709,980.456,577.14368,152.709,0.0,293,16,6.420420538409655,3.7793691269014924,0.6988074789279508,0.0,1,10,0.30116358658453113
2020-10-19,花菜类,57.412,490.304,302.04812,57.412,0.0,114,2,8.540096147146938,5.261062495645509,0.6232645314925318,0.0,1,10,0.30116358658453113
2020-10-19,茄类,20.03,128.309,89.50899000000001,20.03,0.0,35,4,6.405841238142785,4.468746380429356,0.4334761234597775,0.0,1,10,0.30116358658453113
2020-10-19,辣椒类,56.69,546.0218,378.58709999999996,56.69,0.0,190,10,9.63171282413124,6.678198976891868,0.4422620316434449,0.0,1,10,0.30116358658453113
2020-10-19,食用菌,58.338,562.8824,307.88871,58.338,0.0,140,11,9.648640680174157,5.277669957831945,0.8282008456886905,0.0,1,10,0.30116358658453113
2020-10-20,水生根茎类,46.423,371.384,265.07533,46.423,0.0,70,1,8.0,5.71,0.4010507880910683,0.0,2,10,0.30390143737166325
2020-10-20,花叶类,186.078,1231.602,728.55115,186.078,0.0,314,16,6.618740528165608,3.915299766764475,0.6904811693729398,0.0,2,10,0.30390143737166325
2020-10-20,花菜类,30.899,259.082,152.45547,30.899,0.0,63,2,8.384802097155248,4.933993656752645,0.6993945838742293,0.0,2,10,0.30390143737166325
2020-10-20,茄类,13.777,87.99080000000001,62.39197,13.777,0.0,30,4,6.386789576830951,4.5287050881904625,0.4102904588523173,0.0,2,10,0.30390143737166325
2020-10-20,辣椒类,49.296,484.3752,304.74482,49.296,0.0,165,9,9.825851996105161,6.181938088283025,0.5894452283060956,0.0,2,10,0.30390143737166325
2020-10-20,食用菌,44.806,499.149,277.42225,44.806,0.0,111,12,11.140226755345267,6.191631701111459,0.799239246311354,0.0,2,10,0.30390143737166325
2020-10-21,水生根茎类,17.773,142.184,103.0834,17.773,0.0,26,1,8.0,5.8,0.3793103448275863,0.0,3,10,0.3066392881587953
2020-10-21,花叶类,168.765,1078.5602000000001,626.19684,168.765,0.0,303,15,6.390899771872131,3.7104662696649187,0.722398024237874,0.0,3,10,0.3066392881587953
2020-10-21,花菜类,40.555,356.971,216.22195,40.555,0.0,80,2,8.80214523486623,5.3315731722352355,0.6509470939467525,0.0,3,10,0.3066392881587953
2020-10-21,茄类,15.327,104.6112,66.67743,15.327,0.0,31,4,6.825288706204737,4.350324916813467,0.5689146987218914,0.0,3,10,0.3066392881587953
2020-10-21,辣椒类,48.047,489.3048,318.86112,48.047,0.0,157,9,10.183878285845111,6.6364418173871425,0.5345389240306251,0.0,3,10,0.3066392881587953
2020-10-21,食用菌,56.114,545.6308,294.63491,56.114,0.0,127,10,9.72361264568557,5.250648857682575,0.8518878160093115,0.0,3,10,0.3066392881587953
