销售日期,分类名称,日销量,日销售额,日成本,打折销量,加成率,打折占比,月份,星期,lnQ,lnR,lnP,lnC
2020-09-29,辣椒类,57.017,570.487,408.03877,0.0,0.3981195953511967,0.0,9,2,4.043349468982203,0.3351281876141572,2.3031409130313767,1.9680127254172197
2020-09-29,食用菌,45.485,561.5908000000001,309.61976,0.0,0.8138080076026157,0.0,9,2,3.817382601274025,0.5954285068427426,2.513390869537012,1.9179623626942692
2020-09-30,水生根茎类,36.839,301.972,215.7595,0.0,0.39957684366157675,0.0,9,3,3.606557066610438,0.33616993640566156,2.1037772312343206,1.767607294828659
2020-09-30,花叶类,177.129,1375.818,819.86856,7.182,0.6780958157488073,0.040546720186982375,9,3,5.17687828067752,0.5176597075761921,2.0499254616257994,1.5322657540496072
2020-09-30,花菜类,60.771,742.159,452.19981,2.47,0.6412191769828475,0.04064438630267727,9,3,4.107112701499779,0.49543936625004786,2.5024508044259828,2.007011438175935
2020-09-30,茄类,25.865,154.139,99.53446,0.0,0.5485993494112493,0.0,9,3,3.252890703455478,0.4373508768562621,1.7849640892646568,1.3476132124083948
2020-09-30,辣椒类,53.628,542.9572,384.555,0.0,0.4119103899312191,0.0,9,3,3.982071319739315,0.34494367383565866,2.3149591757252543,1.970015501889596
2020-09-30,食用菌,110.358,1347.0066000000002,798.16931,0.0,0.6876201366349204,0.0,9,3,4.703729626676716,0.5233193333104648,2.5019104494989275,1.9785911161884626
2020-10-01,水生根茎类,55.356,450.028,322.8957,0.0,0.39372559002798746,0.0,10,4,4.013785054363684,0.3319804421916574,2.0955247486871817,1.7635443064955243
2020-10-01,花叶类,248.415,2004.5306,1197.5327399999999,22.725,0.6738837553618786,0.09147998309280841,10,4,5.515100734709564,0.5151465284147183,2.0880644629087612,1.572917934494043
2020-10-01,花菜类,93.928,1137.434,714.18976,5.169,0.5926215464080582,0.055031513499701895,10,4,4.5425285313279105,0.4653814298267079,2.4940015958358326,2.0286201660091248
2020-10-01,茄类,32.482,187.865,118.56568,0.0,0.5844804331236493,0.0,10,4,3.4806860897524112,0.46025655114463093,1.7550375300245529,1.2947809788799218
2020-10-01,辣椒类,64.092,678.0898,451.93149,0.0,0.5004260933443694,0.0,10,4,4.1603195511456335,0.40574912999970764,2.358960176401831,1.9532110464021235
2020-10-01,食用菌,103.929,1363.191,829.4046900000001,0.0,0.6435776363888175,0.0,10,4,4.643707973693172,0.4968753514541504,2.5738755802474094,2.077000228793259
2020-10-02,水生根茎类,21.931,189.632,129.75292,0.0,0.4614854139698745,0.0,10,5,3.087901161025368,0.379453325341376,2.157184190925732,1.777730865584356
2020-10-02,花叶类,244.124,1975.4444,1173.76311,0.0,0.6830009251185274,0.0,10,5,5.497676292926292,0.5205784648927291,2.0908723717556064,1.5702939068628772
2020-10-02,花菜类,67.145,807.854,514.00508,3.94,0.5716848557216594,0.05867897833047882,10,5,4.206854460033139,0.4521482004500206,2.4875268890916904,2.03537868864167
2020-10-02,茄类,38.762,206.5024,146.16846,0.0,0.4127698957764212,0.0,10,5,3.657440385278556,0.3455522424415133,1.6728716493310225,1.3273194068895093
2020-10-02,辣椒类,69.054,736.9588,475.61509,0.0,0.5494857406647884,0.0,10,5,4.234888807214409,0.4379230956636568,2.3676431811056866,1.92972008544203
2020-10-02,食用菌,89.316,957.4802000000001,553.5283000000001,0.0,0.7297764179356321,0.0,10,5,4.492180643165774,0.5479921619702175,2.3721243988240417,1.8241322368538242
2020-10-03,水生根茎类,18.497,153.088,107.89604,0.0,0.41884725333756445,0.0,10,6,2.917608556772412,0.34984474850620223,2.113404362675645,1.763559614169443
2020-10-03,花叶类,298.341,2252.0622,1383.20974,0.0,0.6281422367659151,0.0,10,6,5.698237127600572,0.4874396327847303,2.021364481171015,1.5339248483862846
2020-10-03,花菜类,44.493,531.162,342.17119,0.0,0.5523282366350013,0.0,10,6,3.7953318734279353,0.4397558920767951,2.4797351860308785,2.0399792939540835
2020-10-03,茄类,63.535,340.6044,234.76365,0.0,0.4508395997421235,0.0,10,6,4.151590935156498,0.3721424231617176,1.6791307513679794,1.3069883282062618
2020-10-03,辣椒类,84.728,895.931,537.5504,0.0,0.666692090639315,0.0,10,6,4.439446125541368,0.5108408780332327,2.3584172755396513,1.8475763975064186
2020-10-03,食用菌,60.052,777.5976,450.49227,0.0,0.7261064213155091,0.0,10,6,4.095210853550059,0.5458682485330747,2.560998313171655,2.0151300646385804
2020-10-04,水生根茎类,19.253999999999998,157.408,111.78291999999999,0.0,0.4081578831542423,0.0,10,7,2.9577188313557747,0.34228238437147157,2.1011223292571546,1.758839944885683
2020-10-04,花叶类,232.776,1732.616,1007.49485,0.0,0.7197269048075035,0.0,10,7,5.450076617759351,0.5421655019443673,2.0073110663302582,1.465145564385891
2020-10-04,花菜类,34.491,397.086,222.41210999999998,0.0,0.785361417595472,0.0,10,7,3.5406984204397127,0.5796208695797395,2.443454461472877,1.8638335918931377
2020-10-04,茄类,43.849,228.37279999999998,166.14138,0.0,0.3745690567876587,0.0,10,7,3.78075191354105,0.3181402687489999,1.6502274678321218,1.3320871990831218
2020-10-04,辣椒类,75.21,804.531,536.95594,0.0,0.4983184653847015,0.0,10,7,4.320284200838311,0.4043434562149402,2.3699752981022058,1.9656318418872654
2020-10-04,食用菌,122.501,1049.7052,643.32401,0.0,0.6316897608096426,0.0,10,7,4.808119193216768,0.48961614092797595,2.1481454486090366,1.6585293076810603
2020-10-05,水生根茎类,79.752,650.336,462.9312,0.0,0.40482214203752087,0.0,10,1,4.378921819720403,0.3399107054754696,2.0985673326874936,1.758656627212024
2020-10-05,花叶类,294.623,1926.411,1146.82843,0.0,0.679772623006913,0.0,10,1,5.685696572943055,0.5186584408071505,1.8777173922880344,1.3590589514808837
2020-10-05,花菜类,92.279,852.924,548.5840900000001,9.631,0.5547734896941687,0.10436827447198171,10,1,4.524816596662528,0.4413298692293743,2.223853849556116,1.782523980326742
2020-10-05,茄类,31.128,184.84,120.28015,0.0,0.5367456724987456,0.0,10,1,3.4381077356822525,0.42966698079239185,1.7813828503198132,1.3517158695274214
2020-10-05,辣椒类,87.933,969.3614,594.43322,0.0,0.6307322124426358,0.0,10,1,4.476575160857351,0.48902912404153137,2.4000623433167507,1.9110332192752193
2020-10-05,食用菌,126.518,1250.1502,716.42002,0.0,0.7449961825466576,0.0,10,1,4.840384590535077,0.5567523679996523,2.290634392542635,1.7338820245429827
2020-10-06,水生根茎类,25.784,208.444,149.60693,0.0,0.393277704448584,0.0,10,2,3.249754144513137,0.3316590320346283,2.089916275518379,1.7582572434837505
2020-10-06,花叶类,287.297,2227.083,1231.54373,0.0,0.8083669672046481,0.0,10,2,5.660516523884084,0.5924242099612895,2.047931412548559,1.4555072025872695
2020-10-06,花菜类,108.157,806.134,486.633,0.0,0.6565543232785283,0.0,10,2,4.6835838752235945,0.5047397362306831,2.0086661065662557,1.5039263703355723
2020-10-06,茄类,42.318,262.756,172.40361000000001,0.0,0.5240748149067178,0.0,10,2,3.7452125274540973,0.42138754720566396,1.8260133174371016,1.4046257702314378
2020-10-06,辣椒类,81.727,920.1356,561.07739,0.0,0.6399441795364449,0.0,10,2,4.403384424626525,0.4946622043888183,2.421136625859878,1.9264744214710594
2020-10-06,食用菌,124.059,1159.6624,669.48976,0.0,0.7321585321932331,0.0,10,2,4.820757258896654,0.5493683372409061,2.2351269483622445,1.6857586111213383
2020-10-07,水生根茎类,52.907,424.588,306.94320999999997,0.836,0.38327868533074927,0.01580131173568715,10,3,3.968535655251831,0.3244565402139895,2.0825836317244026,1.7581270915104135
2020-10-07,花叶类,255.378,1871.256,1054.18722,1.3820000000000001,0.7750698969771233,0.005411585962768916,10,3,5.542744800499035,0.5738398007307243,1.991620341642488,1.4177805409117639
2020-10-07,花菜类,56.266,555.216,328.89954,5.334,0.6881020873425363,0.09479970141826324,10,3,4.0300904450823225,0.5236048726285207,2.289266782138833,1.765661909510312
2020-10-07,茄类,29.085,192.1696,124.07689,0.0,0.5487944612409288,0.0,10,3,3.370222577362725,0.43747686137219066,1.8881557380890974,1.4506788767169068
2020-10-07,辣椒类,63.151,757.9944,478.62931,0.0,0.5836773556554655,0.0,10,3,4.14552868398387,0.45974958303323926,2.485147313768414,2.025397730735175
2020-10-07,食用菌,80.421,1044.4744,546.85518,0.0,0.9099652672212049,0.0,10,3,4.38727533610955,0.647085057192255,2.5639937352521023,1.9169086780598477
2020-10-08,水生根茎类,31.952,261.16,185.41862,0.0,0.40848853259721185,0.0,10,4,3.4642347766734596,0.3425171667301229,2.100898469644973,1.7583813029148505
2020-10-08,花叶类,252.73,1907.876,1121.28682,0.0,0.7015057753019873,0.0,10,4,5.5323217251949925,0.5315136091946071,2.02142413518351,1.4899105259889025
2020-10-08,花菜类,49.58,455.944,277.552,0.0,0.6427336138813626,0.0,10,4,3.9035875266070446,0.4963616919363898,2.2187824683483988,1.7224207764120087
2020-10-08,茄类,33.49,208.265,129.45595,0.0,0.6087711688802251,0.0,10,4,3.5112468868061133,0.4754706384307324,1.8275644204584132,1.3520937820276806
2020-10-08,辣椒类,72.023,851.7548,541.8622,0.0,0.5719029672119591,0.0,10,4,4.276985512448986,0.4522869664097679,2.470313179532624,2.0180262131228557
2020-10-08,食用菌,328.488,1355.1604,778.06019,0.0,0.741716665904729,0.0,10,4,5.794500307577075,0.554871216467202,1.417174795114559,0.8623035786473568
2020-10-09,水生根茎类,51.476,395.632,298.45664,6.26,0.3255928901431042,0.12161007071256508,10,5,3.9411156796314186,0.28185982361485495,2.0393688066334006,1.7575089830185455
2020-10-09,花叶类,162.518,1305.61,763.8699,0.0,0.7092046695386216,0.0,10,5,5.090788764866103,0.5360281567864709,2.0836368786281323,1.5476087218416616
2020-10-09,花菜类,55.845,650.552,371.744,0.0,0.75,0.0,10,5,4.02257999599279,0.5596157879354227,2.455241237273697,1.8956254493382745
2020-10-09,茄类,24.289,171.199,105.71575,0.0,0.6194275687397575,0.0,10,5,3.190023572961172,0.4820727341707627,1.9528030496079152,1.4707303154371525
2020-10-09,辣椒类,51.243,570.2036,398.57172,0.0,0.4306173052117195,0.0,10,5,3.9365790233240334,0.35810603309019917,2.4094144667087924,2.051308433618593
2020-10-09,食用菌,57.258,567.0858,317.17484,0.0,0.7879280714699815,0.0,10,5,4.047567370663172,0.5810574474577848,2.29294324436777,1.7118857969099854
2020-10-10,水生根茎类,22.07,177.628,127.91521999999999,0.0,0.388638506035482,0.0,10,6,3.094219220268645,0.3283237750659741,2.0854722555204197,1.7571484804544457
2020-10-10,花叶类,175.163,1443.301,825.37025,0.0,0.7486709752380822,0.0,10,6,5.165716968984519,0.5588560566916166,2.1089711612454063,1.5501151045537898
2020-10-10,花菜类,37.393,380.184,222.83127000000002,0.0,0.70615192383008,0.0,10,6,3.6214835211273857,0.534240497759916,2.319171824927274,1.7849313271673577
2020-10-10,茄类,26.814,178.062,107.57148,0.0,0.6552900452796597,0.0,10,6,3.2889241391793695,0.5039762474192613,1.893207665072007,1.389231417652746
2020-10-10,辣椒类,52.511,557.3166,396.20029,0.0,0.4066536902332909,0.0,10,6,3.961022671460054,0.34121361438462383,2.3621108091423113,2.0208971947576875
2020-10-10,食用菌,75.63,805.1394,465.06176,0.0,0.7312526405095101,0.0,10,6,4.325853029867938,0.5488452161563976,2.365162400260693,1.8163171841042953
2020-10-11,水生根茎类,57.223,460.388,325.44263,0.0,0.41465179285209186,0.0,10,7,4.0469559154681525,0.3468834180218218,2.085113696747975,1.7382302787261532
2020-10-11,花叶类,238.081,1864.7259999999999,1106.91697,2.348,0.6846123517286034,0.009862189758947586,10,7,5.4726109519047235,0.5215354790155463,2.058258452489769,1.5367229734742225
2020-10-11,花菜类,60.47,676.9,403.8281,0.0,0.6762082678248491,0.0,10,7,4.1021473742851216,0.5165342591516215,2.41537617722944,1.8988419180778187
2020-10-11,茄类,34.726,246.407,155.92687999999998,0.0,0.5802727534854801,0.0,10,7,3.547488685921946,0.45759746092851933,1.9594959544247972,1.5018984934962778
2020-10-11,辣椒类,70.214,790.5902,532.36962,0.0,0.48504003665723805,0.0,10,7,4.251547721347637,0.3954417326031743,2.4212320337892472,2.0257903011860727
2020-10-11,食用菌,163.664,1149.3134,665.70037,0.0,0.7264725269718566,0.0,10,7,5.097815545714652,0.5460803251651827,1.9491044538629532,1.4030241286977707
2020-10-12,水生根茎类,38.333,297.284,221.76193,8.364,0.34055471108138335,0.21819320168001463,10,1,3.646311144005159,0.2930834917971417,2.0483767668581025,1.7552932750609607
2020-10-12,花叶类,170.212,1234.194,784.43833,0.0,0.5733473911199622,0.0,10,1,5.137044718941789,0.45320544592331147,1.9811286854846486,1.527923239561337
2020-10-12,花菜类,34.815,336.77,195.23195,0.0,0.724973806797504,0.0,10,1,3.55004832839451,0.5452118659028229,2.269351876372166,1.7241400104693427
2020-10-12,茄类,17.876,132.674,81.73083,0.0,0.6233042047902855,0.0,10,1,2.883459031071205,0.4844637046043842,2.0044359603993493,1.5199722557949653
2020-10-12,辣椒类,48.979,535.7464,357.57429,0.0,0.4982799798050357,0.0,10,1,3.891391634819073,0.40431777003751485,2.3922692799600074,1.9879515099224925
2020-10-12,食用菌,102.385,712.306,411.33931,0.0,0.7316750008648578,0.0,10,1,4.628740217500524,0.5490891486904741,1.9397673768654073,1.3906782281749333
2020-10-13,水生根茎类,50.519,400.032,292.25764,3.6959999999999997,0.3687649020911823,0.0731605930442012,10,2,3.9223495031454494,0.31390880189596015,2.069195040762703,1.755286238866743
2020-10-13,花叶类,178.246,1191.9366,722.1572,3.058,0.6505223516431049,0.017156065213244615,10,2,5.183164618649909,0.5010918145660391,1.9001700396413952,1.3990782250753564
2020-10-13,花菜类,47.321,423.00600000000003,241.80795,0.0,0.7493469507516193,0.0,10,2,3.856954171600334,0.5592425472907236,2.19043219174251,1.631189644451786
2020-10-13,茄类,23.119,169.698,109.07627,0.0,0.5557737718754043,0.0,10,2,3.1406547902736004,0.4419730243603536,1.9933655963933004,1.5513925720329464
2020-10-13,辣椒类,49.116,546.9048,358.53848999999997,0.0,0.5253726315408984,0.0,10,2,3.8941848472982663,0.4222387287625386,2.41008989975758,1.9878511709950415
2020-10-13,食用菌,48.021,532.1818000000001,278.45313,0.0,0.9112078215820383,0.0,10,2,3.8716384152326704,0.6477354095190155,2.405346745056116,1.7576113355371008
2020-10-14,水生根茎类,46.207,369.656,261.53162000000003,0.0,0.41342756183745566,0.0,10,3,3.8331313017619473,0.3460176494647442,2.0794415416798357,1.7334238922150917
2020-10-14,花叶类,182.96,1332.636,796.74856,0.0,0.6725929194023268,0.0,10,3,5.209267549714526,0.5143750686682297,1.9856466649071882,1.4712715962389586
2020-10-14,花菜类,48.259,434.52,254.69506,0.0,0.7060401564129275,0.0,10,3,3.876582338888127,0.5341749871353298,2.197659634677423,1.6634846475420932
2020-10-14,茄类,13.741999999999999,100.99499999999999,65.26072,0.0,0.5475618411810348,0.0,10,3,2.6204568366088843,0.43668068676913063,1.9946141740564696,1.557933487287339
2020-10-14,辣椒类,46.36,524.5342,339.80640999999997,0.0,0.5436265607820645,0.0,10,3,3.836437018471551,0.43413455757012614,2.426073612196152,1.991939054626026
2020-10-14,食用菌,73.831,723.5074000000001,395.88,1.0,0.8275927048600589,0.013544446099876746,10,3,4.301778697608901,0.6029996390487933,2.2823320764683825,1.6793324374195895
2020-10-15,水生根茎类,42.162,323.682,244.5396,6.807,0.3236383800415148,0.16144869787960725,10,4,3.741519341438116,0.2803842933520216,2.038242210904395,1.7578579175523739
2020-10-15,花叶类,190.238,1356.509,770.58822,0.0,0.7603552257780428,0.0,10,4,5.248275919851045,0.5655156215129887,1.9643938469476425,1.398878225434654
2020-10-15,花菜类,59.624,473.1296,325.41806,0.0,0.45391316019768513,0.0,10,4,4.088058177579393,0.37425865256685625,2.071311169154224,1.6970525165873678
2020-10-15,茄类,19.447,133.0996,90.38137,0.0,0.4726441964754462,0.0,10,4,2.967692816522745,0.38705955804825226,1.9234049036146015,1.5363453455663492
2020-10-15,辣椒类,45.236,501.1804,319.46719,0.0,0.5688008524443464,0.0,10,4,3.8118932300090806,0.4503115392733516,2.405072886102916,1.9547613468295646
2020-10-15,食用菌,72.91,692.3814,390.9472,0.0,0.771035577182801,0.0,10,4,4.289225803818339,0.5715644473526192,2.250911156037974,1.6793467086853548
2020-10-16,水生根茎类,58.973,459.408,342.04339999999996,6.188000000000001,0.34312780191051795,0.10492937445949843,10,5,4.077079712043829,0.2950010745254581,2.0528589920778315,1.7578579175523736
2020-10-16,花叶类,170.77,1224.072,683.20645,0.0,0.7916575582680754,0.0,10,5,5.140317621899148,0.5831412015753412,1.9696206629724993,1.3864794613971583
2020-10-16,花菜类,88.361,701.106,450.33820000000003,8.332,0.5568432791177829,0.09429499439798102,10,5,4.481430695826038,0.44266023211315264,2.0712283923305814,1.6285681602174287
2020-10-16,茄类,20.139,132.2908,92.79767000000001,0.0,0.4255832069921581,0.0,10,5,3.0026582336247243,0.3545809980579557,1.8823442961515608,1.5277632980936051
2020-10-16,辣椒类,44.67,467.9844,300.60712,0.0,0.5567974570928327,0.0,10,5,3.7993021353640275,0.44263079902896885,2.349132826664718,1.9065020276357494
2020-10-16,食用菌,69.80499999999999,804.4312,447.38035,0.0,0.7980923838072012,0.0,10,5,4.245705640440611,0.5867263161572575,2.4444298033789993,1.8577034872217417
2020-10-17,水生根茎类,87.12,692.176,505.296,2.3920000000000003,0.3698426268959185,0.02745638200183655,10,6,4.467286478624705,0.31469586236297725,2.072553779915351,1.7578579175523736
2020-10-17,花叶类,249.493,1758.571,1022.90007,0.0,0.7192011727988248,0.0,10,6,5.5194308586857685,0.5418597485230044,1.952825967733082,1.4109662192100774
2020-10-17,花菜类,109.311,988.018,601.99676,0.0,0.641234746844817,0.0,10,6,4.694197030557742,0.4954488529708555,2.2015038856476505,1.7060550326767951
2020-10-17,茄类,30.556,198.0428,140.32328,0.0,0.41133246030166903,0.0,10,6,3.419561065679113,0.344534265457931,1.8689221032720278,1.5243878378140967
2020-10-17,辣椒类,97.155,899.0152,601.95161,0.0,0.4935007815661463,0.0,10,6,4.57630764130299,0.4011228819856724,2.2249923007008916,1.8238694187152193
2020-10-17,食用菌,115.896,1257.7274,719.79265,0.0,0.7473468227273508,0.0,10,6,4.752693237239351,0.5580985361922515,2.3843684833759275,1.826269947183676
2020-10-18,水生根茎类,79.338,626.04,460.1604,4.332,0.3604821275363981,0.054601830144445286,10,7,4.37371720680274,0.30783914246718713,2.065697060019561,1.7578579175523736
2020-10-18,花叶类,226.735,1616.49,955.7016,0.0,0.6914170699306144,0.0,10,7,5.423781934657152,0.5255666805053241,1.9642304762844387,1.4386637957791144
2020-10-18,花菜类,91.59700000000001,818.306,507.28905,0.0,0.6130961234034129,0.0,10,7,4.517398520052053,0.47815539030202336,2.189837829728629,1.711682439426606
2020-10-18,茄类,36.361,233.739,161.48421000000002,0.0,0.4474418272845375,0.0,10,7,3.5934967716813593,0.3697977412529731,1.8607083365566064,1.4909105953036335
2020-10-18,辣椒类,88.247,829.5528,522.14521,0.0,0.5887396534768556,0.0,10,7,4.480139700901308,0.46294103113327517,2.240747059506331,1.7778060283730557
2020-10-18,食用菌,113.125,1339.16,762.46575,0.0,0.7563543018161802,0.0,10,7,4.72849340202009,0.5632402412709457,2.4713044286907904,1.9080641874198445
2020-10-19,水生根茎类,40.6,322.36,231.014,1.22,0.39541326499692664,0.03004926108374384,10,1,3.703768066607687,0.3331906187103841,2.0719008668486234,1.7387102481382397
2020-10-19,花叶类,152.709,980.456,577.14368,0.0,0.6988074789279508,0.0,10,1,5.028534149584013,0.5299265219243018,1.8594836199817284,1.3295570980574267
2020-10-19,花菜类,57.412,490.304,302.04812,0.0,0.6232645314925318,0.0,10,1,4.0502533407091335,0.4844392644640525,2.144772266185222,1.6603330017211693
2020-10-19,茄类,20.03,128.309,89.50899000000001,0.0,0.4334761234597775,0.0,10,1,2.997231149677727,0.36010235008801234,1.8572102675740145,1.4971079174860022
2020-10-19,辣椒类,56.69,546.0218,378.58709999999996,0.0,0.4422620316434449,0.0,10,1,4.037597828336212,0.3662127363932112,2.2650610733515686,1.8988483369583573
2020-10-19,食用菌,58.338,562.8824,307.88871,0.0,0.8282008456886905,0.0,10,1,4.066253682055575,0.6033323388174384,2.2668170432707706,1.663484704453332
2020-10-20,水生根茎类,49.434,389.45,282.26814,3.011,0.3797164639268178,0.06090949548893475,10,2,3.900638446561508,0.3218780171365306,2.0640970408044494,1.742219023667919
2020-10-20,花叶类,186.078,1231.602,728.55115,0.0,0.6904811693729398,0.0,10,2,5.226165940647245,0.5250132040164757,1.8899050993056465,1.3648918952891709
2020-10-20,花菜类,30.899,259.082,152.45547,0.0,0.699394583874229,0.0,10,2,3.4307238209204773,0.5302720605010371,2.1264207929877252,1.5961487324866883
2020-10-20,茄类,13.777,87.99080000000001,62.39197,0.0,0.4102904588523171,0.0,10,2,2.623000535062462,0.3437956823611985,1.8542317284959422,1.5104360461347437
2020-10-20,辣椒类,49.296,484.3752,304.74482,0.0,0.5894452283060956,0.0,10,2,3.897842941854312,0.46338504233279726,2.28501687115644,1.8216318288236426
2020-10-20,食用菌,45.419,508.957,288.39495,0.613,0.764791651171423,0.013496554305466877,10,2,3.8159305197023237,0.5680326387553574,2.4164330139082995,1.8484003751529423
2020-10-21,水生根茎类,21.201,162.752,122.96579999999999,3.428,0.3235550047248912,0.16169048629781613,10,3,3.054048350376827,0.28032130187045395,2.0381792194228274,1.7578579175523734
2020-10-21,花叶类,168.765,1078.5602000000001,626.19684,0.0,0.7223980242378742,0.0,10,3,5.128507214691145,0.5437175199690503,1.8548750678463952,1.311157547877345
2020-10-21,花菜类,40.555,356.971,216.22195,0.0,0.6509470939467525,0.0,10,3,3.702659077522308,0.5013491195709716,2.1749954684647963,1.6736463488938245
2020-10-21,茄类,15.327,104.6112,66.67743,0.0,0.5689146987218914,0.0,10,3,2.7296159790167707,0.45038410562026127,1.920634641451769,1.4702505358315077
2020-10-21,辣椒类,48.047,489.3048,318.86112,0.0,0.5345389240306249,0.0,10,3,3.8721796985035786,0.4282299606931383,2.320805909675939,1.892575948982801
2020-10-21,食用菌,56.114,545.6308,294.63491,0.0,0.8518878160093115,0.0,10,3,4.02738533576234,0.6162055598802669,2.274557220786483,1.6583516609062159
2020-10-22,水生根茎类,35.917,272.92,208.3186,7.207999999999999,0.31010865088379047,0.2006849124370075,10,4,3.581210721015141,0.27011007337970816,2.027967990932082,1.7578579175523736
2020-10-22,花叶类,117.235,794.8454,472.68766,0.0,0.6815446377423944,0.0,10,4,4.764180467372699,0.5197127982284695,1.9139671629619786,1.394254364733509
2020-10-22,花菜类,26.166,223.062,141.15934,0.0,0.5802142458302797,0.0,10,4,3.2644608580886842,0.45756043647297195,2.142988901634946,1.6854284651619742
2020-10-22,茄类,14.725,104.8152,65.30019,0.0,0.6051285608816759,0.0,10,4,2.6895467295376503,0.47320385361193074,1.9626520700002121,1.4894482163882814
2020-10-22,辣椒类,50.037,491.2958,330.80734,0.0,0.48514177466558017,0.0,10,4,3.912762731763146,0.3955102388528551,2.284283658626697,1.888773419773842
2020-10-22,食用菌,94.688,906.6724,611.28746,0.0,0.4832177319652524,0.0,10,4,4.550587276217799,0.39421387096649424,2.2591939179135525,1.864980046947058
2020-10-23,水生根茎类,30.801,245.638,178.47966,0.853,0.37628007583609246,0.027693906042011624,10,5,3.427547156984937,0.3193842622845195,2.0763117504466972,1.756927488162178
2020-10-23,花叶类,211.914,1155.419,743.38154,21.66,0.5542745384826211,0.102211274384892,10,5,5.356180531992225,0.4410089020321427,1.696037795741109,1.2550288937089664
2020-10-23,花菜类,23.854,221.518,131.74965,0.0,0.6813555102423421,0.0,10,5,3.171951918156477,0.5196003194203401,2.2285519321353164,1.7089516127149762
2020-10-23,茄类,14.427,96.299,63.43361,0.0,0.5181068837166922,0.0,10,5,2.6691014509636353,0.4174640873752699,1.8983564835705367,1.480892396195267
2020-10-23,辣椒类,43.758,464.33,305.2203,0.0,0.5212946190014227,0.0,10,5,3.7786744532301513,0.4195616953752035,2.36192105310488,1.9423593577296767
2020-10-23,食用菌,115.306,1058.9732,641.35712,0.0,0.6511443733562978,0.0,10,5,4.7475894640823935,0.5014686071210491,2.2174655743054927,1.7159969671844433
2020-10-24,水生根茎类,67.932,529.104,380.4192,7.175999999999999,0.39084462613874393,0.10563504681151739,10,6,4.218507204842523,0.3299112073054427,2.0526778050465464,1.7227665977411035
2020-10-24,花叶类,282.107,1656.383,1018.07364,0.0,0.6269775927014476,0.0,10,6,5.642286431595872,0.48672405598560864,1.770105156801428,1.2833811008158196
2020-10-24,花菜类,31.113,278.339,165.34637,0.0,0.6833692811036614,0.0,10,6,3.437625738275707,0.5207973095022276,2.1912140569812286,1.6704167474790013
2020-10-24,茄类,22.221,146.6556,94.87101,0.0,0.5458420860070952,0.0,10,6,3.1010377876992616,0.4355688013564299,1.8870491931526434,1.4514803917962134
2020-10-24,辣椒类,77.097,755.7422,513.81476,0.0,0.47084564094655446,0.0,10,6,4.345064369306414,0.38583750133865574,2.2826359434265884,1.8967984420879327
2020-10-24,食用菌,115.39,963.07,542.67419,0.0,0.7746744137582813,0.0,10,6,4.748317695206576,0.5736169772336728,2.1218084034617366,1.5481914262280638
2020-10-25,水生根茎类,71.16,553.124,411.3048,8.078000000000001,0.34480317273224137,0.1135188308038224,10,7,4.264930862797635,0.29624766236903466,2.050651345053321,1.7544036826842861
2020-10-25,花叶类,223.397,1410.5256,866.05678,0.0,0.6286756625818459,0.0,10,7,5.408950457717717,0.4877672076367401,1.8427672221519753,1.3550000145152352
2020-10-25,花菜类,43.114,383.49,239.55662,0.0,0.6008324044645479,0.0,10,7,3.763847770351242,0.4705237467515145,2.1854657744967985,1.7149420277452838
2020-10-25,茄类,30.136,200.056,135.01994,0.0,0.48167744704967297,0.0,10,7,3.40572047038974,0.3931748561203375,1.8928768569656127,1.499702000845275
2020-10-25,辣椒类,72.537,756.301,495.9667,0.0,0.5249027807713704,0.0,10,7,4.284096776506583,0.42193065771338184,2.344342668581156,1.9224120108677738
2020-10-25,食用菌,104.16,914.669,536.14275,0.0,0.7060176604085386,0.0,10,7,4.6459281784602595,0.5341618009552609,2.1726340727345614,1.6384722717793005
2020-10-26,水生根茎类,20.666,165.328,119.8628,0.0,0.3793103448275863,0.0,10,1,3.028489837792163,0.32158362412746233,2.0794415416798357,1.7578579175523736
2020-10-26,花叶类,157.832,940.033,559.08318,0.0,0.6813830814942421,0.0,10,1,5.061531176192668,0.5196167175144223,1.7843838048381453,1.2647670873237231
2020-10-26,花菜类,22.371,213.357,137.65689,0.0,0.5499187872107236,0.0,10,1,3.1077654772297674,0.43820253421055083,2.255201341802731,1.8169988075921804
2020-10-26,茄类,10.797,70.918,49.780210000000004,0.0,0.4246223549478798,0.0,10,1,2.3792683177650034,0.35390676452651604,1.882255962253732,1.528349197727216
2020-10-26,辣椒类,45.439,461.7382,310.48712,0.0,0.4871412379360536,0.0,10,1,3.816370767128484,0.396855644767165,2.3186272966703525,1.9217716519031878
2020-10-26,食用菌,62.363,545.738,321.01243,0.0,0.7000525493670138,0.0,10,1,4.13297215079382,0.5306591619767842,2.169166856304707,1.6385076943279229
2020-10-27,水生根茎类,21.273,169.148,123.3834,0.518,0.3709137533898401,0.02435011516946364,10,2,3.0574386629899695,0.31547749078946513,2.0733354083418387,1.7578579175523736
2020-10-27,花叶类,154.566,842.1276,515.28803,0.0,0.6342851977368851,0.0,10,2,5.0406211895865125,0.4912055208262008,1.695310357117184,1.2041048362909832
2020-10-27,花菜类,23.305,228.922,162.6137,0.0,0.4077657663530194,0.0,10,2,3.1486679298247044,0.3420038847723607,2.284713404354601,1.9427095195822401
