销售日期,品类,销量加权售价,销量加权进价,销量加权加成率,固定篮子价格指数,固定篮子成本指数,固定篮子加成率,固定篮子覆盖率,权重窗口天数,权重收缩系数,权重历史样本数
2021-07-13,花叶类,6.548333466869642,3.833200264401891,0.7083202064036702,5.190637731759403,2.886280089697752,0.7983832374019393,0.8017650199097797,180,0.5238095238095238,44
2021-07-14,花叶类,5.448490507314037,3.1650447019766514,0.7214576792268732,5.08134418060602,2.69225694438863,0.887391985819509,0.8257164987321557,180,0.5238095238095238,44
2021-07-15,花叶类,6.01737848324515,3.6272855026455026,0.6589205561173694,5.204158645852483,2.8566274285298885,0.8217841759401956,0.8378183698870728,180,0.5238095238095238,44
2021-07-16,花叶类,5.843290758509669,3.1677558619813175,0.8446152459662408,5.194118565005094,2.8273849260430803,0.8370751421789082,0.8355224343927334,180,0.5238095238095238,44
2021-07-17,花叶类,6.3819015895016875,3.60486445641725,0.7703582663533592,5.245124657367811,2.890540487314825,0.8145826638257136,0.8391646325424094,180,0.5238095238095238,44
2021-07-18,花叶类,5.944168219187447,3.494250987061377,0.7011280074607407,5.142391894461214,2.9278778172121527,0.7563546758100934,0.8405578872478965,180,0.5238095238095238,44
2021-07-19,花叶类,6.231501999119129,3.6201043889101796,0.7213597536603364,5.152527258994758,2.888331954298036,0.7839110394937272,0.8412457718028814,180,0.5348837209302325,46
2021-07-20,花叶类,6.4860687047951595,3.6456861290873053,0.7791078208970617,5.189745089784022,2.8450519807621704,0.8241301476656058,0.8614017527091811,180,0.5348837209302325,46
2021-07-21,花叶类,6.397779277184203,3.6373666419919695,0.7589041487664052,5.197527606693318,2.8950755813707882,0.7952994526769288,0.858684104803268,180,0.5348837209302325,46
2021-07-22,花叶类,6.716979789814067,3.6460778011317707,0.8422480693442866,5.423943644897442,2.877557143685356,0.884912574820623,0.8234096813482402,180,0.5454545454545454,48
2021-07-23,花叶类,6.477685281074909,3.55590589234977,0.8216694921570056,5.348227874585018,2.8525748918901233,0.8748772871099868,0.8541285328024278,180,0.550561797752809,49
2021-07-24,花叶类,6.488359438051836,3.629317233946927,0.7877631024818585,5.294161117967241,2.898742475172061,0.8263647644839491,0.8406296247250168,180,0.550561797752809,49
2021-07-25,花叶类,6.278720493195226,3.766345703455103,0.6670589976473391,5.398748101388499,3.189633171652456,0.692592160556057,0.8397520790861104,180,0.550561797752809,49
2021-07-26,花叶类,6.350013194734978,3.7294427316319636,0.70267078801778,5.119444663953074,2.9443649466199693,0.7387262641575809,0.8197951220109826,180,0.550561797752809,49
2021-07-27,花叶类,5.8637892554553055,3.5101708253561945,0.6705139285807487,5.431016475428152,3.2124938883862084,0.6905920023886536,0.8726658431983818,180,0.550561797752809,49
2021-07-28,花叶类,6.39990379148992,3.845236609767593,0.6643719076306025,5.580114828816652,3.351089212038305,0.665164510921074,0.8655044103519909,180,0.550561797752809,49
2021-07-29,花叶类,6.719552922582678,4.122952745941647,0.6297913987001056,5.721734327104377,3.435674851242044,0.6653887736308606,0.8646551994462908,180,0.550561797752809,49
2021-07-30,花叶类,6.874700100394574,4.05605990987836,0.6949207489888247,5.8744320318635355,3.4176331585609097,0.7188597369347651,0.8678026008685167,180,0.550561797752809,49
2021-07-31,花叶类,6.789819198974888,3.925881893332083,0.7295016466254529,5.717978601689827,3.2841288592099973,0.7410944718732189,0.8419193313676778,180,0.550561797752809,49
2021-08-01,花叶类,6.700257092939497,3.9101716473448986,0.7135455159594166,5.847425124779139,3.3690659603236477,0.7356220369806619,0.8696168689368582,180,0.550561797752809,49
2021-08-02,花叶类,6.692064355473924,3.806299242357346,0.7581550817137921,5.781468900399768,3.2512075727018126,0.7782527787345372,0.865370959835379,180,0.550561797752809,49
2021-08-03,花叶类,6.217756631737941,3.545184140470122,0.7538599929856993,5.824739964851287,3.2405283643384597,0.7974661258798712,0.8715518296953061,180,0.550561797752809,49
2021-08-04,花叶类,6.324588771949986,3.719209433426225,0.7005196628907298,5.832470663542273,3.3391258081961728,0.7467058741021289,0.8185965456233478,180,0.550561797752809,49
2021-08-05,花叶类,6.3805110106365674,3.77116083336044,0.6919222734266055,5.980387599682827,3.516474214971271,0.7006772221509623,0.852510486650744,180,0.550561797752809,49
2021-08-06,花叶类,6.528673665127848,3.9514786357216636,0.6522102906259313,6.032610076683145,3.5867719897998445,0.6819050928910002,0.8736675452891006,180,0.550561797752809,49
2021-08-07,花叶类,6.535592811378393,3.874550969671118,0.6868000608424443,5.984858832142359,3.4653577995852047,0.7270536487916868,0.8603031133454261,180,0.550561797752809,49
2021-08-08,花叶类,6.985240899256891,4.103318032170069,0.7023396296588535,6.221145941586374,3.5864030984148285,0.7346477155164428,0.8761545213364541,180,0.5454545454545454,48
2021-08-09,花叶类,6.907587136858636,4.029302691769365,0.7143381039525096,6.471257823469778,3.6528722957691078,0.7715532598730672,0.8779559760187434,180,0.5454545454545454,48
2021-08-10,花叶类,7.396350723902501,4.197114794320588,0.7622464684337498,6.647895112914276,3.6609908170299024,0.8158732007712592,0.8804394190629437,180,0.5454545454545454,48
2021-08-11,花叶类,6.967055222887558,4.0391973830117545,0.724861293530721,5.956172934630506,3.4728593143676703,0.7150631210394975,0.8480947997470779,180,0.5454545454545454,48
2021-08-12,花叶类,6.560480070756427,4.005280923313373,0.6379575356550176,6.450200585976498,3.833866983263245,0.6824268067032224,0.8815805048193188,180,0.5454545454545454,48
2021-08-13,花叶类,6.903722270869819,4.235385653823701,0.6300103072401795,6.419320113839738,3.8479931347282252,0.6682254591114596,0.8825286208473804,180,0.5454545454545454,48
2021-08-14,花叶类,6.861114075338811,4.172721801301889,0.644277860363982,6.421458491965902,3.8481117238764906,0.6687297440254898,0.8837481295445593,180,0.5454545454545454,48
2021-08-15,花叶类,6.961873167980069,4.2104411957277215,0.653478304136913,6.595656413138392,3.849142471437784,0.7135391745254607,0.8310694880254094,180,0.5454545454545454,48
2021-08-16,花叶类,7.382469709770009,4.48486028975773,0.6460868862804212,6.77456271332018,4.018708870468207,0.6857560305260175,0.8862743569240983,180,0.5454545454545454,48
2021-08-17,花叶类,7.65711837394114,4.629975711728233,0.6538139400050902,6.953228937313999,4.175728281426558,0.665153589672401,0.7534409278826398,180,0.550561797752809,49
2021-08-18,花叶类,7.48493345546635,4.582318928821596,0.6334379103095731,6.897514192387369,4.191362326788595,0.6456497087600195,0.8887356807634392,180,0.550561797752809,49
2021-08-19,花叶类,7.791917924090698,4.698397009468199,0.6584205013727966,6.9460977024554404,4.210629458032898,0.649657793849304,0.890188801697265,180,0.550561797752809,49
2021-08-20,花叶类,7.409629143688882,4.451905686873449,0.6643724429150313,7.076351139255775,4.237382454085239,0.6699816964677099,0.8914208834640613,180,0.550561797752809,49
2021-08-21,花叶类,7.47651721800658,4.529484038420208,0.6506333071468857,7.072306600026225,4.236317947492173,0.6694466014320073,0.8926988464297242,180,0.5555555555555556,50
2021-08-22,花叶类,7.35206860248403,4.403652029478296,0.669538953865761,6.8741357670734935,4.082977262472903,0.6836086329097246,0.8782670919432001,180,0.5555555555555556,50
2021-08-23,花叶类,7.406197091504368,4.3350392994494715,0.7084498155402925,6.807825448563638,4.000712376141559,0.7016533078364826,0.8580383386247722,180,0.550561797752809,49
2021-08-24,花叶类,7.72750160702807,4.594602945027736,0.6818649401230079,6.975737515730146,4.102922572113627,0.7001874622597579,0.8558765969023319,180,0.550561797752809,49
2021-08-25,花叶类,8.517284596738651,5.156137271375055,0.6518731268120863,8.225630970306543,4.883385990710368,0.6844113870896353,0.6499346648022413,180,0.5454545454545454,48
2021-08-26,花叶类,7.646501634018904,4.690761276687345,0.630119544139097,7.028471540291146,4.301044377875843,0.6341313696842854,0.8572906407202676,180,0.5454545454545454,48
2021-08-27,花叶类,7.609278410209494,4.579694464067198,0.6615253419005906,6.98783578368484,4.2536096438793125,0.6428013778226955,0.8911534988875288,180,0.5454545454545454,48
2021-08-28,花叶类,7.2846007798624015,4.44456272584366,0.6389915564707549,7.016976825936258,4.2670102604524045,0.6444715146272677,0.8916287216442265,180,0.5454545454545454,48
2021-08-29,花叶类,7.7341135488602335,4.88959521044866,0.5817492483494489,6.990094448855872,4.389370314395704,0.5925050629541646,0.8983562612677751,180,0.550561797752809,49
2021-08-30,花叶类,7.837774306080511,5.008514001579062,0.5648901657476553,6.956374935603063,4.346504702968851,0.6004526420623812,0.8932558193751645,180,0.550561797752809,49
2021-08-31,花叶类,7.783324186924455,4.99156011602873,0.5592968943579193,7.199627921686526,4.5173235223002655,0.5937817794419127,0.8921662894057067,180,0.550561797752809,49
2021-09-01,花叶类,7.521004041836953,4.958441641053355,0.5168080187869704,7.25820580293396,4.514722890520821,0.6076747076046229,0.9011119827108307,180,0.550561797752809,49
2021-09-02,花叶类,7.912200986589326,5.056436627748444,0.5647780381878358,7.403722151375811,4.5276675417017325,0.6352177104843497,0.9023018138325776,180,0.550561797752809,49
2021-09-03,花叶类,7.978132811505238,5.0647054329542485,0.5752412291531008,7.357108588124619,4.527408425684233,0.625015438498401,0.903577719941863,180,0.550561797752809,49
2021-09-04,花叶类,7.752413565662087,5.014472629691037,0.5460077535889845,7.361969669988667,4.53354232571412,0.6238890344602694,0.9048843716120035,180,0.5454545454545454,48
2021-09-05,花叶类,7.573930212280761,4.884534650726048,0.550594018440417,7.4352017378336654,4.6048655153808165,0.6146403652830204,0.9056563686852096,180,0.5454545454545454,48
2021-09-06,花叶类,8.196143506168722,5.1067031197899295,0.6049774803642551,7.626170784065745,4.626231621733166,0.6484628111224326,0.9066713509528156,180,0.5454545454545454,48
2021-09-07,花叶类,8.40582429155747,5.2849036224252375,0.59053502052324,7.480037761542882,4.642782748144739,0.6111108719295371,0.907411585774279,180,0.5454545454545454,48
2021-09-08,花叶类,7.968507081380063,4.9710021206935044,0.6029981255104306,7.7577762868236,4.721304289265244,0.6431426172768266,0.8763201988684738,180,0.5402298850574713,47
2021-09-09,花叶类,8.257059732702974,5.193558174710097,0.5898656479695406,7.799965989659051,4.754371924573977,0.6405880973138169,0.9085415072260367,180,0.5402298850574713,47
2021-09-10,花叶类,8.163703858621771,5.043508761446647,0.6186556313783715,7.775318168174961,4.745700653005026,0.6383920387501789,0.9092440565135158,180,0.5402298850574713,47
2021-09-11,花叶类,7.628863768791516,4.951838596900128,0.5406123643786,7.649075864017692,4.74753423460782,0.611168131923868,0.9102040099404571,180,0.5402298850574713,47
2021-09-12,花叶类,8.127360161433156,5.456932733765951,0.4893641827657793,7.626671353806675,4.887423061095835,0.5604688316252815,0.8764854394342796,180,0.5402298850574713,47
2021-09-13,花叶类,6.81622319001932,4.215611185696978,0.6169003472487884,7.374349021375783,4.460414283064038,0.6532879130478539,0.9113387413339503,180,0.5402298850574713,47
2021-09-14,花叶类,7.3074694869894845,4.592828998536355,0.5910606489634673,8.251700204286818,4.99688050642313,0.6513703286840362,0.7510451448976485,180,0.5348837209302325,46
2021-09-15,花叶类,7.34145562673372,4.653296679904475,0.5776891377758506,7.302866687164193,4.407132370024996,0.6570563518433128,0.9267702944476521,180,0.5348837209302325,46
2021-09-16,花叶类,8.427925875761867,5.139275072338854,0.6399055814551617,8.090653056896148,4.923410771867215,0.6433024648535977,0.7627195753017243,180,0.5348837209302325,46
2021-09-17,花叶类,8.634467229719199,5.222443824601863,0.6533384598689205,8.223553933364666,4.886561739656954,0.6828916468252739,0.763430446155014,180,0.5348837209302325,46
2021-09-18,花叶类,8.114001720915052,4.86296568554728,0.6685295035146641,8.358796290180347,4.950068351391675,0.6886223980786719,0.7429143871783309,180,0.5294117647058824,45
2021-09-19,花叶类,8.53868028713418,5.077364163445611,0.681715160123485,7.470353073768589,4.389295763298494,0.7019479835997022,0.8894423261451196,180,0.5294117647058824,45
2021-09-20,花叶类,8.401387900355871,5.066035453736654,0.6583752674212133,7.45216076920674,4.475294614901929,0.665177694534876,0.9037841568515288,180,0.5294117647058824,45
2021-09-21,花叶类,8.235680026692247,4.9506577553488755,0.6635526901034738,8.287101775581162,4.954378269913593,0.6726824889222061,0.7420517230500516,180,0.5294117647058824,45
2021-09-22,花叶类,8.522547319751482,5.056722149978327,0.6853896787245881,8.402237229780557,4.991322757156644,0.6833688460104659,0.7392052349305054,180,0.5294117647058824,45
2021-09-23,花叶类,8.22198340945102,4.915438158262652,0.6726857595858877,8.28604569615711,4.914057130623793,0.6861923815495556,0.7398917678621224,180,0.5294117647058824,45
2021-09-24,花叶类,7.976487887786573,4.773282376419139,0.6710697710221034,7.627557140547758,4.7379726218188445,0.6098778421433007,0.6772720162497048,180,0.5294117647058824,45
2021-09-25,花叶类,8.201439795476304,4.884358162495788,0.6791233408005379,7.839244019204746,4.738563976600657,0.6543501486769943,0.7406737752082677,180,0.5238095238095238,44
2021-09-26,花叶类,7.847930717963043,4.695417514733075,0.671402104996659,7.79876344298822,4.742042590435385,0.644600041914045,0.7414263753925419,180,0.5238095238095238,44
2021-09-27,花叶类,7.602524903225806,4.602696051612903,0.6517547146224625,7.754869537763878,4.709161745327906,0.6467621961504519,0.7422919235011753,180,0.5238095238095238,44
2021-09-28,花叶类,7.66153639073166,4.579308720315354,0.6730770643923847,7.604275184947544,4.685189054435903,0.6230455370307568,0.7038707270043509,180,0.5238095238095238,44
2021-09-29,花叶类,7.985680823794581,4.556899279621691,0.7524374215393115,7.599729061782277,4.495414176980627,0.690551473699067,0.7439238483477539,180,0.5238095238095238,44
2021-09-30,花叶类,7.8264297089226655,4.4674367479245785,0.7518837200232467,7.7502647472299495,4.524152832632247,0.7130864128479681,0.7351098890320319,180,0.5238095238095238,44
2021-10-01,花叶类,7.861790802147366,4.656662383615382,0.6882887687562089,7.722768246529842,4.521363264319586,0.7080618820155853,0.7062268724612059,180,0.5238095238095238,44
2021-10-02,花叶类,7.436158468418111,4.555714668343581,0.6322704580446945,7.450147688030246,4.527566118893565,0.6455083133829294,0.7077459268854809,180,0.5238095238095238,44
2021-10-03,花叶类,7.474212908024506,4.30696564332881,0.7353778801559614,7.603547749260779,4.418681476221251,0.720772993070129,0.7475819693822385,180,0.5238095238095238,44
2021-10-04,花叶类,7.390023134759978,4.555798496240601,0.6221136955153197,7.6818407123840995,4.760496358570437,0.6136638143949622,0.7384215060753856,180,0.5238095238095238,44
2021-10-05,花叶类,7.7715614175035235,4.682525706730191,0.6596943410974687,7.6319230293787355,4.563481581852925,0.6723904528787252,0.7095875913888363,180,0.5238095238095238,44
2021-10-06,花叶类,7.328330749898419,4.36748265587142,0.6779301321429603,7.706433690826635,4.611717772423204,0.6710549238092962,0.7264334448354093,180,0.5238095238095238,44
2021-10-07,花叶类,6.890405532611831,4.086757208229271,0.6860325146639525,7.06020919109255,4.196260473368159,0.682500225117251,0.8809867017195753,180,0.5180722891566265,43
2021-10-08,花叶类,6.633203992730001,3.9447066757060845,0.6815455591619339,7.193131187373226,4.274375071977409,0.6828497888570981,0.7742916745093892,180,0.5180722891566265,43
2021-10-09,花叶类,7.590533149005229,4.342250030053495,0.7480645049156041,7.579882183643299,4.279360724816722,0.7712650723007075,0.8467595608189156,180,0.5180722891566265,43
2021-10-10,花叶类,7.717921361965799,4.560728518057284,0.6922562549838795,7.498835295440024,4.373709340322016,0.7145252946525065,0.7732383337459193,180,0.5238095238095238,44
2021-10-11,花叶类,7.775196445328842,4.9048814544303365,0.5851955888364828,7.928917381710523,4.993911448357048,0.5877168555559922,0.6976035145922869,180,0.5238095238095238,44
2021-10-12,花叶类,8.076364617906986,4.901175670812172,0.6478423056745186,8.415435059753825,4.977591834674281,0.6906639473994771,0.674428048538435,180,0.5238095238095238,44
2021-10-13,花叶类,7.534898000044493,4.571079620030701,0.6483847638588904,8.438555813085186,4.9402391140451,0.7081269991758845,0.6883780122568699,180,0.5238095238095238,44
2021-10-14,花叶类,8.741580022876532,5.548232852240743,0.5755611301256225,8.920990649246834,5.069201683723597,0.7598413331808676,0.7124986427151744,180,0.5238095238095238,44
2021-10-15,花叶类,9.550744034395784,6.153404170967279,0.5521073813837363,9.480732254048846,5.144985556407238,0.8427130941586696,0.7131994849541259,180,0.5238095238095238,44
2021-10-16,花叶类,8.496498307637198,5.360767594359278,0.584940618686288,8.457277865414692,4.924261396183079,0.717471349504343,0.8656782977841774,180,0.5180722891566265,43
2021-10-17,花叶类,9.291474365635832,5.731359626869778,0.6211640815689725,9.625744110820166,5.866680072456685,0.6407480878345162,0.7272837733467972,180,0.5180722891566265,43
2021-10-18,花叶类,9.376856482355162,5.804258468578976,0.6155132534356011,9.648279486562181,5.947654058215517,0.6221991716607957,0.6425597384762644,180,0.5180722891566265,43
2021-10-19,花叶类,8.743215901581008,5.293555106501957,0.6516718397513062,9.660177935300995,5.966351385890303,0.6191097893003994,0.6394473479836287,180,0.5180722891566265,43
2021-10-20,花叶类,10.080436074959529,6.039019745927803,0.6692172735081567,10.262077479886667,6.126704403336622,0.6749751259907215,0.6446340853011764,180,0.5180722891566265,43
2021-10-21,花叶类,10.334932004307646,6.074335570637882,0.7014094601991749,10.52561873799706,6.229797999236844,0.6895601975034276,0.6332996714766552,180,0.5180722891566265,43
2021-10-22,花叶类,10.007427307206067,5.898601980615255,0.6965761277153064,10.55300797174129,6.319006398592013,0.6700422987532799,0.6367916849448725,180,0.5180722891566265,43
2021-10-23,花叶类,10.676078189872664,6.149470291424144,0.7360972057644026,10.924407990616329,6.25709620712896,0.7459229695349281,0.6355898808791923,180,0.5180722891566265,43
2021-10-24,花叶类,10.27689627180391,6.081309125467757,0.6899151251439533,10.868876731582883,6.607578526222593,0.6449107170575514,0.6363942624854165,180,0.5180722891566265,43
2021-10-25,花叶类,9.881258752780296,6.288996416508774,0.5711980256248426,10.921147980937455,6.87936213345119,0.5875233443276535,0.63751609834192,180,0.5180722891566265,43
2021-10-26,花叶类,10.1698183664934,6.574383103304057,0.5468855718770635,10.890158981958344,6.918585538851256,0.5740441338485665,0.6383693437101315,180,0.5180722891566265,43
2021-10-27,花叶类,8.117482871831685,5.355718221837491,0.5156665335254813,10.602748569436166,6.618776776756309,0.6019196487590717,0.6422016761751681,180,0.5180722891566265,43
2021-10-28,花叶类,8.508852126857835,5.648715607664842,0.5063339558663607,10.797478534956507,6.922752014770541,0.5597089873967407,0.6622721515907349,180,0.5180722891566265,43
2021-10-29,花叶类,9.577305249080576,6.302344700768974,0.5196416101950136,10.704493706768918,6.823705822531535,0.5687214521211064,0.6578067710574875,180,0.5180722891566265,43
2021-10-30,花叶类,8.237512856342343,5.6498667196288865,0.4580012706712888,10.191496782050915,6.816998902687931,0.49501223742788425,0.6690267882299521,180,0.5180722891566265,43
2021-10-31,花叶类,9.180535401009292,6.362237984882286,0.4429726493764836,10.057068802408262,6.632684653254601,0.5162893048855179,0.6453236251803469,180,0.5180722891566265,43
2021-11-01,花叶类,9.254253801112041,6.231851924748642,0.4849925692811301,9.997987081626215,6.395089481370672,0.5633850176375215,0.6434608150494932,180,0.5180722891566265,43
2021-11-02,花叶类,7.605404452281244,4.82883770479759,0.574996907584004,9.731366161301661,6.0613545270184455,0.6054771450711494,0.5921495915948183,180,0.5180722891566265,43
2021-11-03,花叶类,7.783299058767698,5.097536383769674,0.5268746454756794,9.220458645454341,5.9129210753154196,0.5593745507523935,0.6498353590903798,180,0.5238095238095238,44
2021-11-04,花叶类,7.562301915660957,4.691246038313219,0.6120028354726954,8.655045177673893,5.493601174247121,0.5754775243326682,0.5296846360251461,180,0.5238095238095238,44
2021-11-05,花叶类,6.95383881622092,4.420600713033732,0.5730529101436759,7.76819947886403,5.011764328667446,0.5499929704255428,0.6885938114292163,180,0.5238095238095238,44
2021-11-06,花叶类,8.322189261893355,5.012558867966246,0.660267635972908,9.099047218231576,5.650682040413534,0.6102564527884284,0.6136446652253426,180,0.5294117647058824,45
2021-11-07,花叶类,8.809660901930945,5.171150822211712,0.7036170873397645,9.637545383609815,5.828403579142962,0.6535480518366865,0.5688329447596856,180,0.5294117647058824,45
2021-11-08,花叶类,7.932249608292152,4.528047035072918,0.7518037129144828,9.269641775391774,5.472958133073292,0.6937169168854005,0.6254106933035031,180,0.5294117647058824,45
2021-11-09,花叶类,8.295985913923374,4.456123654356209,0.8617046018939354,9.581469432556863,5.444624129521424,0.7598036530391425,0.6519141153837402,180,0.5238095238095238,44
2021-11-10,花叶类,7.4259625379613965,4.043838534129589,0.836364749800721,9.74403506949712,5.625431523889199,0.7321400195020917,0.6136938851019188,180,0.5238095238095238,44
2021-11-11,花叶类,8.555926783774366,4.592752167585627,0.8629193284496663,9.750358745306176,5.672531968331128,0.7188724188318243,0.6282501428779615,180,0.5238095238095238,44
2021-11-12,花叶类,7.606763642020924,4.156289525883863,0.8301813660113813,9.922774062402395,5.508960824650599,0.8012061400040429,0.5638346746684522,180,0.5238095238095238,44
2021-11-13,花叶类,8.050360529154602,4.6970704877079426,0.7139109473068574,10.0639566695292,5.769220853373777,0.744422154274768,0.5791009918390103,180,0.5238095238095238,44
2021-11-14,花叶类,8.66188063063063,5.304660452863578,0.6328812574525382,9.692401415638999,5.9472150569243505,0.6297378391175081,0.5859443591334406,180,0.5238095238095238,44
2021-11-15,花叶类,8.195330830595966,4.913408493664947,0.667952265960083,9.420934763251545,5.819391473367052,0.6188865805586834,0.5596912421950349,180,0.5238095238095238,44
2021-11-16,花叶类,8.21515649817808,5.076115107913669,0.6183944460539601,9.398759497071977,5.765728958919308,0.6301077563718189,0.5639516794771399,180,0.5238095238095238,44
2021-11-17,花叶类,8.582481560112937,5.17670489614568,0.6579043488654395,9.712675361966987,5.908505734620388,0.6438463121151579,0.5704876577929697,180,0.5238095238095238,44
2021-11-18,花叶类,8.438285878081407,5.020379801261227,0.6808062760434037,10.010009686768017,5.678308259940288,0.7628506992808592,0.590821986718465,180,0.5238095238095238,44
2021-11-19,花叶类,8.237976215533571,4.815923226689118,0.7105705028435572,10.177783884094175,5.882098924309933,0.7302979795240689,0.5249693351880725,180,0.5238095238095238,44
2021-11-20,花叶类,7.51987844230709,4.562018442515951,0.6483665151866156,8.446151646750517,4.951559937350393,0.7057557120615403,0.7239908602774868,180,0.5238095238095238,44
2021-11-21,花叶类,7.6560841844630145,4.712546456205509,0.6246172330845541,9.870042209000351,5.73011417725786,0.722486132680108,0.592851719949315,180,0.5238095238095238,44
2021-11-22,花叶类,9.225180486188368,5.231669704357706,0.7633338890840677,9.92627436125892,5.433768909406471,0.8267752138070159,0.5520735893888091,180,0.5238095238095238,44
2021-11-23,花叶类,7.461418143899896,4.382002624860666,0.7027415961753662,9.71547768639876,5.5009384815277,0.7661491251035795,0.5440642517034755,180,0.5238095238095238,44
2021-11-24,花叶类,7.002875647020581,4.101800655147408,0.7072686451089649,9.953495849645124,5.643165270300626,0.763814344057812,0.5424009236453848,180,0.5238095238095238,44
2021-11-25,花叶类,7.398450095755579,4.304707611455039,0.7186881812989896,9.975504479478067,5.5361355704950554,0.8018894863490549,0.5826312512910378,180,0.5238095238095238,44
2021-11-26,花叶类,7.939532371324948,4.809025773593642,0.6509648201348632,9.963069249385304,5.504573349905858,0.8099621198717786,0.5897789711255048,180,0.5238095238095238,44
2021-11-27,花叶类,6.919158940300043,4.302766357612001,0.6080721947775283,9.40296694336607,5.230174600730926,0.7978304093427377,0.5653683778712784,180,0.5238095238095238,44
2021-11-28,花叶类,6.807502520836791,4.155999719197927,0.6379939799780787,9.571056324847886,5.511021990194402,0.7367116919288985,0.5858086108180127,180,0.5238095238095238,44
2021-11-29,花叶类,6.110401797286788,3.741679944698868,0.633063727415776,9.447103083722839,5.426126277376959,0.7410400349712574,0.5841126145311281,180,0.5238095238095238,44
2021-11-30,花叶类,7.012522960310633,4.1848266641865655,0.6757021313029001,9.12314874988721,5.120108728962947,0.781827151107211,0.5689412562167828,180,0.5238095238095238,44
2021-12-01,花叶类,5.866302089616256,3.8238929322985777,0.5341177678031814,8.268777675325603,5.264313302181165,0.5707229415657304,0.573251153435912,180,0.5238095238095238,44
2021-12-02,花叶类,5.304100481502425,3.498613410099556,0.5160578948765568,8.576318223164275,5.412469267161782,0.5845481608917418,0.5932536072911454,180,0.5238095238095238,44
2021-12-03,花叶类,5.338499871355641,3.657635787506602,0.45954933227369743,8.57145604346382,5.30296124385818,0.6163527601472043,0.5945204686519776,180,0.5238095238095238,44
2021-12-04,花叶类,6.084939034130238,4.0728069857835045,0.4940406101664674,7.880178140513368,5.011248148894799,0.5724980895730127,0.5738289071236489,180,0.5238095238095238,44
2021-12-05,花叶类,5.894412418391443,3.9041101194610364,0.5097966599377501,8.204933031572347,5.183159560008086,0.5829983500564946,0.5939755462013079,180,0.5238095238095238,44
2021-12-06,花叶类,6.7628528280736715,4.163360059784217,0.6243737584455245,8.86944287221156,5.379916925139124,0.6486207864598572,0.5497229218192579,180,0.5238095238095238,44
2021-12-07,花叶类,6.261682183898962,4.048696078276402,0.5465923010365021,8.26771007472636,5.120489651552234,0.6146327084598389,0.5963554506439271,180,0.5238095238095238,44
2021-12-08,花叶类,5.885013569774216,3.942580104295438,0.4926807862096443,8.13140676568346,4.918312746221672,0.6532919286050158,0.5992870624539863,180,0.5180722891566265,43
2021-12-09,花叶类,5.702567837017773,3.8180833983528393,0.4935681707418753,7.755661141583828,4.699639313389421,0.65026731295904,0.5819964687123338,180,0.5238095238095238,44
2021-12-10,花叶类,5.676698488930537,3.7295520967553,0.5220858541885629,7.476683266823164,4.677063994961212,0.5985847691795738,0.5842224818493311,180,0.5238095238095238,44
2021-12-11,花叶类,5.924579048320086,3.7805805912787442,0.567108253686547,7.79406022080109,4.802691208442218,0.622852663752484,0.6038141465509563,180,0.5180722891566265,43
2021-12-12,花叶类,6.014857024985173,3.8270484490627337,0.5716699448783427,7.551287751073679,4.788434122093885,0.5769847842809319,0.6026924069585691,180,0.5180722891566265,43
2021-12-13,花叶类,5.502831300977147,3.4170897197771137,0.610385372420388,7.261888668619134,4.533515806178374,0.6018227307650441,0.5431574263859976,180,0.5180722891566265,43
2021-12-14,花叶类,5.921232379454293,3.387973410369653,0.7477210303159498,7.20510993114363,4.2039412484289205,0.7138940592560121,0.586887590458494,180,0.5180722891566265,43
2021-12-15,花叶类,4.973837861231877,3.1483384809080714,0.579829453343047,7.279854816161851,4.292825070382242,0.6958191160381102,0.6388241789529006,180,0.5121951219512195,42
2021-12-16,花叶类,4.24155762925599,2.529089533417402,0.6771085298528896,5.505460922348345,3.297696127803327,0.6694870324560989,0.5828308174001571,180,0.5121951219512195,42
2021-12-17,花叶类,4.705189481666701,2.8027530692135847,0.6787741786281996,6.61520765916711,3.872291899509347,0.7083442650605225,0.5051293690759813,180,0.5454545454545454,48
2021-12-18,花叶类,4.797422044264049,2.936932781175438,0.6334803693886362,6.393440566460868,3.899239906147443,0.6396632985780462,0.48934278634310513,180,0.5555555555555556,50
2021-12-19,花叶类,4.529614378156886,2.812249494560183,0.610673017070019,7.165689552712111,4.1925380121385745,0.7091531506608715,0.6147821095129372,180,0.5555555555555556,50
2021-12-20,花叶类,4.147358508788874,2.5611267384585665,0.6193491897573928,5.878094179683567,3.818642148018391,0.5393152727688526,0.5380843869216748,180,0.5555555555555556,50
2021-12-21,花叶类,4.13680534039377,2.535111680703039,0.6318039839753917,6.088574377935579,4.036244368418056,0.5084751621027104,0.599729759700595,180,0.5555555555555556,50
2021-12-22,花叶类,4.572581177620198,2.766943971265962,0.652574546179951,5.989277913981011,3.8745405010635827,0.5458034087750332,0.5821732166778053,180,0.5555555555555556,50
2021-12-23,花叶类,4.50738600857334,2.593780162915374,0.7377671681732267,6.131323644516053,3.832997773718845,0.5996157593818088,0.5163156767095809,180,0.550561797752809,49
2021-12-24,花叶类,3.9260351898399257,2.1214066840851964,0.8506754123540108,5.7288725467923065,3.6191040164385484,0.5829532726251725,0.5001511073862983,180,0.550561797752809,49
