售价,补货量,加成率,平均需求,平均正常销售量,平均折扣销售量,平均剩余量,平均利润,利润P10,利润P50,利润P90,亏损概率,缺货概率,剩余概率,销售总量,下界加成率,上界加成率,历史支持等级,日期,品类,是否在历史外圈,加成分位位置,绝对售价分位位置,最近历史距离
17.24,10.6,0.6110691585908219,22.254010445422317,8.058776850825401,0.0,1.0981815491745976,25.50304889656983,-42.87433984509811,43.39451801802866,49.5804345331573,0.19116666666666668,0.7183333333333334,0.2816666666666667,8.058776850825401,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5648132541469353,0.7022899920678156,0.33105918958360847
17.25,10.6,0.6120036534623945,22.254010445422317,8.058776850825401,0.0,1.0981815491745976,25.583636665078092,-42.833301923893586,43.486049018028666,49.674859333157315,0.191,0.7183333333333334,0.2816666666666667,8.058776850825401,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5661625865527704,0.7028982167831322,0.33369920687468
17.26,10.6,0.6129381483339669,22.254010445422317,8.058776850825401,0.0,1.0981815491745976,25.664224433586366,-42.79226400268905,43.57679064865008,49.76928413315733,0.191,0.7183333333333334,0.2816666666666667,8.058776850825401,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5675119189586055,0.703506441498449,0.3363392241657516
17.27,10.6,0.6138726432055392,22.254010445422317,8.058776850825401,0.0,1.0981815491745976,25.744812202094597,-42.75122608148454,43.666874748650066,49.86370893315731,0.191,0.7183333333333334,0.2816666666666667,8.058776850825401,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5688612513644403,0.7041146662137654,0.33897924145682223
17.28,10.6,0.6148071380771118,22.254010445422317,8.058776850825401,0.0,1.0981815491745976,25.825399970602867,-42.71018816028,43.75695884865008,49.958133733157325,0.19066666666666668,0.7183333333333334,0.2816666666666667,8.058776850825401,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5702105837702754,0.704722890929082,0.34161925874789384
17.29,10.7,0.615741632948684,22.254010445422317,8.12067570349976,0.0,1.1226690965002386,25.90612207155209,-43.74107208814814,44.19513000515509,50.52260384297102,0.195,0.7153333333333334,0.2846666666666667,8.12067570349976,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5715599161761099,0.7053311156443984,0.34425927603896445
17.3,10.7,0.6166761278202566,22.254010445422317,8.12067570349976,0.0,1.1226690965002386,25.9873288285871,-43.70003416694361,44.287524505155105,50.61755466261478,0.19466666666666665,0.7153333333333334,0.2846666666666667,8.12067570349976,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5729092485819454,0.7059393403597151,0.34689929333003605
17.31,10.7,0.6176106226918288,22.254010445422317,8.12067570349976,0.0,1.1226690965002386,26.06853558562209,-43.65899624573909,44.37991900515509,50.71287026261477,0.194,0.7153333333333334,0.2846666666666667,8.12067570349976,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5742585809877798,0.7065475650750315,0.34953931062110666
17.32,10.7,0.6185451175634014,22.254010445422317,8.12067570349976,0.0,1.1226690965002386,26.14974234265709,-43.61795832453456,44.4723135051551,50.80818586261476,0.19383333333333333,0.7153333333333334,0.2846666666666667,8.12067570349976,0.35,0.65,强,2023-07-03,水生根茎类,否,0.575607913393615,0.7071557897903481,0.35217932791217826
17.33,10.7,0.6194796124349735,22.254010445422317,8.12067570349976,0.0,1.1226690965002386,26.230949099692076,-43.57692040333004,44.56470800515508,50.903501462614756,0.19333333333333333,0.7153333333333334,0.2846666666666667,8.12067570349976,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5769572457994497,0.7077640145056646,0.35481934520324887
17.34,10.7,0.6204141073065461,22.254010445422317,8.12067570349976,0.0,1.1226690965002386,26.312155856727085,-43.5358824821255,44.657102505155095,50.998817062614776,0.19316666666666665,0.7153333333333334,0.2846666666666667,8.12067570349976,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5783065782052849,0.7083722392209812,0.3574593624943205
17.35,10.8,0.6213486021781185,22.254010445422317,8.18231054279019,0.0,1.1474206572098091,26.392630245152365,-44.56648075702224,45.15833863418807,51.56472655011748,0.19566666666666666,0.7115,0.2885,8.18231054279019,0.35,0.65,强,2023-07-03,水生根茎类,否,0.57965591061112,0.7089804639362979,0.360099379785392
17.36,10.8,0.6222830970496909,22.254010445422317,8.18231054279019,0.0,1.1474206572098091,26.47445335058026,-44.52572848878912,45.25159663418806,51.66093295011748,0.1955,0.7115,0.2885,8.18231054279019,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5810052430169544,0.7095886886516143,0.3627393970764627
17.37,10.8,0.6232175919212632,22.254010445422317,8.18231054279019,0.0,1.1474206572098091,26.55627645600817,-44.484690567584586,45.34485463418808,51.75713935011748,0.1955,0.7115,0.2885,8.18231054279019,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5823545754227899,0.7101969133669309,0.36537941436753424
17.38,10.8,0.6241520867928356,22.254010445422317,8.18231054279019,0.0,1.1474206572098091,26.638099561436054,-44.44365264638007,45.438112634188045,51.85334575011748,0.19533333333333333,0.7115,0.2885,8.18231054279019,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5837039078286244,0.7108051380822473,0.3680194316586049
17.39,10.8,0.6250865816644082,22.254010445422317,8.18231054279019,0.0,1.1474206572098091,26.71992266686397,-44.40261472517554,45.531370634188065,51.949552150117476,0.19533333333333333,0.7115,0.2885,8.18231054279019,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5850532402344595,0.7114133627975641,0.37065944894967645
17.4,10.8,0.6260210765359804,22.254010445422317,8.18231054279019,0.0,1.1474206572098091,26.801745772291863,-44.36157680397101,45.624628634188056,52.045758550117476,0.19483333333333333,0.7115,0.2885,8.18231054279019,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5864025726402943,0.7120215875128805,0.3732994662407471
17.41,10.8,0.626955571407553,22.254010445422317,8.18231054279019,0.0,1.1474206572098091,26.88356887771977,-44.320538882766485,45.717886634188076,52.141964950117476,0.1945,0.7115,0.2885,8.18231054279019,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5877519050461294,0.7126298122281971,0.37593948353181866
17.42,10.8,0.6278900662791254,22.254010445422317,8.18231054279019,0.0,1.1474206572098091,26.965391983147683,-44.27950096156195,45.81114463418807,52.238171350117504,0.1945,0.7115,0.2885,8.18231054279019,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5891012374519645,0.7132380369435137,0.37857950082289027
17.43,10.8,0.6288245611506977,22.254010445422317,8.18231054279019,0.0,1.1474206572098091,27.047215088575573,-44.23846304035744,45.90440263418806,52.334377750117476,0.1945,0.7115,0.2885,8.18231054279019,0.35,0.65,强,2023-07-03,水生根茎类,否,0.590450569857799,0.7138462616588301,0.3812195181139609
17.44,10.8,0.6297590560222701,22.254010445422317,8.18231054279019,0.0,1.1474206572098091,27.129038194003485,-44.1974251191529,45.99766063418808,52.430584150117504,0.1945,0.7115,0.2885,8.18231054279019,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5917999022636344,0.7144544863741468,0.3838595354050325
17.45,10.8,0.6306935508938425,22.254010445422317,8.18231054279019,0.0,1.1474206572098091,27.210861299431368,-44.15638719794839,46.09091863418804,52.526790550117475,0.19416666666666665,0.7115,0.2885,8.18231054279019,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5931492346694689,0.7150627110894632,0.3864995526961031
17.46,10.9,0.6316280457654149,22.254010445422317,8.243614360700837,0.0,1.172503239299163,27.29295223528049,-45.18550325680631,46.573543009960936,53.10986366475623,0.19616666666666666,0.7088333333333333,0.2911666666666667,8.243614360700837,0.35,0.65,强,2023-07-03,水生根茎类,否,0.594498567075304,0.7156709358047799,0.3891395699871747
17.47,10.9,0.6325625406369872,22.254010445422317,8.243614360700837,0.0,1.172503239299163,27.375388378887486,-45.14475746298611,46.667664509960936,53.20696086475621,0.19583333333333333,0.7088333333333333,0.2911666666666667,8.243614360700837,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5958478994811388,0.7162791605200963,0.3917795872782453
17.48,11.0,0.6334970355085596,22.254010445422317,8.304789921866856,0.0,1.1977140781331452,27.45707650137782,-46.153085833567246,47.15286521763547,53.7861095969293,0.19816666666666666,0.707,0.293,8.304789921866856,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5971972318869739,0.716887385235413,0.3944196045693169
17.49,11.0,0.634431530380132,22.254010445422317,8.304789921866856,0.0,1.1977140781331452,27.540124400596476,-46.1148436243319,47.24785021763545,53.88409759692926,0.19816666666666666,0.707,0.293,8.304789921866856,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5985465642928084,0.7174956099507294,0.3970596218603875
17.5,11.0,0.6353660252517044,22.254010445422317,8.304789921866856,0.0,1.1977140781331452,27.62317229981515,-46.076601415096526,47.34283521763546,53.982085596929274,0.19766666666666666,0.707,0.293,8.304789921866856,0.35,0.65,强,2023-07-03,水生根茎类,否,0.5998958966986435,0.718103834666046,0.3996996391514591
17.51,11.0,0.636300520123277,22.254010445422317,8.304789921866856,0.0,1.1977140781331452,27.706220199033833,-46.038359205861155,47.43652891376107,54.08007359692932,0.19716666666666666,0.707,0.293,8.304789921866856,0.35,0.65,强,2023-07-03,水生根茎类,否,0.6012452291044789,0.7187120593813626,0.40233965644253067
17.52,11.0,0.6372350149948494,22.254010445422317,8.304789921866856,0.0,1.1977140781331452,27.789268098252485,-46.00011699662579,47.530012413761064,54.178061596929275,0.197,0.707,0.293,8.304789921866856,0.35,0.65,强,2023-07-03,水生根茎类,否,0.6025945615103133,0.719320284096679,0.40497967373360133
17.53,11.0,0.6381695098664217,22.254010445422317,8.304789921866856,0.0,1.1977140781331452,27.872315997471173,-45.96187478739042,47.62349591376108,54.27604959692929,0.197,0.707,0.293,8.304789921866856,0.35,0.65,强,2023-07-03,水生根茎类,否,0.6039438939161484,0.7199285088119958,0.4076196910246729
17.54,11.0,0.6391040047379941,22.254010445422317,8.304789921866856,0.0,1.1977140781331452,27.955363896689825,-45.92363257815507,47.71697941376106,54.37403759692928,0.197,0.707,0.293,8.304789921866856,0.35,0.65,强,2023-07-03,水生根茎类,否,0.6052932263219832,0.7205367335273122,0.41025970831574354
17.55,11.0,0.6400384996095665,22.254010445422317,8.304789921866856,0.0,1.1977140781331452,28.03841179590851,-45.8853903689197,47.81046291376108,54.47202559692929,0.197,0.707,0.293,8.304789921866856,0.35,0.65,强,2023-07-03,水生根茎类,否,0.6066425587278184,0.7211449582426288,0.4128997256068151
17.56,11.0,0.6409729944811389,22.254010445422317,8.304789921866856,0.0,1.1977140781331452,28.121459695127154,-45.845271550410594,47.903946413761055,54.57001359692928,0.197,0.707,0.293,8.304789921866856,0.35,0.65,强,2023-07-03,水生根茎类,否,0.6079918911336528,0.7217531829579452,0.41553974289788576
17.57,11.0,0.6419074893527112,22.254010445422317,8.304789921866856,0.0,1.1977140781331452,28.20450759434583,-45.80452575659037,47.99742991376106,54.668001596929294,0.19683333333333333,0.707,0.293,8.304789921866856,0.35,0.65,强,2023-07-03,水生根茎类,否,0.6093412235394879,0.7223614076732618,0.4181797601889573
17.58,11.1,0.6428419842242836,22.254010445422317,8.365598474377478,0.0,1.223291925622521,28.28647301640258,-46.79794071918618,48.499897705130905,55.25734165986471,0.19866666666666666,0.7015,0.2985,8.365598474377478,0.35,0.65,强,2023-07-03,水生根茎类,否,0.6106905559453227,0.7229696323885783,0.42081977748002797
17.59,11.1,0.643776479095856,22.254010445422317,8.365598474377478,0.0,1.223291925622521,28.37012900114637,-46.75969850995081,48.59574620513092,55.35622045986473,0.19833333333333333,0.7015,0.2985,8.365598474377478,0.35,0.65,强,2023-07-03,水生根茎类,否,0.6120398883511579,0.723577857103895,0.4234597947710995
17.6,11.1,0.6447109739674286,22.254010445422317,8.365598474377478,0.0,1.223291925622521,28.453784985890167,-46.721456300715445,48.69159470513094,55.45509925986475,0.19783333333333333,0.7015,0.2985,8.365598474377478,0.35,0.65,强,2023-07-03,水生根茎类,否,0.613389220756993,0.7241860818192116,0.4260998120621711
17.61,11.1,0.6456454688390008,22.254010445422317,8.365598474377478,0.0,1.223291925622521,28.537440970633913,-46.68321409148009,48.7874432051309,55.55397805986472,0.19766666666666666,0.7015,0.2985,8.365598474377478,0.35,0.65,强,2023-07-03,水生根茎类,否,0.6147385531628278,0.724794306534528,0.42873982935324173
14.42,6.6,0.3451559923784433,24.986308225520087,5.441145711127523,0.0,0.2571735088724779,7.709675591239668,-6.692547985692769,11.568982875856989,14.33915717750426,0.12166666666666667,0.8616666666666667,0.13833333333333334,5.441145711127523,0.35,0.65,强,2023-07-04,水生根茎类,否,0.18430151570148676,0.530770622348549,0.4134256864984592
14.43,6.6,0.3460888328724643,24.986308225520087,5.441145711127523,0.0,0.2571735088724779,7.76408704835094,-6.648962448885557,11.625973875856985,14.397949977504252,0.12166666666666667,0.8616666666666667,0.13833333333333334,5.441145711127523,0.35,0.65,强,2023-07-04,水生根茎类,否,0.18565084810732155,0.5313788470638655,0.41078566920738807
14.44,6.6,0.3470216733664855,24.986308225520087,5.441145711127523,0.0,0.2571735088724779,7.818498505462214,-6.605376912078351,11.682964875856982,14.456742777504259,0.12166666666666667,0.8616666666666667,0.13833333333333334,5.441145711127523,0.35,0.65,强,2023-07-04,水生根茎类,否,0.18700018051315634,0.5319870717791821,0.40814565191631696
14.45,6.7,0.34795451386050646,24.986308225520087,5.515348603755012,0.0,0.26930878624498866,7.873147131294962,-7.615471558024007,11.909540784031918,14.735066736786333,0.123,0.8576666666666667,0.14233333333333334,5.515348603755012,0.35,0.65,强,2023-07-04,水生根茎类,否,0.18834951291899144,0.5325952964944987,0.40550563462524586
14.46,6.7,0.34888735435452767,24.986308225520087,5.515348603755012,0.0,0.26930878624498866,7.928300617332518,-7.571886021216795,11.967395284031923,14.794750336786347,0.123,0.8576666666666667,0.14233333333333334,5.515348603755012,0.35,0.65,强,2023-07-04,水生根茎类,否,0.18969884532482656,0.5332035212098153,0.40286561733417425
14.47,6.7,0.34982019484854887,24.986308225520087,5.515348603755012,0.0,0.26930878624498866,7.983454103370071,-7.528300484409582,12.025249784031928,14.854433936786346,0.123,0.8576666666666667,0.14233333333333334,5.515348603755012,0.35,0.65,强,2023-07-04,水生根茎类,否,0.19104817773066135,0.5338117459251318,0.40022560004310315
14.48,6.7,0.35075303534256985,24.986308225520087,5.515348603755012,0.0,0.26930878624498866,8.038607589407622,-7.484714947602376,12.083104284031933,14.914087696827512,0.123,0.8576666666666667,0.14233333333333334,5.515348603755012,0.35,0.65,强,2023-07-04,水生根茎类,否,0.19239751013649614,0.5344199706404483,0.39758558275203204
14.49,6.7,0.35168587583659106,24.986308225520087,5.515348603755012,0.0,0.26930878624498866,8.093761075445167,-7.440973649798715,12.140958784031923,14.973765069069017,0.1225,0.8576666666666667,0.14233333333333334,5.515348603755012,0.35,0.65,强,2023-07-04,水生根茎类,否,0.19374684254233127,0.5350281953557648,0.39494556546096093
14.5,6.8,0.35261871633061204,24.986308225520087,5.589283197502715,0.0,0.28171236249728504,8.14897154107867,-8.170414591610976,12.376567492167844,15.25473307327641,0.12433333333333334,0.855,0.145,5.589283197502715,0.35,0.65,强,2023-07-04,水生根茎类,否,0.19509617494816606,0.5356364200710814,0.39230554816988983
14.51,6.8,0.35355155682463324,24.986308225520087,5.589283197502715,0.0,0.28171236249728504,8.204864373053699,-8.126151432916048,12.435285492167843,15.315307473276418,0.12416666666666666,0.855,0.145,5.589283197502715,0.35,0.65,强,2023-07-04,水生根茎类,否,0.19644550735400085,0.536244644786398,0.3896655308788187
14.52,6.8,0.3544843973186542,24.986308225520087,5.589283197502715,0.0,0.28171236249728504,8.260757205028723,-8.082154762828685,12.494003492167842,15.37588187327641,0.124,0.855,0.145,5.589283197502715,0.35,0.65,强,2023-07-04,水生根茎类,否,0.19779483975983597,0.5368528695017145,0.3870255135877476
14.53,6.8,0.3554172378126754,24.986308225520087,5.589283197502715,0.0,0.28171236249728504,8.316650037003752,-8.038158092741327,12.55272149216784,15.436456273276418,0.1235,0.855,0.145,5.589283197502715,0.35,0.65,强,2023-07-04,水生根茎类,否,0.19914417216567076,0.537461094217031,0.3843854962966765
14.54,6.8,0.3563500783066964,24.986308225520087,5.589283197502715,0.0,0.28171236249728504,8.372542868978774,-7.994141060267594,12.61143949216784,15.497030673276411,0.1235,0.855,0.145,5.589283197502715,0.35,0.65,强,2023-07-04,水生根茎类,否,0.20049350457150555,0.5380693189323476,0.3817454790056054
14.55,6.8,0.35728291880071783,24.986308225520087,5.589283197502715,0.0,0.28171236249728504,8.428435700953814,-7.937279460267575,12.670157492167853,15.557605073276418,0.1235,0.855,0.145,5.589283197502715,0.35,0.65,强,2023-07-04,水生根茎类,否,0.20184283697734065,0.5386775436476642,0.37910546171453385
14.56,6.8,0.3582157592947388,24.986308225520087,5.589283197502715,0.0,0.28171236249728504,8.484328532928833,-7.8811952031020835,12.728564714890396,15.618179473276426,0.1235,0.855,0.145,5.589283197502715,0.35,0.65,强,2023-07-04,水生根茎类,否,0.20319216938317577,0.5392857683629807,0.37646544442346275
14.57,6.8,0.35914859978876,24.986308225520087,5.589283197502715,0.0,0.28171236249728504,8.540221364903859,-7.825568126981072,12.786997563547018,15.678753873276419,0.12333333333333334,0.855,0.145,5.589283197502715,0.35,0.65,强,2023-07-04,水生根茎类,否,0.20454150178901057,0.5398939930782972,0.37382542713239164
14.58,6.9,0.360081440282781,24.986308225520087,5.662882669714318,0.0,0.29445106028568313,8.597199871978304,-8.516599598201156,13.027367693124262,15.97013923330583,0.12633333333333333,0.8513333333333334,0.14866666666666667,5.662882669714318,0.35,0.65,强,2023-07-04,水生根茎类,否,0.20589083419484536,0.5405022177936138,0.37118540984132053
14.59,6.9,0.3610142807768022,24.986308225520087,5.662882669714318,0.0,0.29445106028568313,8.653828698675442,-8.471537144046493,13.086949193124255,16.031604433305816,0.12633333333333333,0.8513333333333334,0.14866666666666667,5.662882669714318,0.35,0.65,强,2023-07-04,水生根茎类,否,0.20724016660068048,0.5411104425089304,0.36854539255024943
14.6,6.9,0.3619471212708232,24.986308225520087,5.662882669714318,0.0,0.29445106028568313,8.710457525372588,-8.426474689891819,13.146530693124262,16.093069633305817,0.12616666666666668,0.8513333333333334,0.14866666666666667,5.662882669714318,0.35,0.65,强,2023-07-04,水生根茎类,否,0.20858949900651527,0.5417186672242469,0.3659053752591783
14.61,7.0,0.3628799617648444,24.986308225520087,5.7362625057440635,0.0,0.3074093942559353,8.767171126718596,-9.445979068810061,13.397492158233057,16.388596553410082,0.128,0.8491666666666666,0.15083333333333335,5.7362625057440635,0.35,0.65,强,2023-07-04,水生根茎类,否,0.20993883141235006,0.5423268919395634,0.3632653579681072
14.62,7.0,0.36381280225886536,24.986308225520087,5.7362625057440635,0.0,0.3074093942559353,8.82453375177603,-9.399288999362929,13.457950123459383,16.450952553410076,0.12783333333333333,0.8491666666666666,0.15083333333333335,5.7362625057440635,0.35,0.65,强,2023-07-04,水生根茎类,否,0.2112881638181852,0.5429351166548799,0.3606253406770361
14.63,7.0,0.36474564275288657,24.986308225520087,5.7362625057440635,0.0,0.3074093942559353,8.881896376833483,-9.352598929915784,13.518395123459399,16.513308553410084,0.12783333333333333,0.8491666666666666,0.15083333333333335,5.7362625057440635,0.35,0.65,强,2023-07-04,水生根茎类,否,0.21263749622402028,0.5435433413701966,0.3579853233859645
14.64,7.0,0.36567848324690777,24.986308225520087,5.7362625057440635,0.0,0.3074093942559353,8.939259001890925,-9.305908860468652,13.5788401234594,16.575664553410093,0.12783333333333333,0.8491666666666666,0.15083333333333335,5.7362625057440635,0.35,0.65,强,2023-07-04,水生根茎类,否,0.21398682862985507,0.5441515660855132,0.3553453060948934
14.65,7.0,0.36661132374092875,24.986308225520087,5.7362625057440635,0.0,0.3074093942559353,8.996621626948363,-9.259218791021508,13.639285123459402,16.638020553410087,0.12766666666666668,0.8491666666666666,0.15083333333333335,5.7362625057440635,0.35,0.65,强,2023-07-04,水生根茎类,否,0.21533616103568987,0.5447597908008297,0.3527052888038223
14.66,7.1,0.36754416423494995,24.986308225520087,5.809405679651485,0.0,0.32060439034851407,9.054268551742847,-10.220140901223681,13.888482446131135,16.938695117918776,0.12933333333333333,0.8456666666666667,0.15433333333333332,5.809405679651485,0.35,0.65,强,2023-07-04,水生根茎类,否,0.216685493441525,0.5453680155161462,0.3500652715127512
14.67,7.1,0.36847700472897094,24.986308225520087,5.809405679651485,0.0,0.32060439034851407,9.11236260853936,-10.175412793393301,13.949790946131131,17.001941917918778,0.12933333333333333,0.8456666666666667,0.15433333333333332,5.809405679651485,0.35,0.65,强,2023-07-04,水生根茎类,否,0.21803482584735978,0.5459762402314627,0.3474252542216801
14.68,7.1,0.36940984522299214,24.986308225520087,5.809405679651485,0.0,0.32060439034851407,9.170456665335879,-10.130684685562919,14.01109944613114,17.06518871791878,0.12933333333333333,0.8456666666666667,0.15433333333333332,5.809405679651485,0.35,0.65,强,2023-07-04,水生根茎类,否,0.21938415825319457,0.5465844649467793,0.344785236930609
14.69,7.1,0.3703426857170131,24.986308225520087,5.809405679651485,0.0,0.32060439034851407,9.228550722132391,-10.085956577732539,14.072407946131136,17.12843551791878,0.12916666666666668,0.8456666666666667,0.15433333333333332,5.809405679651485,0.35,0.65,强,2023-07-04,水生根茎类,否,0.2207334906590297,0.5471926896620958,0.34214521963953787
14.7,7.1,0.3712755262110343,24.986308225520087,5.809405679651485,0.0,0.32060439034851407,9.286644778928904,-10.041228469902158,14.133716446131132,17.19168231791877,0.129,0.8456666666666667,0.15433333333333332,5.809405679651485,0.35,0.65,强,2023-07-04,水生根茎类,否,0.2220828230648645,0.5478009143774123,0.33950520234846676
14.71,7.2,0.3722083667050555,24.986308225520087,5.882316587073513,0.0,0.33403165292648734,9.345263654157703,-10.753327593790852,14.388811053428057,17.494169164036542,0.13183333333333333,0.844,0.156,5.882316587073513,0.35,0.65,强,2023-07-04,水生根茎类,否,0.22343215547069958,0.548409139092729,0.3368651850573952
14.72,7.2,0.3731412071990765,24.986308225520087,5.882316587073513,0.0,0.33403165292648734,9.40408682002843,-10.69459883440662,14.450983053428047,17.558306764036537,0.13166666666666665,0.844,0.156,5.882316587073513,0.35,0.65,强,2023-07-04,水生根茎类,否,0.2247814878765344,0.5490173638080456,0.3342251677663241
14.73,7.2,0.3740740476930977,24.986308225520087,5.882316587073513,0.0,0.33403165292648734,9.46290998589917,-10.634392434406621,14.51315505342805,17.622444364036546,0.13166666666666665,0.844,0.156,5.882316587073513,0.35,0.65,强,2023-07-04,水生根茎类,否,0.2261308202823695,0.5496255885233621,0.33158515047525294
14.74,7.2,0.3750068881871187,24.986308225520087,5.882316587073513,0.0,0.33403165292648734,9.521733151769906,-10.574186034406623,14.575327053428055,17.68658196403654,0.13133333333333333,0.844,0.156,5.882316587073513,0.35,0.65,强,2023-07-04,水生根茎类,否,0.2274801526882043,0.5502338132386786,0.32894513318418184
14.75,7.3,0.3759397286811399,24.986308225520087,5.955018726506199,0.0,0.34766768349380056,9.580918244527021,-11.558245029913474,14.833880206357264,17.9958303451533,0.13416666666666666,0.8413333333333334,0.15866666666666668,5.955018726506199,0.35,0.65,强,2023-07-04,水生根茎类,否,0.22882948509403908,0.5508420379539951,0.32630511589311073
14.76,7.3,0.3768725691751609,24.986308225520087,5.955018726506199,0.0,0.34766768349380056,9.640468431792081,-11.51272369132883,14.898908606357267,18.060796341090942,0.13366666666666666,0.8413333333333334,0.15866666666666668,5.955018726506199,0.35,0.65,强,2023-07-04,水生根茎类,否,0.2301788174998742,0.5514502626693116,0.3236650986020396
14.77,7.3,0.3778054096691821,24.986308225520087,5.955018726506199,0.0,0.34766768349380056,9.700018619057143,-11.467202352744199,14.96393700635727,18.12488688523576,0.1335,0.8413333333333334,0.15866666666666668,5.955018726506199,0.35,0.65,强,2023-07-04,水生根茎类,否,0.231528149905709,0.5520584873846281,0.3210250813109685
14.78,7.3,0.37873825016320306,24.986308225520087,5.955018726506199,0.0,0.34766768349380056,9.759568806322203,-11.421681014159553,15.028965406357258,18.188620889756272,0.13333333333333333,0.8413333333333334,0.15866666666666668,5.955018726506199,0.35,0.65,强,2023-07-04,水生根茎类,否,0.2328774823115438,0.5526667120999448,0.3183850640198974
14.79,7.3,0.37967109065722426,24.986308225520087,5.955018726506199,0.0,0.34766768349380056,9.81911899358726,-11.37615967557491,15.093993806357261,18.25232686836058,0.13333333333333333,0.8413333333333334,0.15866666666666668,5.955018726506199,0.35,0.65,强,2023-07-04,水生根茎类,否,0.2342268147173789,0.5532749368152613,0.3157450467288263
14.8,7.3,0.38060393115124547,24.986308225520087,5.955018726506199,0.0,0.34766768349380056,9.878669180852336,-11.330638336990251,15.159022206357278,18.317355268360597,0.13333333333333333,0.8413333333333334,0.15866666666666668,5.955018726506199,0.35,0.65,强,2023-07-04,水生根茎类,否,0.235576147123214,0.5538831615305779,0.31310502943775476
14.81,7.3,0.38153677164526667,24.986308225520087,5.955018726506199,0.0,0.34766768349380056,9.938219368117396,-11.285116998405606,15.224050606357267,18.382383668360585,0.13316666666666666,0.8413333333333334,0.15866666666666668,5.955018726506199,0.35,0.65,强,2023-07-04,水生根茎类,否,0.2369254795290488,0.5544913862458944,0.31046501214668365
14.82,7.3,0.38246961213928765,24.986308225520087,5.955018726506199,0.0,0.34766768349380056,9.997769555382455,-11.239595659820962,15.288275303768657,18.447412068360588,0.13316666666666666,0.8413333333333334,0.15866666666666668,5.955018726506199,0.35,0.65,强,2023-07-04,水生根茎类,否,0.23827481193488362,0.555099610961211,0.30782499485561254
14.83,7.3,0.38340245263330885,24.986308225520087,5.955018726506199,0.0,0.34766768349380056,10.057319742647518,-11.194074321236316,15.351310803768655,18.51244046836059,0.13316666666666666,0.8413333333333334,0.15866666666666668,5.955018726506199,0.35,0.65,强,2023-07-04,水生根茎类,否,0.23962414434071871,0.5557078356765275,0.30518497756454144
14.84,7.3,0.38433529312732984,24.986308225520087,5.955018726506199,0.0,0.34766768349380056,10.116869929912577,-11.148552982651672,15.414346303768653,18.57746886836058,0.13316666666666666,0.8413333333333334,0.15866666666666668,5.955018726506199,0.35,0.65,强,2023-07-04,水生根茎类,否,0.2409734767465535,0.5563160603918441,0.30254496027347033
14.85,7.4,0.38526813362135104,24.986308225520087,6.027240512986779,0.0,0.3617840670132203,10.176919016668508,-12.055405950207076,15.669889506162804,18.896964374551658,0.135,0.8333333333333334,0.16666666666666666,6.027240512986779,0.35,0.65,强,2023-07-04,水生根茎类,否,0.2423228091523883,0.5569242851071606,0.2999049429823992
14.86,7.4,0.386200974115372,24.986308225520087,6.027240512986779,0.0,0.3617840670132203,10.237191421798377,-12.010598730138407,15.73378850616281,18.962883574551654,0.135,0.8333333333333334,0.16666666666666666,6.027240512986779,0.35,0.65,强,2023-07-04,水生根茎类,否,0.24367214155822342,0.5575325098224772,0.2972649256913281
14.87,7.4,0.3871338146093932,24.986308225520087,6.027240512986779,0.0,0.3617840670132203,10.297463826928238,-11.965791510069737,15.797687506162802,19.02880277455165,0.135,0.8333333333333334,0.16666666666666666,6.027240512986779,0.35,0.65,强,2023-07-04,水生根茎类,否,0.2450214739640582,0.5581407345377937,0.294624908400257
14.88,7.4,0.3880666551034144,24.986308225520087,6.027240512986779,0.0,0.3617840670132203,10.357736232058123,-11.920984290001053,15.861586506162823,19.093566762546438,0.135,0.8333333333333334,0.16666666666666666,6.027240512986779,0.35,0.65,强,2023-07-04,水生根茎类,否,0.24637080636989334,0.5587489592531103,0.2919848911091854
14.89,7.4,0.3889994955974354,24.986308225520087,6.027240512986779,0.0,0.3617840670132203,10.418008637187986,-11.876177069932385,15.925485506162815,19.15913590027325,0.135,0.8333333333333334,0.16666666666666666,6.027240512986779,0.35,0.65,强,2023-07-04,水生根茎类,否,0.24772013877572813,0.5593571839684268,0.2893448738181143
