销售日期,品类,正常销售量,正常销售额,正常销售成本额,正常交易条数,正常单品数,最后正常销售时间,正常销售售价,正常销售进价,正常销售加成率,星期,月份,折扣销量占比,折扣销售额占比,折扣晚于19点占比
2021-06-17,花菜类,20.793,165.65,100.84711,37,2,2026-08-27 21:00:26.276,7.966623382869235,4.850050978694753,0.6425854940215936,4,6,0.5710749427563587,0.5720987182335284,0.10909090909090909
2021-06-17,茄类,28.237000000000002,145.978,89.94573,55,3,2026-08-27 21:29:11.103,5.1697418280978855,3.185385487126819,0.622956420499339,4,6,0.0,0.0,
2021-06-17,辣椒类,45.845,232.8422,125.84403,166,8,2026-08-27 21:26:12.842,5.07890064347257,2.7449892027483913,0.8502443063846572,4,6,0.0,0.0,
2021-06-17,食用菌,22.835,248.197,151.12881000000002,74,9,2026-08-27 21:34:48.145,10.869148237354937,6.618296912634115,0.6422877941009391,4,6,0.0,0.0,
2021-06-18,水生根茎类,7.902,140.6044,102.33618,24,3,2026-08-27 19:06:37.901,17.79352062768919,12.950668185269551,0.3739461449508863,5,6,0.0,0.0,
2021-06-18,花叶类,150.875,809.407,456.13704,308,14,2026-08-27 21:32:59.491,5.364752278376139,3.0232778127589066,0.7744820723175647,5,6,0.0,0.0,
2021-06-18,花菜类,34.971,280.474,180.98338999999999,65,2,2026-08-27 21:09:36.747,8.020188155900604,5.175242057704955,0.5497223253470942,5,6,0.0,0.0,
2021-06-18,茄类,27.339,147.666,85.55204,50,3,2026-08-27 21:50:03.371,5.401294853505981,3.129303924796079,0.726037158202189,5,6,0.0,0.0,
2021-06-18,辣椒类,46.754,241.0446,143.82922,151,8,2026-08-27 21:49:26.762,5.155593104333319,3.0762976429824187,0.6759084141595151,5,6,0.0,0.0,
2021-06-18,食用菌,29.867,295.102,177.20542,89,11,2026-08-27 21:31:12.449,9.880537047577594,5.933150969297218,0.6653102371248012,5,6,0.0,0.0,
2021-06-19,水生根茎类,10.313,186.3838,131.18244,33,3,2026-08-27 15:31:40.764,18.072704353728305,12.720104722195288,0.4207983934435129,6,6,0.0,0.0,
2021-06-19,花叶类,203.369,1137.2068,652.96319,450,16,2026-08-27 22:03:55.980,5.591839464225127,3.2107311832186816,0.7416093547325382,6,6,0.0,0.0,
2021-06-19,花菜类,44.511,392.409,238.43536,76,2,2026-08-27 18:48:55.063,8.816000539192558,5.356773831187796,0.6457668023736074,6,6,0.0,0.0,
2021-06-19,茄类,30.488,145.54,84.95013,61,3,2026-08-27 20:07:09.155,4.7736814484387295,2.786346431382839,0.7132404623748072,6,6,0.0,0.0,
2021-06-19,辣椒类,87.633,490.29699999999997,275.22532,272,10,2026-08-27 21:48:36.234,5.594890052833978,3.140658427761232,0.7814385682247544,6,6,0.0,0.0,
2021-06-19,食用菌,39.484,393.3918,252.7587,113,12,2026-08-27 20:53:29.858,9.963321851889372,6.401547462263195,0.5563927176393928,6,6,0.0,0.0,
2021-06-20,水生根茎类,10.001,199.12019999999998,134.00936,36,3,2026-08-27 17:38:08.359,19.91002899710029,13.39959604039596,0.4858678528126694,7,6,0.0,0.0,
2021-06-20,花叶类,202.307,1083.797,634.78027,425,16,2026-08-27 21:50:52.873,5.357189815478456,3.137707889494679,0.7073577286830293,7,6,0.0,0.0,
2021-06-20,花菜类,43.614,374.973,231.46532,65,2,2026-08-27 20:21:38.623,8.597537487962581,5.3071334892465725,0.6199964642651434,7,6,0.0,0.0,
2021-06-20,茄类,61.881,319.558,186.06579,123,3,2026-08-27 21:35:36.436,5.164072978781856,3.006832307170214,0.7174462860690296,7,6,0.0,0.0,
2021-06-20,辣椒类,85.134,447.479,243.88427000000001,249,10,2026-08-27 21:50:42.373,5.256172621984166,2.8647105739187637,0.8348005797995908,7,6,0.0,0.0,
2021-06-20,食用菌,38.578,466.74580000000003,300.41955,130,11,2026-08-27 21:51:06.123,12.0987557675359,7.7873282699984445,0.5536465586211017,7,6,0.0,0.0,
2021-06-21,水生根茎类,9.9,156.4032,104.0528,29,3,2026-08-27 17:44:01.471,15.79830303030303,10.510383838383838,0.5031138037611675,1,6,0.0,0.0,
2021-06-21,花叶类,150.07,809.2008,487.06189,309,15,2026-08-27 21:19:55.719,5.392155660691677,3.2455646698207503,0.6613921487472567,1,6,0.0,0.0,
2021-06-21,花菜类,54.07,492.096,296.11958,112,2,2026-08-27 21:26:58.998,9.10109117810246,5.476596633992972,0.6618151356286539,1,6,0.0,0.0,
2021-06-21,茄类,18.566,80.476,46.01624,37,3,2026-08-27 21:17:11.143,4.33459011095551,2.4785220295163204,0.7488608369566916,1,6,0.0,0.0,
2021-06-21,辣椒类,58.693,295.504,164.22218,173,9,2026-08-27 21:51:48.780,5.03474008825584,2.7979857904690513,0.7994158888890648,1,6,0.0,0.0,
2021-06-21,食用菌,22.575,282.1898,180.65931,79,7,2026-08-27 21:10:21.510,12.50010188261351,8.002627242524918,0.5619997663004468,1,6,0.0680729854689564,0.06552799576657621,1.0
2021-06-22,水生根茎类,13.91,202.1816,127.98812,37,3,2026-08-27 19:32:20.822,14.534982027318476,9.201158878504673,0.5796903650120027,2,6,0.0,0.0,
2021-06-22,花叶类,126.251,737.1756,396.82262000000003,265,16,2026-08-27 21:13:01.244,5.83896840421066,3.1431245693103422,0.8576955114101106,2,6,0.0014868830028709496,0.001680352711559494,0.0
2021-06-22,花菜类,26.162,235.68,146.32234,50,2,2026-08-27 21:13:00.092,9.008485589786714,5.592934026450577,0.610690479662914,2,6,0.0,0.0,
2021-06-22,茄类,30.92,147.728,84.16249,54,3,2026-08-27 21:26:25.436,4.7777490297542045,2.72194340232859,0.755271261579832,2,6,0.0,0.0,
2021-06-22,辣椒类,56.135,343.2924,176.42885,192,9,2026-08-27 21:18:14.510,6.115478756568986,3.1429384519462014,0.9457838103008662,2,6,0.0,0.0,
2021-06-22,食用菌,28.965,271.555,176.08819,80,10,2026-08-27 21:20:00.332,9.375280510961506,6.079343690661143,0.542153394841528,2,6,0.011399706474623707,0.016460714567703417,0.0
2021-06-23,水生根茎类,10.931000000000001,141.3774,87.40148,33,3,2026-08-27 18:59:15.717,12.933619979873752,7.995744213704144,0.6175629977890533,3,6,0.0,0.0,
2021-06-23,花叶类,120.814,713.2432,419.63944,256,18,2026-08-27 20:43:23.248,5.90364692833612,3.4734338735577004,0.6996572104852681,3,6,0.01947830603665168,0.006684834561485995,1.0
2021-06-23,花菜类,57.723,511.89,332.90286,116,2,2026-08-27 20:47:33.181,8.868042201548777,5.7672480640299355,0.5376557594008056,3,6,0.0,0.0,
2021-06-23,茄类,24.341,102.802,62.70313,45,3,2026-08-27 21:51:14.719,4.223409062897991,2.576029333223779,0.6395034825215264,3,6,0.020837523633291766,0.024574920297555793,0.0
2021-06-23,辣椒类,53.900999999999996,342.8034,153.86794,168,9,2026-08-27 21:40:45.647,6.35987087438081,2.8546398026010653,1.227906606145504,3,6,0.0,0.0,
2021-06-23,食用菌,31.601,345.6714,225.42148,106,12,2026-08-27 21:16:41.635,10.938622195500143,7.1333653998291195,0.5334448163502432,3,6,0.03634922087030769,0.039736048629989716,1.0
2021-06-24,水生根茎类,6.119,110.9536,71.21972000000001,17,3,2026-08-27 18:49:31.817,18.132636051642425,11.639110965844095,0.557905591316562,4,6,0.0,0.0,
2021-06-24,花叶类,125.313,722.073,424.61421,293,19,2026-08-27 21:37:35.405,5.762155562471571,3.3884290536496615,0.700538943338707,4,6,0.02057899426320479,0.010820962995840937,1.0
2021-06-24,花菜类,34.885,313.81,205.88665,65,2,2026-08-27 21:40:44.839,8.995556829582917,5.901867564855956,0.5241881880151045,4,6,0.0,0.0,
2021-06-24,茄类,19.543,91.6968,54.957480000000004,36,2,2026-08-27 20:44:42.873,4.69205342066213,2.812131197871361,0.6685044510774509,4,6,0.0,0.0,
2021-06-24,辣椒类,41.586,254.4178,128.78072,159,9,2026-08-27 21:12:26.119,6.11787139902852,3.0967325542249795,0.9755892031043158,4,6,0.0,0.0,
2021-06-24,食用菌,30.855,292.6938,189.13513,96,13,2026-08-27 20:49:34.061,9.486105979581916,6.12980489385837,0.5475379957176651,4,6,0.028097143037137364,0.03528041403068842,1.0
2021-06-25,水生根茎类,10.916,127.979,81.78278,31,3,2026-08-27 19:47:56.451,11.723983144008795,7.492009893733968,0.5648648774228513,5,6,0.0,0.0,
2021-06-25,花叶类,146.582,880.3358000000001,534.14961,308,17,2026-08-27 21:04:31.920,6.005756504891461,3.6440327598204423,0.6481071660803048,5,6,0.0,0.0,
2021-06-25,花菜类,40.437,361.436,237.80387,77,2,2026-08-27 20:55:12.483,8.938249622870144,5.880848480352153,0.5198911607283767,5,6,0.0,0.0,
2021-06-25,茄类,12.896,67.6654,35.8859,24,3,2026-08-27 21:09:31.561,5.24700682382134,2.7827155707196027,0.8855706558843446,5,6,0.0,0.0,
2021-06-25,辣椒类,35.531,178.2172,103.90161,129,8,2026-08-27 21:57:29.255,5.015822802623061,2.9242523430244014,0.7152496482008313,5,6,0.0,0.0,
2021-06-25,食用菌,32.537,365.6764,242.11778,100,8,2026-08-27 21:19:47.748,11.238786612164613,7.441306205243262,0.5103244379656875,5,6,0.0,0.0,
2021-06-26,水生根茎类,20.953,260.1548,174.29730999999998,56,3,2026-08-27 17:42:43.996,12.416112251228942,8.318489476447287,0.4925921690931434,6,6,0.0,0.0,
2021-06-26,花叶类,197.69,1211.443,714.17697,430,15,2026-08-27 21:36:33.748,6.127993322879256,3.612610501289898,0.6962784448229968,6,6,0.0,0.0,
2021-06-26,花菜类,71.821,679.586,439.76939,149,2,2026-08-27 21:50:38.345,9.462218571169993,6.123130978404645,0.5453235615148204,6,6,0.0,0.0,
2021-06-26,茄类,35.449,185.3258,95.94308,64,3,2026-08-27 21:36:24.951,5.227955654602386,2.706510197748879,0.9316223744328407,6,6,0.0,0.0,
2021-06-26,辣椒类,82.43900000000001,464.73699999999997,236.12001,272,10,2026-08-27 21:50:20.280,5.637343975545554,2.8641784834847583,0.9682237011594228,6,6,0.0,0.0,
2021-06-26,食用菌,45.592999999999996,497.6542,340.42927,152,10,2026-08-27 21:01:34.873,10.91514486872985,7.466700370670936,0.46184316054844543,6,6,0.03816294671110924,0.04179741998936388,1.0
2021-06-27,水生根茎类,19.982,276.0006,188.65845000000002,55,3,2026-08-27 18:53:41.612,13.812461215093586,9.441419777800022,0.462964420623619,7,6,0.0,0.0,
2021-06-27,花叶类,213.547,1296.8696,773.25918,456,16,2026-08-27 21:52:08.361,6.0729937671800585,3.621025722674634,0.6771473699154789,7,6,0.0,0.0,
2021-06-27,花菜类,56.542,523.866,326.83734999999996,113,2,2026-08-27 20:59:56.494,9.265077287679954,5.780434897951964,0.6028339478336857,7,6,0.0,0.0,
2021-06-27,茄类,31.776,205.9788,124.68128999999999,65,3,2026-08-27 20:03:23.092,6.4822129909365565,3.923756608761329,0.6520425799251839,7,6,0.0,0.0,
2021-06-27,辣椒类,79.121,411.0442,234.81989,259,10,2026-08-27 21:52:57.146,5.195134035211891,2.9678579643836653,0.7504658570447333,7,6,0.0,0.0,
2021-06-27,食用菌,49.14,574.2844,404.82341,171,12,2026-08-27 21:36:22.515,11.686699226699227,8.238164631664633,0.41860471952449574,7,6,0.0,0.0,
2021-06-28,水生根茎类,9.933,128.496,79.1486,26,3,2026-08-27 19:49:02.159,12.936273029296286,7.96824725661935,0.6234778631586662,1,6,0.0,0.0,
2021-06-28,花叶类,124.892,789.7072000000001,469.50084,278,17,2026-08-27 21:38:34.759,6.323120776350768,3.7592547160746883,0.6820144560337744,1,6,0.007075734206802246,0.007605315778944183,0.0
2021-06-28,花菜类,35.784,328.412,202.5324,79,2,2026-08-27 20:27:06.826,9.177621283255085,5.659859154929578,0.6215282098074184,1,6,0.0,0.0,
2021-06-28,茄类,21.088,122.3342,72.67143,40,3,2026-08-27 20:55:49.826,5.801128603945371,3.446103471168437,0.683387818293929,1,6,0.0,0.0,
2021-06-28,辣椒类,45.81,300.2122,142.87614,154,10,2026-08-27 21:35:17.694,6.553420650512988,3.1188853962017022,1.1012059816285635,1,6,0.0,0.0,
2021-06-28,食用菌,33.153,366.3578,247.81505,113,12,2026-08-27 20:57:35.076,11.050517298585348,7.474890658462281,0.4783516981716809,1,6,0.0,0.0,
2021-06-29,水生根茎类,9.52,104.011,62.45321,28,3,2026-08-27 20:15:53.856,10.925525210084034,6.560211134453781,0.6654228021265842,2,6,0.0,0.0,
2021-06-29,花叶类,110.196,673.6922,387.39842,244,18,2026-08-27 21:27:27.668,6.113581255217975,3.5155397655087297,0.7390163852500997,2,6,0.0,0.0,
2021-06-29,花菜类,34.383,320.576,199.1226,73,2,2026-08-27 21:52:17.602,9.32367739871448,5.791309658843033,0.6099428191476004,2,6,0.0,0.0,
2021-06-29,茄类,19.721,98.915,58.39481,44,3,2026-08-27 22:01:16.420,5.0157192840119675,2.961047107144668,0.6939005367086564,2,6,0.0,0.0,
2021-06-29,辣椒类,40.321,277.4828,150.62836,146,10,2026-08-27 21:54:39.056,6.8818432082537635,3.7357297686069293,0.842168367231775,2,6,0.0,0.0,
2021-06-29,食用菌,24.389,247.1494,164.22334,80,10,2026-08-27 21:38:03.780,10.133642215753005,6.733500348517775,0.504959039318041,2,6,0.07613924769877646,0.07521064593596843,1.0
2021-06-30,水生根茎类,7.464,109.7642,71.26752,20,3,2026-08-27 18:51:06.633,14.705814576634511,9.548167202572348,0.540171455383883,3,6,0.0,0.0,
2021-06-30,花叶类,125.415,795.0218,458.68619,282,15,2026-08-27 20:57:23.894,6.339128493401906,3.6573471275365783,0.7332586359314635,3,6,0.0,0.0,
2021-06-30,花菜类,27.052,249.294,154.0294,55,2,2026-08-27 20:13:19.460,9.215363004583764,5.693826704125389,0.6184832246311416,3,6,0.0,0.0,
2021-06-30,茄类,27.425,137.863,78.8274,49,3,2026-08-27 21:25:09.708,5.026909753874202,2.874289881494986,0.7489223290378728,3,6,0.0,0.0,
2021-06-30,辣椒类,39.114,266.0906,138.86381,143,9,2026-08-27 21:28:29.804,6.80295035025822,3.550232908932863,0.9161983240989859,3,6,0.0,0.0,
2021-06-30,食用菌,41.197,410.3296,273.15585,117,13,2026-08-27 21:33:36.478,9.960181566618928,6.630479161103963,0.5021812639194805,3,6,0.008185473192575295,0.008217927844659894,1.0
2021-07-01,水生根茎类,8.512,113.2644,72.5283,25,3,2026-08-27 19:49:02.389,13.306437969924811,8.520711936090226,0.5616580010837147,4,7,0.0,0.0,
2021-07-01,花叶类,148.597,966.3102,567.2133200000001,334,18,2026-08-27 21:06:20.719,6.5028917138300235,3.8171249756051604,0.7036098517573599,4,7,0.0,0.0,
2021-07-01,花菜类,33.72,298.347,192.28851,64,2,2026-08-27 20:31:39.541,8.847775800711743,5.702506227758008,0.5515591649235825,4,7,0.0,0.0,
2021-07-01,茄类,26.278,128.053,73.89687,46,3,2026-08-27 20:56:11.373,4.873011644721821,2.8121192632620446,0.7328609452606043,4,7,0.0,0.0,
2021-07-01,辣椒类,54.567,347.4836,186.17156,192,10,2026-08-27 21:27:07.805,6.368017299833233,3.411797606612055,0.8664698303006111,4,7,0.0,0.0,
2021-07-01,食用菌,32.29,342.541,220.07749,96,11,2026-08-27 21:26:30.747,10.608268813874265,6.815654691855064,0.556456319090153,4,7,0.011026033690658498,0.010400385969879326,1.0
2021-07-02,水生根茎类,10.79,138.6138,87.46202,22,3,2026-08-27 18:01:51.655,12.846506024096387,8.105840593141798,0.5848456278508092,5,7,0.0,0.0,
2021-07-02,花叶类,133.047,813.2206,473.86216,296,17,2026-08-27 21:40:45.658,6.112280622637114,3.561614767713665,0.7161543348386374,5,7,0.004034853951761412,0.002841926614605347,0.0
2021-07-02,花菜类,24.972,231.672,135.56956000000002,56,2,2026-08-27 19:36:19.450,9.277270543008168,5.428862726253405,0.7088791908744112,5,7,0.0,0.0,
2021-07-02,茄类,28.565,123.388,74.57191,54,4,2026-08-27 21:26:05.889,4.3195518991773145,2.6106042359530894,0.6546176703801738,5,7,0.0,0.0,
2021-07-02,辣椒类,51.498,402.209,221.10694,178,10,2026-08-27 21:40:43.029,7.810186803371005,4.293505378849664,0.8190699939133526,5,7,0.005542145408902191,0.002633217522018078,0.0
2021-07-02,食用菌,34.247,357.5962,229.62874,89,11,2026-08-27 19:35:50.687,10.441679563173418,6.705076065056793,0.5572798073969316,5,7,0.0,0.0,
2021-07-03,水生根茎类,29.657,322.8914,205.7765,58,4,2026-08-27 18:41:47.422,10.88752739656742,6.9385473918467815,0.5691364174237581,6,7,0.0,0.0,
2021-07-03,花叶类,197.925,1228.9836,707.3629099999999,432,19,2026-08-27 21:43:33.436,6.209339901477832,3.5738936971074895,0.7374159467874843,6,7,0.0,0.0,
2021-07-03,花菜类,48.497,428.046,255.35986,94,2,2026-08-27 20:53:55.479,8.82623667443347,5.265477452213539,0.6762462197465178,6,7,0.0,0.0,
2021-07-03,茄类,46.729,223.182,143.95381,77,3,2026-08-27 21:54:00.389,4.776091934344839,3.080609685634189,0.5503723034492798,6,7,0.011758485777730783,0.004464214025340035,0.0
2021-07-03,辣椒类,73.552,481.927,290.44537,273,11,2026-08-27 21:55:32.159,6.552194365890798,3.9488439471394385,0.6592690047012972,6,7,0.0,0.0,
2021-07-03,食用菌,63.919,779.425,497.40024,200,13,2026-08-27 21:21:16.561,12.19394859118572,7.781727498865752,0.566997635545974,6,7,0.04383012460919385,0.036229868002102074,1.0
2021-07-04,水生根茎类,24.214,235.2362,149.3124,51,4,2026-08-27 18:50:11.873,9.714883951433055,6.166366564797225,0.5754632569029765,7,7,0.0,0.0,
2021-07-04,花叶类,197.322,1195.2086,698.21721,414,19,2026-08-27 21:47:20.210,6.057148214593405,3.5384661112293614,0.7118005441315314,7,7,0.0,0.0,
2021-07-04,花菜类,45.679,397.654,230.06310000000002,86,2,2026-08-27 20:41:38.108,8.705400731189386,5.036517874734561,0.7284562365716185,7,7,0.0,0.0,
2021-07-04,茄类,39.241,194.218,114.47243,71,3,2026-08-27 21:24:00.592,4.949364185418312,2.917163935679519,0.6966356003799339,7,7,0.0,0.0,
2021-07-04,辣椒类,57.583,393.914,238.52981,203,11,2026-08-27 21:38:26.280,6.84080370942813,4.142365107757498,0.6514246164871385,7,7,0.0,0.0,
2021-07-04,食用菌,44.466,486.5004,316.06594,129,14,2026-08-27 21:14:34.097,10.940952637970584,7.108036252417578,0.539237033892358,7,7,0.0,0.0,
2021-07-05,水生根茎类,14.947,131.6762,81.04834,27,4,2026-08-27 20:06:58.584,8.809540375995184,5.422381748845923,0.6246625162218005,1,7,0.0,0.0,
2021-07-05,花叶类,176.276,1105.9436,635.71805,382,19,2026-08-27 21:20:39.480,6.2739317887857675,3.6063789171526466,0.7396762605686595,1,7,0.0,0.0,
2021-07-05,花菜类,66.355,533.562,304.98276000000004,127,2,2026-08-27 20:37:19.889,8.04102177680657,4.596228769497401,0.7494824953384247,1,7,0.0,0.0,
2021-07-05,茄类,49.588,227.714,124.29521000000001,87,4,2026-08-27 21:44:40.061,4.59211906106316,2.506558239896749,0.8320416370027452,1,7,0.0,0.0,
2021-07-05,辣椒类,53.877,391.438,233.43503,204,10,2026-08-27 21:15:43.347,7.265400820387177,4.332739944688829,0.6768605808648338,1,7,0.0,0.0,
2021-07-05,食用菌,39.351,417.1782,272.37297,117,13,2026-08-27 21:07:55.217,10.601463749332927,6.9216276587634376,0.5316431729624271,1,7,0.02815440468252204,0.026599579726640322,1.0
2021-07-06,水生根茎类,7.861,90.4666,53.01965,21,3,2026-08-27 19:49:56.043,11.508281389136242,6.744644447271339,0.7062843681540711,2,7,0.0,0.0,
2021-07-06,花叶类,173.864,1063.0446,622.30949,385,19,2026-08-27 21:49:27.426,6.114230663046979,3.5792889269774073,0.7082249541140697,2,7,0.0,0.0,
2021-07-06,花菜类,44.901,394.034,223.2704,100,2,2026-08-27 21:50:30.155,8.775617469544107,4.972503953141355,0.7648286561944619,2,7,0.0,0.0,
2021-07-06,茄类,49.005,227.692,125.76644,100,4,2026-08-27 21:31:28.388,4.646301397816549,2.566400163248648,0.8104352798727543,2,7,0.0,0.0,
2021-07-06,辣椒类,46.553,355.636,179.00041,177,10,2026-08-27 21:50:02.983,7.639378772581789,3.845088608682577,0.9867887453442148,2,7,0.0,0.0,
2021-07-06,食用菌,34.499,454.40500000000003,271.76288999999997,112,12,2026-08-27 21:14:41.112,13.171541204092872,7.8774135482187875,0.6720642027320216,2,7,0.051313075759659016,0.04696338273940483,1.0
2021-07-07,水生根茎类,8.404,120.956,77.61715000000001,22,3,2026-08-27 19:28:41.863,14.392670157068064,9.235738933841029,0.5583669330811554,3,7,0.0,0.0,
2021-07-07,花叶类,149.514,865.4684,522.59559,317,19,2026-08-27 21:45:55.603,5.788544216595101,3.495295356956539,0.6560958732927691,3,7,0.0,0.0,
2021-07-07,花菜类,40.488,347.548,199.01255999999998,86,2,2026-08-27 20:46:15.795,8.583975498913258,4.915346769413159,0.7463621391534283,3,7,0.0,0.0,
2021-07-07,茄类,31.752,116.248,80.15046,66,4,2026-08-27 21:13:41.778,3.661123708742757,2.5242649281934995,0.45037221246141357,3,7,0.0,0.0,
2021-07-07,辣椒类,38.244,272.744,158.33561,142,10,2026-08-27 21:11:31.529,7.131680786528607,4.140142506014016,0.7225689154827524,3,7,0.0,0.0,
2021-07-07,食用菌,24.479,301.2616,188.49995,90,9,2026-08-27 21:20:52.457,12.306940643000122,7.700475918133911,0.5982051984629171,3,7,0.06207134372964482,0.05102979383963289,1.0
2021-07-08,水生根茎类,12.209,143.56900000000002,89.6289,22,4,2026-08-27 18:50:53.148,11.759275943975757,7.341215496764682,0.6018159321379601,4,7,0.0,0.0,
2021-07-08,花叶类,143.491,860.8002,503.29547,299,18,2026-08-27 21:36:49.498,5.9989839083984355,3.507505488149082,0.710327732534529,4,7,0.0,0.0,
2021-07-08,花菜类,61.361,480.018,279.41238,116,2,2026-08-27 21:05:39.284,7.822851648441192,4.553582568732582,0.7179553747761642,4,7,0.0,0.0,
2021-07-08,茄类,33.078,139.172,76.0891,63,4,2026-08-27 21:40:55.838,4.2073885966503415,2.3002932462664005,0.8290661868782783,4,7,0.0,0.0,
2021-07-08,辣椒类,44.995,317.628,176.53645,172,11,2026-08-27 21:53:56.470,7.059184353817091,3.923468163129237,0.7992205009220474,4,7,0.0,0.0,
2021-07-08,食用菌,33.513,320.6794,186.93959,89,10,2026-08-27 21:12:00.689,9.568806134932712,5.578121624444246,0.7154172639407199,4,7,0.01637756449766664,0.020453583256408392,1.0
2021-07-09,水生根茎类,4.507,61.784,40.39799,11,2,2026-08-27 19:22:17.601,13.708453516751721,8.963388063013092,0.5293830212839796,5,7,0.0,0.0,
2021-07-09,花叶类,114.966,726.2382,413.50282,260,17,2026-08-27 21:39:01.158,6.316982412191431,3.59674007967573,0.7563077320730245,5,7,0.0,0.0,
2021-07-09,花菜类,28.476,238.076,136.49701000000002,68,2,2026-08-27 20:42:14.748,8.360584351734794,4.793405323781431,0.7441847260976628,5,7,0.0,0.0,
2021-07-09,茄类,22.810000000000002,100.952,55.38601,44,4,2026-08-27 21:24:27.295,4.4257781674704075,2.4281459886014902,0.8226985478823987,5,7,0.0,0.0,
2021-07-09,辣椒类,34.612,268.3076,140.36846,143,11,2026-08-27 21:51:25.159,7.751866404715127,4.055485380792788,0.9114521880485116,5,7,0.0,0.0,
2021-07-09,食用菌,24.522,255.6628,147.6012,72,10,2026-08-27 21:43:10.799,10.425854334882963,6.0191338390017135,0.7321187090619858,5,7,0.07450181159420291,0.044275510005726965,0.14285714285714285
2021-07-10,水生根茎类,14.838,216.1706,139.90016,31,3,2026-08-27 17:21:21.576,14.568715460304624,9.428505189378622,0.5451776466874663,6,7,0.0,0.0,
2021-07-10,花叶类,149.909,915.308,491.71131,305,19,2026-08-27 21:17:45.451,6.105757492879014,3.2800653062858136,0.861474367957898,6,7,0.1485587709084713,0.14636220860177349,0.36923076923076925
2021-07-10,花菜类,32.422,259.789,135.06756000000001,61,2,2026-08-27 21:50:06.045,8.012738264141632,4.165923138609587,0.9234004079143794,6,7,0.5406998158379374,0.5403046716436661,0.2553191489361702
2021-07-10,茄类,49.929,244.502,119.44253,98,4,2026-08-27 21:28:55.280,4.896993731098159,2.392247591580044,1.047026297919175,6,7,0.0,0.0,
2021-07-10,辣椒类,52.771,373.0246,226.0091,204,10,2026-08-27 21:50:13.405,7.068742301642948,4.282827689450645,0.6504848698570103,6,7,0.0,0.0,
2021-07-10,食用菌,41.077,405.5076,238.86667,117,12,2026-08-27 21:36:33.778,9.871889378484312,5.8150953088102835,0.6976315699465314,6,7,0.0,0.0,
2021-07-11,水生根茎类,14.099,229.7322,149.3037,41,3,2026-08-27 18:40:27.881,16.294219448187814,10.589665933754166,0.5386906017734323,7,7,0.0,0.0,
2021-07-11,花叶类,159.268,963.402,531.6153,322,17,2026-08-27 20:37:41.209,6.048936383956602,3.337866363613532,0.8122164655531923,7,7,0.252111928699221,0.2505834142334404,0.05357142857142857
2021-07-11,花菜类,48.854,349.922,224.20684,96,2,2026-08-27 21:14:16.727,7.162606951324355,4.589324108568388,0.5607106366603267,7,7,0.35407356479889995,0.37974907916520434,0.15714285714285714
2021-07-11,茄类,40.365,185.3024,102.23376,80,3,2026-08-27 21:05:57.064,4.590670135017961,2.532732813080639,0.812536289382294,7,7,0.0,0.0,
2021-07-11,辣椒类,39.195,299.916,175.26156,152,10,2026-08-27 21:32:44.846,7.651894374282434,4.471528511289705,0.7112480340811758,7,7,0.0,0.0,
2021-07-11,食用菌,37.96,325.959,189.01907,96,10,2026-08-27 20:46:18.126,8.58690727081138,4.979427555321391,0.7244767948546145,7,7,0.010994737116356625,0.015298030650438187,0.0
2021-07-12,水生根茎类,7.559,121.7306,72.88119,20,4,2026-08-27 21:51:43.655,16.104061383780923,9.641644397407065,0.6702608725241725,1,7,0.0,0.0,
2021-07-12,花叶类,113.732,696.778,407.56778,233,17,2026-08-27 21:30:29.920,6.126490345725038,3.583580522632153,0.7096003025558104,1,7,0.18939453333808487,0.18621235762938323,0.28125
2021-07-12,花菜类,4.027,35.797,21.130159999999997,9,2,2026-08-27 21:20:07.496,8.88924757884281,5.247121926992798,0.6941187383342102,1,7,0.8354983660130718,0.8204953339919066,0.28
2021-07-12,茄类,24.025,121.8924,66.27266999999999,49,3,2026-08-27 21:40:55.217,5.073565036420396,2.758487825182102,0.839255910468071,1,7,0.0,0.0,
2021-07-12,辣椒类,42.472,308.5996,200.66355,147,9,2026-08-27 21:23:34.500,7.26595404030891,4.724607977020154,0.5378956467181011,1,7,0.0,0.0,
2021-07-12,食用菌,24.080000000000002,161.5922,94.868,47,9,2026-08-27 21:28:06.295,6.71063953488372,3.9397009966777405,0.7033372686258801,1,7,0.0,0.0,
2021-07-13,水生根茎类,7.123,137.4376,85.8811,18,4,2026-08-27 20:47:08.186,19.29490383265478,12.056872104450372,0.600324169112878,2,7,0.0,0.0,
2021-07-13,花叶类,125.696,836.301,474.19067,254,15,2026-08-27 21:41:42.233,6.6533620799389,3.7725199688136457,0.763638664590343,2,7,0.16075100819912935,0.14729030738500973,0.17307692307692307
2021-07-13,花菜类,16.472,130.25,82.81736,30,2,2026-08-27 21:33:21.233,7.907357940747935,5.027765905779503,0.5727378897371278,2,7,0.6514452579457446,0.654085377837031,0.2054794520547945
2021-07-13,茄类,28.125,148.3748,85.40223,53,3,2026-08-27 21:55:05.000,5.2755484444444445,3.0365237333333335,0.7373644692884482,2,7,0.0,0.0,
2021-07-13,辣椒类,20.112,218.46,104.77535,99,9,2026-08-27 21:57:52.076,10.862171837708832,5.20959377486078,1.0850324050456526,2,7,0.18340168094522719,0.11036723923082561,1.0
2021-07-13,食用菌,18.59,189.124,108.68039,56,8,2026-08-27 21:00:33.724,10.173426573426573,5.846174825174826,0.7401851428762813,2,7,0.0,0.0,
