销售日期,品类,正销售量,退货量,净销售量,正销售额,退货金额,净销售额,正销售成本额,退货成本额,净销售成本额,折扣销售量,折扣销售额,正常销售量,正常销售额,正常销售成本额,交易条数,单品数,最早扫码时间,最晚扫码时间,销量加权售价,销量加权进价,正常销售售价,正常销售进价,折扣销量占比,折扣销售额占比,正常销售加成率,星期,月份,折扣交易条数,折扣单品数,折扣同日正常价匹配条数,折扣价比中位数,折扣价比加权,折扣晚于19点占比,折扣同日正常价匹配率,正常销售量_正常面板,正常销售额_正常面板,正常销售成本额_正常面板,正常交易条数,正常单品数,正常销售售价_正常面板,正常销售进价_正常面板,正常销售加成率_正常面板,最后正常销售时间,正常销售面板存在
2021-06-24,茄类,19.543,0.0,19.543,91.6968,0.0,91.6968,54.957480000000004,0.0,54.957480000000004,0.0,0.0,19.543,91.6968,54.957480000000004,36,2,2026-08-27 09:36:35.159,2026-08-27 20:44:42.873,4.69205342066213,2.812131197871361,4.69205342066213,2.812131197871361,0.0,0.0,0.6685044510774509,4,6,0,0,0,,,,,19.543,91.6968,54.957480000000004,36.0,2.0,4.69205342066213,2.812131197871361,0.6685044510774509,2026-08-27 20:44:42.873,是
2021-06-24,辣椒类,41.586,0.0,41.586,254.4178,0.0,254.4178,128.78072,0.0,128.78072,0.0,0.0,41.586,254.4178,128.78072,159,9,2026-08-27 09:20:43.873,2026-08-27 21:12:26.119,6.11787139902852,3.0967325542249795,6.11787139902852,3.0967325542249795,0.0,0.0,0.9755892031043158,4,6,0,0,0,,,,,41.586,254.4178,128.78072,159.0,9.0,6.11787139902852,3.0967325542249795,0.9755892031043158,2026-08-27 21:12:26.119,是
2021-06-24,食用菌,31.747,0.0,31.747,303.3978,0.0,303.3978,203.60336999999998,0.0,203.60336999999998,0.8919999999999999,10.704,30.855,292.6938,189.13513,99,13,2026-08-27 09:17:09.842,2026-08-27 21:25:56.774,9.556739219453807,6.413310549028254,9.486105979581916,6.12980489385837,0.028097143037137364,0.03528041403068842,0.5475379957176651,4,6,3,1,3,0.5042016806722689,0.5042016806722689,1.0,1.0,30.855,292.6938,189.13513,96.0,13.0,9.486105979581916,6.12980489385837,0.5475379957176651,2026-08-27 20:49:34.061,是
2021-06-25,水生根茎类,10.916,0.0,10.916,127.979,0.0,127.979,81.78278,0.0,81.78278,0.0,0.0,10.916,127.979,81.78278,31,3,2026-08-27 09:23:02.670,2026-08-27 19:47:56.451,11.723983144008795,7.492009893733968,11.723983144008795,7.492009893733968,0.0,0.0,0.5648648774228513,5,6,0,0,0,,,,,10.916,127.979,81.78278,31.0,3.0,11.723983144008795,7.492009893733968,0.5648648774228513,2026-08-27 19:47:56.451,是
2021-06-25,花叶类,146.582,0.0,146.582,880.3358000000001,0.0,880.3358000000001,534.14961,0.0,534.14961,0.0,0.0,146.582,880.3358000000001,534.14961,308,17,2026-08-27 09:15:15.113,2026-08-27 21:04:31.920,6.005756504891461,3.6440327598204423,6.005756504891461,3.6440327598204423,0.0,0.0,0.6481071660803048,5,6,0,0,0,,,,,146.582,880.3358000000001,534.14961,308.0,17.0,6.005756504891461,3.6440327598204423,0.6481071660803048,2026-08-27 21:04:31.920,是
2021-06-25,花菜类,40.437,0.0,40.437,361.436,0.0,361.436,237.80387,0.0,237.80387,0.0,0.0,40.437,361.436,237.80387,77,2,2026-08-27 09:17:43.201,2026-08-27 20:55:12.483,8.938249622870144,5.880848480352153,8.938249622870144,5.880848480352153,0.0,0.0,0.5198911607283767,5,6,0,0,0,,,,,40.437,361.436,237.80387,77.0,2.0,8.938249622870144,5.880848480352153,0.5198911607283767,2026-08-27 20:55:12.483,是
2021-06-25,茄类,12.896,0.0,12.896,67.6654,0.0,67.6654,35.8859,0.0,35.8859,0.0,0.0,12.896,67.6654,35.8859,24,3,2026-08-27 11:10:06.661,2026-08-27 21:09:31.561,5.24700682382134,2.7827155707196027,5.24700682382134,2.7827155707196027,0.0,0.0,0.8855706558843446,5,6,0,0,0,,,,,12.896,67.6654,35.8859,24.0,3.0,5.24700682382134,2.7827155707196027,0.8855706558843446,2026-08-27 21:09:31.561,是
2021-06-25,辣椒类,35.531,0.0,35.531,178.2172,0.0,178.2172,103.90161,0.0,103.90161,0.0,0.0,35.531,178.2172,103.90161,129,8,2026-08-27 09:23:10.591,2026-08-27 21:57:29.255,5.015822802623061,2.9242523430244014,5.015822802623061,2.9242523430244014,0.0,0.0,0.7152496482008313,5,6,0,0,0,,,,,35.531,178.2172,103.90161,129.0,8.0,5.015822802623061,2.9242523430244014,0.7152496482008313,2026-08-27 21:57:29.255,是
2021-06-25,食用菌,32.537,0.0,32.537,365.6764,0.0,365.6764,242.11778,0.0,242.11778,0.0,0.0,32.537,365.6764,242.11778,100,8,2026-08-27 09:25:47.402,2026-08-27 21:19:47.748,11.238786612164613,7.441306205243262,11.238786612164613,7.441306205243262,0.0,0.0,0.5103244379656875,5,6,0,0,0,,,,,32.537,365.6764,242.11778,100.0,8.0,11.238786612164613,7.441306205243262,0.5103244379656875,2026-08-27 21:19:47.748,是
2021-06-26,水生根茎类,20.953,0.0,20.953,260.1548,0.0,260.1548,174.29730999999998,0.0,174.29730999999998,0.0,0.0,20.953,260.1548,174.29730999999998,56,3,2026-08-27 09:28:21.186,2026-08-27 17:42:43.996,12.416112251228942,8.318489476447287,12.416112251228942,8.318489476447287,0.0,0.0,0.4925921690931434,6,6,0,0,0,,,,,20.953,260.1548,174.29730999999998,56.0,3.0,12.416112251228942,8.318489476447287,0.4925921690931434,2026-08-27 17:42:43.996,是
2021-06-26,花叶类,197.69,0.0,197.69,1211.443,0.0,1211.443,714.17697,0.0,714.17697,0.0,0.0,197.69,1211.443,714.17697,430,15,2026-08-27 09:13:34.342,2026-08-27 21:36:33.748,6.127993322879256,3.612610501289898,6.127993322879256,3.612610501289898,0.0,0.0,0.6962784448229968,6,6,0,0,0,,,,,197.69,1211.443,714.17697,430.0,15.0,6.127993322879256,3.612610501289898,0.6962784448229968,2026-08-27 21:36:33.748,是
2021-06-26,花菜类,71.821,0.0,71.821,679.586,0.0,679.586,439.76939,0.0,439.76939,0.0,0.0,71.821,679.586,439.76939,149,2,2026-08-27 09:21:15.991,2026-08-27 21:50:38.345,9.462218571169993,6.123130978404645,9.462218571169993,6.123130978404645,0.0,0.0,0.5453235615148204,6,6,0,0,0,,,,,71.821,679.586,439.76939,149.0,2.0,9.462218571169993,6.123130978404645,0.5453235615148204,2026-08-27 21:50:38.345,是
2021-06-26,茄类,35.449,0.0,35.449,185.3258,0.0,185.3258,95.94308,0.0,95.94308,0.0,0.0,35.449,185.3258,95.94308,64,3,2026-08-27 09:21:16.176,2026-08-27 21:36:24.951,5.227955654602386,2.706510197748879,5.227955654602386,2.706510197748879,0.0,0.0,0.9316223744328407,6,6,0,0,0,,,,,35.449,185.3258,95.94308,64.0,3.0,5.227955654602386,2.706510197748879,0.9316223744328407,2026-08-27 21:36:24.951,是
2021-06-26,辣椒类,82.43900000000001,0.0,82.43900000000001,464.73699999999997,0.0,464.73699999999997,236.12001,0.0,236.12001,0.0,0.0,82.43900000000001,464.73699999999997,236.12001,272,10,2026-08-27 09:21:16.538,2026-08-27 21:50:20.280,5.637343975545554,2.8641784834847583,5.637343975545554,2.8641784834847583,0.0,0.0,0.9682237011594228,6,6,0,0,0,,,,,82.43900000000001,464.73699999999997,236.12001,272.0,10.0,5.637343975545554,2.8641784834847583,0.9682237011594228,2026-08-27 21:50:20.280,是
2021-06-26,食用菌,47.402,0.0,47.402,519.3622,0.0,519.3622,369.73507,0.0,369.73507,1.809,21.708000000000002,45.592999999999996,497.6542,340.42927,157,10,2026-08-27 09:16:36.954,2026-08-27 21:09:10.707,10.956546137293785,7.799988819037171,10.91514486872985,7.466700370670936,0.03816294671110924,0.04179741998936388,0.46184316054844543,6,6,5,1,5,0.5042016806722689,0.5042016806722689,1.0,1.0,45.592999999999996,497.6542,340.42927,152.0,10.0,10.91514486872985,7.466700370670936,0.46184316054844543,2026-08-27 21:01:34.873,是
2021-06-27,水生根茎类,19.982,0.0,19.982,276.0006,0.0,276.0006,188.65845000000002,0.0,188.65845000000002,0.0,0.0,19.982,276.0006,188.65845000000002,55,3,2026-08-27 09:15:14.895,2026-08-27 18:53:41.612,13.812461215093586,9.441419777800022,13.812461215093586,9.441419777800022,0.0,0.0,0.462964420623619,7,6,0,0,0,,,,,19.982,276.0006,188.65845000000002,55.0,3.0,13.812461215093586,9.441419777800022,0.462964420623619,2026-08-27 18:53:41.612,是
2021-06-27,花叶类,213.547,0.0,213.547,1296.8696,0.0,1296.8696,773.25918,0.0,773.25918,0.0,0.0,213.547,1296.8696,773.25918,456,16,2026-08-27 09:19:06.105,2026-08-27 21:52:08.361,6.0729937671800585,3.621025722674634,6.0729937671800585,3.621025722674634,0.0,0.0,0.6771473699154789,7,6,0,0,0,,,,,213.547,1296.8696,773.25918,456.0,16.0,6.0729937671800585,3.621025722674634,0.6771473699154789,2026-08-27 21:52:08.361,是
2021-06-27,花菜类,56.542,0.0,56.542,523.866,0.0,523.866,326.83734999999996,0.0,326.83734999999996,0.0,0.0,56.542,523.866,326.83734999999996,113,2,2026-08-27 09:14:12.858,2026-08-27 20:59:56.494,9.265077287679954,5.780434897951964,9.265077287679954,5.780434897951964,0.0,0.0,0.6028339478336857,7,6,0,0,0,,,,,56.542,523.866,326.83734999999996,113.0,2.0,9.265077287679954,5.780434897951964,0.6028339478336857,2026-08-27 20:59:56.494,是
2021-06-27,茄类,31.776,0.0,31.776,205.9788,0.0,205.9788,124.68128999999999,0.0,124.68128999999999,0.0,0.0,31.776,205.9788,124.68128999999999,65,3,2026-08-27 09:21:22.405,2026-08-27 20:03:23.092,6.4822129909365565,3.923756608761329,6.4822129909365565,3.923756608761329,0.0,0.0,0.6520425799251839,7,6,0,0,0,,,,,31.776,205.9788,124.68128999999999,65.0,3.0,6.4822129909365565,3.923756608761329,0.6520425799251839,2026-08-27 20:03:23.092,是
2021-06-27,辣椒类,79.121,0.0,79.121,411.0442,0.0,411.0442,234.81989,0.0,234.81989,0.0,0.0,79.121,411.0442,234.81989,259,10,2026-08-27 09:15:52.245,2026-08-27 21:52:57.146,5.195134035211891,2.9678579643836653,5.195134035211891,2.9678579643836653,0.0,0.0,0.7504658570447333,7,6,0,0,0,,,,,79.121,411.0442,234.81989,259.0,10.0,5.195134035211891,2.9678579643836653,0.7504658570447333,2026-08-27 21:52:57.146,是
2021-06-27,食用菌,49.14,0.0,49.14,574.2844,0.0,574.2844,404.82341,0.0,404.82341,0.0,0.0,49.14,574.2844,404.82341,171,12,2026-08-27 09:14:22.967,2026-08-27 21:36:22.515,11.686699226699227,8.238164631664633,11.686699226699227,8.238164631664633,0.0,0.0,0.41860471952449574,7,6,0,0,0,,,,,49.14,574.2844,404.82341,171.0,12.0,11.686699226699227,8.238164631664633,0.41860471952449574,2026-08-27 21:36:22.515,是
2021-06-28,水生根茎类,9.933,0.0,9.933,128.496,0.0,128.496,79.1486,0.0,79.1486,0.0,0.0,9.933,128.496,79.1486,26,3,2026-08-27 09:29:28.108,2026-08-27 19:49:02.159,12.936273029296286,7.96824725661935,12.936273029296286,7.96824725661935,0.0,0.0,0.6234778631586662,1,6,0,0,0,,,,,9.933,128.496,79.1486,26.0,3.0,12.936273029296286,7.96824725661935,0.6234778631586662,2026-08-27 19:49:02.159,是
2021-06-28,花叶类,125.782,0.0,125.782,795.7592,0.0,795.7592,473.79064,0.0,473.79064,0.89,6.052,124.892,789.7072000000001,469.50084,279,17,2026-08-27 09:19:14.192,2026-08-27 21:38:34.759,6.3264950469860555,3.7667602677648633,6.323120776350768,3.7592547160746883,0.007075734206802246,0.007605315778944183,0.6820144560337744,1,6,1,1,1,0.85,0.85,0.0,1.0,124.892,789.7072000000001,469.50084,278.0,17.0,6.323120776350768,3.7592547160746883,0.6820144560337744,2026-08-27 21:38:34.759,是
2021-06-28,花菜类,35.784,0.0,35.784,328.412,0.0,328.412,202.5324,0.0,202.5324,0.0,0.0,35.784,328.412,202.5324,79,2,2026-08-27 09:38:02.373,2026-08-27 20:27:06.826,9.177621283255085,5.659859154929578,9.177621283255085,5.659859154929578,0.0,0.0,0.6215282098074184,1,6,0,0,0,,,,,35.784,328.412,202.5324,79.0,2.0,9.177621283255085,5.659859154929578,0.6215282098074184,2026-08-27 20:27:06.826,是
2021-06-28,茄类,21.088,0.0,21.088,122.3342,0.0,122.3342,72.67143,0.0,72.67143,0.0,0.0,21.088,122.3342,72.67143,40,3,2026-08-27 09:16:09.545,2026-08-27 20:55:49.826,5.801128603945371,3.446103471168437,5.801128603945371,3.446103471168437,0.0,0.0,0.683387818293929,1,6,0,0,0,,,,,21.088,122.3342,72.67143,40.0,3.0,5.801128603945371,3.446103471168437,0.683387818293929,2026-08-27 20:55:49.826,是
2021-06-28,辣椒类,45.81,0.0,45.81,300.2122,0.0,300.2122,142.87614,0.0,142.87614,0.0,0.0,45.81,300.2122,142.87614,154,10,2026-08-27 09:28:34.034,2026-08-27 21:35:17.694,6.553420650512988,3.1188853962017022,6.553420650512988,3.1188853962017022,0.0,0.0,1.1012059816285635,1,6,0,0,0,,,,,45.81,300.2122,142.87614,154.0,10.0,6.553420650512988,3.1188853962017022,1.1012059816285635,2026-08-27 21:35:17.694,是
2021-06-28,食用菌,33.153,0.0,33.153,366.3578,0.0,366.3578,247.81505,0.0,247.81505,0.0,0.0,33.153,366.3578,247.81505,113,12,2026-08-27 09:26:52.330,2026-08-27 20:57:35.076,11.050517298585348,7.474890658462281,11.050517298585348,7.474890658462281,0.0,0.0,0.4783516981716809,1,6,0,0,0,,,,,33.153,366.3578,247.81505,113.0,12.0,11.050517298585348,7.474890658462281,0.4783516981716809,2026-08-27 20:57:35.076,是
2021-06-29,水生根茎类,9.52,0.0,9.52,104.011,0.0,104.011,62.45321,0.0,62.45321,0.0,0.0,9.52,104.011,62.45321,28,3,2026-08-27 09:32:15.905,2026-08-27 20:15:53.856,10.925525210084034,6.560211134453781,10.925525210084034,6.560211134453781,0.0,0.0,0.6654228021265842,2,6,0,0,0,,,,,9.52,104.011,62.45321,28.0,3.0,10.925525210084034,6.560211134453781,0.6654228021265842,2026-08-27 20:15:53.856,是
2021-06-29,花叶类,110.196,0.0,110.196,673.6922,0.0,673.6922,387.39842,0.0,387.39842,0.0,0.0,110.196,673.6922,387.39842,244,18,2026-08-27 09:15:22.201,2026-08-27 21:27:27.668,6.113581255217975,3.5155397655087297,6.113581255217975,3.5155397655087297,0.0,0.0,0.7390163852500997,2,6,0,0,0,,,,,110.196,673.6922,387.39842,244.0,18.0,6.113581255217975,3.5155397655087297,0.7390163852500997,2026-08-27 21:27:27.668,是
2021-06-29,花菜类,34.383,0.0,34.383,320.576,0.0,320.576,199.1226,0.0,199.1226,0.0,0.0,34.383,320.576,199.1226,73,2,2026-08-27 09:12:35.811,2026-08-27 21:52:17.602,9.32367739871448,5.791309658843033,9.32367739871448,5.791309658843033,0.0,0.0,0.6099428191476004,2,6,0,0,0,,,,,34.383,320.576,199.1226,73.0,2.0,9.32367739871448,5.791309658843033,0.6099428191476004,2026-08-27 21:52:17.602,是
2021-06-29,茄类,19.721,0.0,19.721,98.915,0.0,98.915,58.39481,0.0,58.39481,0.0,0.0,19.721,98.915,58.39481,44,3,2026-08-27 09:05:56.972,2026-08-27 22:01:16.420,5.0157192840119675,2.961047107144668,5.0157192840119675,2.961047107144668,0.0,0.0,0.6939005367086564,2,6,0,0,0,,,,,19.721,98.915,58.39481,44.0,3.0,5.0157192840119675,2.961047107144668,0.6939005367086564,2026-08-27 22:01:16.420,是
2021-06-29,辣椒类,40.321,0.0,40.321,277.4828,0.0,277.4828,150.62836,0.0,150.62836,0.0,0.0,40.321,277.4828,150.62836,146,10,2026-08-27 09:29:56.764,2026-08-27 21:54:39.056,6.8818432082537635,3.7357297686069293,6.8818432082537635,3.7357297686069293,0.0,0.0,0.842168367231775,2,6,0,0,0,,,,,40.321,277.4828,150.62836,146.0,10.0,6.8818432082537635,3.7357297686069293,0.842168367231775,2026-08-27 21:54:39.056,是
2021-06-29,食用菌,26.399,0.0,26.399,267.2494,0.0,267.2494,196.90594000000002,0.0,196.90594000000002,2.01,20.1,24.389,247.1494,164.22334,87,10,2026-08-27 09:35:51.058,2026-08-27 21:38:03.780,10.12346679798477,7.458840865184287,10.133642215753005,6.733500348517775,0.07613924769877646,0.07521064593596843,0.504959039318041,2,6,7,1,7,0.42016806722689076,0.42016806722689076,1.0,1.0,24.389,247.1494,164.22334,80.0,10.0,10.133642215753005,6.733500348517775,0.504959039318041,2026-08-27 21:38:03.780,是
2021-06-30,水生根茎类,7.464,0.0,7.464,109.7642,0.0,109.7642,71.26752,0.0,71.26752,0.0,0.0,7.464,109.7642,71.26752,20,3,2026-08-27 09:20:38.905,2026-08-27 18:51:06.633,14.705814576634511,9.548167202572348,14.705814576634511,9.548167202572348,0.0,0.0,0.540171455383883,3,6,0,0,0,,,,,7.464,109.7642,71.26752,20.0,3.0,14.705814576634511,9.548167202572348,0.540171455383883,2026-08-27 18:51:06.633,是
2021-06-30,花叶类,125.415,0.0,125.415,795.0218,0.0,795.0218,458.68619,0.0,458.68619,0.0,0.0,125.415,795.0218,458.68619,282,15,2026-08-27 09:11:10.747,2026-08-27 20:57:23.894,6.339128493401906,3.6573471275365783,6.339128493401906,3.6573471275365783,0.0,0.0,0.7332586359314635,3,6,0,0,0,,,,,125.415,795.0218,458.68619,282.0,15.0,6.339128493401906,3.6573471275365783,0.7332586359314635,2026-08-27 20:57:23.894,是
2021-06-30,花菜类,27.052,0.0,27.052,249.294,0.0,249.294,154.0294,0.0,154.0294,0.0,0.0,27.052,249.294,154.0294,55,2,2026-08-27 09:29:10.045,2026-08-27 20:13:19.460,9.215363004583764,5.693826704125389,9.215363004583764,5.693826704125389,0.0,0.0,0.6184832246311416,3,6,0,0,0,,,,,27.052,249.294,154.0294,55.0,2.0,9.215363004583764,5.693826704125389,0.6184832246311416,2026-08-27 20:13:19.460,是
2021-06-30,茄类,27.425,0.0,27.425,137.863,0.0,137.863,78.8274,0.0,78.8274,0.0,0.0,27.425,137.863,78.8274,49,3,2026-08-27 09:25:14.061,2026-08-27 21:25:09.708,5.026909753874202,2.874289881494986,5.026909753874202,2.874289881494986,0.0,0.0,0.7489223290378728,3,6,0,0,0,,,,,27.425,137.863,78.8274,49.0,3.0,5.026909753874202,2.874289881494986,0.7489223290378728,2026-08-27 21:25:09.708,是
2021-06-30,辣椒类,39.114,0.0,39.114,266.0906,0.0,266.0906,138.86381,0.0,138.86381,0.0,0.0,39.114,266.0906,138.86381,143,9,2026-08-27 09:28:50.429,2026-08-27 21:28:29.804,6.80295035025822,3.550232908932863,6.80295035025822,3.550232908932863,0.0,0.0,0.9161983240989859,3,6,0,0,0,,,,,39.114,266.0906,138.86381,143.0,9.0,6.80295035025822,3.550232908932863,0.9161983240989859,2026-08-27 21:28:29.804,是
2021-06-30,食用菌,41.537,0.0,41.537,413.7296,0.0,413.7296,278.68425,0.0,278.68425,0.34,3.4000000000000004,41.197,410.3296,273.15585,118,13,2026-08-27 09:24:25.635,2026-08-27 21:33:36.478,9.96050749933794,6.709301345788093,9.960181566618928,6.630479161103963,0.008185473192575295,0.008217927844659894,0.5021812639194805,3,6,1,1,1,0.42016806722689076,0.42016806722689076,1.0,1.0,41.197,410.3296,273.15585,117.0,13.0,9.960181566618928,6.630479161103963,0.5021812639194805,2026-08-27 21:33:36.478,是
2021-07-01,水生根茎类,8.512,0.0,8.512,113.2644,0.0,113.2644,72.5283,0.0,72.5283,0.0,0.0,8.512,113.2644,72.5283,25,3,2026-08-27 09:20:14.061,2026-08-27 19:49:02.389,13.306437969924811,8.520711936090226,13.306437969924811,8.520711936090226,0.0,0.0,0.5616580010837147,4,7,0,0,0,,,,,8.512,113.2644,72.5283,25.0,3.0,13.306437969924811,8.520711936090226,0.5616580010837147,2026-08-27 19:49:02.389,是
2021-07-01,花叶类,148.597,0.0,148.597,966.3102,0.0,966.3102,567.2133200000001,0.0,567.2133200000001,0.0,0.0,148.597,966.3102,567.2133200000001,334,18,2026-08-27 09:14:58.319,2026-08-27 21:06:20.719,6.5028917138300235,3.8171249756051604,6.5028917138300235,3.8171249756051604,0.0,0.0,0.7036098517573599,4,7,0,0,0,,,,,148.597,966.3102,567.2133200000001,334.0,18.0,6.5028917138300235,3.8171249756051604,0.7036098517573599,2026-08-27 21:06:20.719,是
2021-07-01,花菜类,33.72,0.0,33.72,298.347,0.0,298.347,192.28851,0.0,192.28851,0.0,0.0,33.72,298.347,192.28851,64,2,2026-08-27 09:27:29.191,2026-08-27 20:31:39.541,8.847775800711743,5.702506227758008,8.847775800711743,5.702506227758008,0.0,0.0,0.5515591649235825,4,7,0,0,0,,,,,33.72,298.347,192.28851,64.0,2.0,8.847775800711743,5.702506227758008,0.5515591649235825,2026-08-27 20:31:39.541,是
2021-07-01,茄类,26.278,0.0,26.278,128.053,0.0,128.053,73.89687,0.0,73.89687,0.0,0.0,26.278,128.053,73.89687,46,3,2026-08-27 09:30:27.622,2026-08-27 20:56:11.373,4.873011644721821,2.8121192632620446,4.873011644721821,2.8121192632620446,0.0,0.0,0.7328609452606043,4,7,0,0,0,,,,,26.278,128.053,73.89687,46.0,3.0,4.873011644721821,2.8121192632620446,0.7328609452606043,2026-08-27 20:56:11.373,是
2021-07-01,辣椒类,54.567,0.0,54.567,347.4836,0.0,347.4836,186.17156,0.0,186.17156,0.0,0.0,54.567,347.4836,186.17156,192,10,2026-08-27 09:21:16.051,2026-08-27 21:27:07.805,6.368017299833233,3.411797606612055,6.368017299833233,3.411797606612055,0.0,0.0,0.8664698303006111,4,7,0,0,0,,,,,54.567,347.4836,186.17156,192.0,10.0,6.368017299833233,3.411797606612055,0.8664698303006111,2026-08-27 21:27:07.805,是
2021-07-01,食用菌,32.65,0.0,32.65,346.141,0.0,346.141,225.89869000000002,0.0,225.89869000000002,0.36,3.6,32.29,342.541,220.07749,98,11,2026-08-27 09:30:31.795,2026-08-27 21:31:00.113,10.601562021439511,6.918796018376724,10.608268813874265,6.815654691855064,0.011026033690658498,0.010400385969879326,0.556456319090153,4,7,2,1,2,0.42016806722689076,0.42016806722689076,1.0,1.0,32.29,342.541,220.07749,96.0,11.0,10.608268813874265,6.815654691855064,0.556456319090153,2026-08-27 21:26:30.747,是
2021-07-02,水生根茎类,10.79,0.0,10.79,138.6138,0.0,138.6138,87.46202,0.0,87.46202,0.0,0.0,10.79,138.6138,87.46202,22,3,2026-08-27 09:39:12.987,2026-08-27 18:01:51.655,12.846506024096387,8.105840593141798,12.846506024096387,8.105840593141798,0.0,0.0,0.5848456278508092,5,7,0,0,0,,,,,10.79,138.6138,87.46202,22.0,3.0,12.846506024096387,8.105840593141798,0.5848456278508092,2026-08-27 18:01:51.655,是
2021-07-02,花叶类,133.586,0.0,133.586,815.5383,0.0,815.5383,476.50865,0.0,476.50865,0.539,2.3177,133.047,813.2206,473.86216,297,17,2026-08-27 09:20:51.221,2026-08-27 21:40:45.658,6.104968335005165,3.567055305196652,6.112280622637114,3.561614767713665,0.004034853951761412,0.002841926614605347,0.7161543348386374,5,7,1,1,1,0.5375,0.5375,0.0,1.0,133.047,813.2206,473.86216,296.0,17.0,6.112280622637114,3.561614767713665,0.7161543348386374,2026-08-27 21:40:45.658,是
2021-07-02,花菜类,24.972,0.0,24.972,231.672,0.0,231.672,135.56956000000002,0.0,135.56956000000002,0.0,0.0,24.972,231.672,135.56956000000002,56,2,2026-08-27 09:27:42.264,2026-08-27 19:36:19.450,9.277270543008168,5.428862726253405,9.277270543008168,5.428862726253405,0.0,0.0,0.7088791908744112,5,7,0,0,0,,,,,24.972,231.672,135.56956000000002,56.0,2.0,9.277270543008168,5.428862726253405,0.7088791908744112,2026-08-27 19:36:19.450,是
2021-07-02,茄类,28.565,0.0,28.565,123.388,0.0,123.388,74.57191,0.0,74.57191,0.0,0.0,28.565,123.388,74.57191,54,4,2026-08-27 09:23:47.494,2026-08-27 21:26:05.889,4.3195518991773145,2.6106042359530894,4.3195518991773145,2.6106042359530894,0.0,0.0,0.6546176703801738,5,7,0,0,0,,,,,28.565,123.388,74.57191,54.0,4.0,4.3195518991773145,2.6106042359530894,0.6546176703801738,2026-08-27 21:26:05.889,是
2021-07-02,辣椒类,51.785000000000004,0.0,51.785000000000004,403.2709,0.0,403.2709,222.66248,0.0,222.66248,0.287,1.0619,51.498,402.209,221.10694,179,10,2026-08-27 09:25:08.332,2026-08-27 21:40:43.029,7.787407550448971,4.2997485758424245,7.810186803371005,4.293505378849664,0.005542145408902191,0.002633217522018078,0.8190699939133526,5,7,1,1,1,0.5285714285714286,0.5285714285714286,0.0,1.0,51.498,402.209,221.10694,178.0,10.0,7.810186803371005,4.293505378849664,0.8190699939133526,2026-08-27 21:40:43.029,是
2021-07-02,食用菌,34.247,0.0,34.247,357.5962,0.0,357.5962,229.62874,0.0,229.62874,0.0,0.0,34.247,357.5962,229.62874,89,11,2026-08-27 09:23:50.578,2026-08-27 19:35:50.687,10.441679563173418,6.705076065056793,10.441679563173418,6.705076065056793,0.0,0.0,0.5572798073969316,5,7,0,0,0,,,,,34.247,357.5962,229.62874,89.0,11.0,10.441679563173418,6.705076065056793,0.5572798073969316,2026-08-27 19:35:50.687,是
2021-07-03,水生根茎类,29.657,0.0,29.657,322.8914,0.0,322.8914,205.7765,0.0,205.7765,0.0,0.0,29.657,322.8914,205.7765,58,4,2026-08-27 09:18:01.078,2026-08-27 18:41:47.422,10.88752739656742,6.9385473918467815,10.88752739656742,6.9385473918467815,0.0,0.0,0.5691364174237581,6,7,0,0,0,,,,,29.657,322.8914,205.7765,58.0,4.0,10.88752739656742,6.9385473918467815,0.5691364174237581,2026-08-27 18:41:47.422,是
2021-07-03,花叶类,197.925,0.0,197.925,1228.9836,0.0,1228.9836,707.3629099999999,0.0,707.3629099999999,0.0,0.0,197.925,1228.9836,707.3629099999999,432,19,2026-08-27 09:11:48.997,2026-08-27 21:43:33.436,6.209339901477832,3.5738936971074895,6.209339901477832,3.5738936971074895,0.0,0.0,0.7374159467874843,6,7,0,0,0,,,,,197.925,1228.9836,707.3629099999999,432.0,19.0,6.209339901477832,3.5738936971074895,0.7374159467874843,2026-08-27 21:43:33.436,是
2021-07-03,花菜类,48.497,0.0,48.497,428.046,0.0,428.046,255.35986,0.0,255.35986,0.0,0.0,48.497,428.046,255.35986,94,2,2026-08-27 09:27:24.576,2026-08-27 20:53:55.479,8.82623667443347,5.265477452213539,8.82623667443347,5.265477452213539,0.0,0.0,0.6762462197465178,6,7,0,0,0,,,,,48.497,428.046,255.35986,94.0,2.0,8.82623667443347,5.265477452213539,0.6762462197465178,2026-08-27 20:53:55.479,是
2021-07-03,茄类,47.285,0.0,47.285,224.18280000000001,0.0,224.18280000000001,144.50981000000002,0.0,144.50981000000002,0.556,1.0008000000000001,46.729,223.182,143.95381,78,3,2026-08-27 09:30:45.467,2026-08-27 21:54:00.389,4.741097599661627,3.0561448662366506,4.776091934344839,3.080609685634189,0.011758485777730783,0.004464214025340035,0.5503723034492798,6,7,1,1,1,0.9,0.9,0.0,1.0,46.729,223.182,143.95381,77.0,3.0,4.776091934344839,3.080609685634189,0.5503723034492798,2026-08-27 21:54:00.389,是
2021-07-03,辣椒类,73.552,0.0,73.552,481.927,0.0,481.927,290.44537,0.0,290.44537,0.0,0.0,73.552,481.927,290.44537,273,11,2026-08-27 09:18:00.485,2026-08-27 21:55:32.159,6.552194365890798,3.9488439471394385,6.552194365890798,3.9488439471394385,0.0,0.0,0.6592690047012972,6,7,0,0,0,,,,,73.552,481.927,290.44537,273.0,11.0,6.552194365890798,3.9488439471394385,0.6592690047012972,2026-08-27 21:55:32.159,是
