销售日期,品类,正销售量,退货量,净销售量,正销售额,退货金额,净销售额,正销售成本额,退货成本额,净销售成本额,折扣销售量,折扣销售额,正常销售量,正常销售额,正常销售成本额,交易条数,单品数,最早扫码时间,最晚扫码时间,销量加权售价,销量加权进价,正常销售售价,正常销售进价,折扣销量占比,折扣销售额占比,正常销售加成率,星期,月份,折扣交易条数,折扣单品数,折扣同日正常价匹配条数,折扣价比中位数,折扣价比加权,折扣晚于19点占比,折扣同日正常价匹配率,正常销售量_正常面板,正常销售额_正常面板,正常销售成本额_正常面板,正常交易条数,正常单品数,正常销售售价_正常面板,正常销售进价_正常面板,正常销售加成率_正常面板,最后正常销售时间,正常销售面板存在,固定篮子价格指数,固定篮子成本指数,固定篮子加成率,固定篮子覆盖率,权重收缩系数,当前权重与基准权重距离,权重历史样本数,权重窗口天数,当日单品数,销量集中度HHI,前三单品销量占比,销量加权加成率
2021-04-19,水生根茎类,12.658,0.0,12.658,143.086,0.0,143.086,91.37382000000001,0.0,91.37382000000001,0.0,0.0,12.658,143.086,91.37382000000001,20,3,2026-08-27 09:32:48.314,2026-08-27 21:30:57.692,11.303997471954496,7.218661715910887,11.303997471954496,7.218661715910887,0.0,0.0,0.5659408789082037,1,4,0,0,0,,,,,12.658,143.086,91.37382000000001,20.0,3.0,11.303997471954496,7.218661715910887,0.5659408789082037,2026-08-27 21:30:57.692,是,10.592705602285374,7.229936836734129,0.46511730897365067,0.898718671825766,0.13043478260869565,0.28459823781338944,6,180,3.0,0.43872710122749653,0.9999999999999999,0.5659408789082037
2021-04-19,花叶类,134.781,0.0,134.781,762.6614,0.0,762.6614,485.30347,0.0,485.30347,0.0,0.0,134.781,762.6614,485.30347,257,20,2026-08-27 09:19:53.358,2026-08-27 21:28:03.197,5.658523085598118,3.6006816242645474,5.658523085598118,3.6006816242645474,0.0,0.0,0.571514417566394,1,4,0,0,0,,,,,134.781,762.6614,485.30347,257.0,20.0,5.658523085598118,3.6006816242645474,0.571514417566394,2026-08-27 21:28:03.197,是,4.938478337323032,3.029691384786592,0.63002686086157,0.8165367860012479,0.4936708860759494,0.35251259451780387,39,180,20.0,0.08379005521591654,0.3759506161847738,0.571514417566394
2021-04-19,花菜类,25.092,0.0,25.092,129.3288,0.0,129.3288,89.98908,0.0,89.98908,0.0,0.0,25.092,129.3288,89.98908,45,2,2026-08-27 10:14:08.501,2026-08-27 21:18:02.457,5.154184600669536,3.58636537541846,5.154184600669536,3.58636537541846,0.0,0.0,0.43716104220645446,1,4,0,0,0,,,,,25.092,129.3288,89.98908,45.0,2.0,5.154184600669536,3.58636537541846,0.43716104220645446,2026-08-27 21:18:02.457,是,6.168110927337381,4.220069329585863,0.46161364793091897,0.9991571014196089,0.06976744186046512,0.1587989565542213,3,180,2.0,0.5203651137701351,1.0,0.43716104220645446
2021-04-19,茄类,17.311,0.0,17.311,139.056,0.0,139.056,88.458,0.0,88.458,0.0,0.0,17.311,139.056,88.458,39,4,2026-08-27 09:21:59.311,2026-08-27 21:40:07.425,8.032811507134193,5.109930102247126,8.032811507134193,5.109930102247126,0.0,0.0,0.5720002713152008,1,4,0,0,0,,,,,17.311,139.056,88.458,39.0,4.0,8.032811507134193,5.109930102247126,0.5720002713152008,2026-08-27 21:40:07.425,是,8.197379634926245,5.180480932611598,0.5823588082957696,0.9771477840105204,0.13043478260869565,0.1850418106490038,6,180,4.0,0.4500805502450137,0.9671884928658079,0.5720002713152008
2021-04-19,辣椒类,59.015,0.0,59.015,405.3296,0.0,405.3296,273.0042,0.0,273.0042,12.088,62.857600000000005,46.927,342.472,222.11372,165,8,2026-08-27 09:25:51.568,2026-08-27 21:40:07.609,6.868247055833264,4.6260137253240705,7.29797344812155,4.733175357470113,0.20482928069134965,0.15507774413711706,0.5418768367843283,1,4,30,1,30,0.8666666666666667,0.8666666666666667,0.6666666666666666,1.0,46.927,342.472,222.11372,135.0,8.0,7.29797344812155,4.733175357470113,0.5418768367843283,2026-08-27 21:40:07.609,是,8.938044762195107,5.395668963476176,0.6565220777437659,0.5595568585545563,0.2727272727272727,0.49086786598967996,15,180,8.0,0.46121017538908776,0.8761906791399406,0.48470096797045614
2021-04-19,食用菌,36.293,0.0,36.293,352.4806,0.0,352.4806,225.82062,0.0,225.82062,0.0,0.0,36.293,352.4806,225.82062,103,11,2026-08-27 09:20:39.220,2026-08-27 21:45:55.568,9.71208221971179,6.222153583335629,9.71208221971179,6.222153583335629,0.0,0.0,0.5608875752798839,1,4,0,0,0,,,,,36.293,352.4806,225.82062,103.0,11.0,9.71208221971179,6.222153583335629,0.5608875752798839,2026-08-27 21:45:55.568,是,8.519203268045588,5.390396618320021,0.5804408972601158,0.696926450504224,0.4117647058823529,0.37654534248619254,28,180,11.0,0.18377700025533833,0.6431818808034607,0.5608875752798839
2021-04-20,水生根茎类,12.167,0.0,12.167,126.24,0.0,126.24,86.8503,0.0,86.8503,0.0,0.0,12.167,126.24,86.8503,20,3,2026-08-27 09:30:57.545,2026-08-27 18:58:43.615,10.375606147776773,7.138185255198488,10.375606147776773,7.138185255198488,0.0,0.0,0.4535355663711005,2,4,0,0,0,,,,,12.167,126.24,86.8503,20.0,3.0,10.375606147776773,7.138185255198488,0.4535355663711005,2026-08-27 18:58:43.615,是,10.593892012587794,7.229939161929943,0.4652809346406568,0.8988090399286269,0.13043478260869565,0.18975872320043485,6,180,3.0,0.732575389201736,0.9999999999999999,0.4535355663711005
2021-04-20,花叶类,150.715,0.0,150.715,848.2014,0.0,848.2014,562.00837,0.0,562.00837,4.711,32.732,146.004,815.4694,525.25102,312,19,2026-08-27 09:15:02.730,2026-08-27 21:33:56.733,5.627849915403244,3.728947815413197,5.585253828662228,3.597511164077697,0.031257671764588796,0.03858989150454126,0.5525327299697578,2,4,14,2,14,0.4,0.4,0.7857142857142857,1.0,146.004,815.4694,525.25102,298.0,19.0,5.585253828662228,3.597511164077697,0.5525327299697578,2026-08-27 21:16:40.953,是,4.898866204733211,2.973850872468584,0.6473140096183363,0.8166060618013453,0.5,0.4026258648351444,40,180,19.0,0.08613005342088212,0.3832018300868469,0.5092326827801514
2021-04-20,花菜类,30.338,0.0,30.338,168.8158,0.0,168.8158,123.13166000000001,0.0,123.13166000000001,0.0,0.0,30.338,168.8158,123.13166000000001,60,2,2026-08-27 09:20:33.606,2026-08-27 19:49:37.570,5.564499967038038,4.058661085107786,5.564499967038038,4.058661085107786,0.0,0.0,0.3710186316013282,2,4,0,0,0,,,,,30.338,168.8158,123.13166000000001,60.0,2.0,5.564499967038038,4.058661085107786,0.3710186316013282,2026-08-27 19:49:37.570,是,5.608909127394939,4.093694978278229,0.3701336218640292,0.9991582716474681,0.06976744186046512,0.008596631358861552,3,180,2.0,0.5047983698602965,1.0,0.3710186316013282
2021-04-20,茄类,16.233999999999998,0.0,16.233999999999998,125.125,0.0,125.125,80.27931000000001,0.0,80.27931000000001,0.0,0.0,16.233999999999998,125.125,80.27931000000001,30,4,2026-08-27 09:30:37.468,2026-08-27 20:08:35.623,7.707589010718246,4.945134286066282,7.707589010718246,4.945134286066282,0.0,0.0,0.5586207704077175,2,4,0,0,0,,,,,16.233999999999998,125.125,80.27931000000001,30.0,4.0,7.707589010718246,4.945134286066282,0.5586207704077175,2026-08-27 20:08:35.623,是,7.489160637436743,5.057665459378531,0.4807544503659178,0.9771942921534497,0.13043478260869565,0.2902125780484057,6,180,4.0,0.2880332555981922,0.8811137119625477,0.5586207704077175
2021-04-20,辣椒类,64.062,0.0,64.062,463.9896,0.0,463.9896,296.10016,0.0,296.10016,0.0,0.0,64.062,463.9896,296.10016,203,8,2026-08-27 09:15:02.226,2026-08-27 21:16:33.343,7.242821017139646,4.622087352876901,7.242821017139646,4.622087352876901,0.0,0.0,0.567002192771527,2,4,0,0,0,,,,,64.062,463.9896,296.10016,203.0,8.0,7.242821017139646,4.622087352876901,0.567002192771527,2026-08-27 21:16:33.343,是,8.887570173728015,5.367307875729239,0.655871133071622,0.5609859413599573,0.2727272727272727,0.5092432809190266,15,180,8.0,0.47725672023763704,0.8967094377321969,0.567002192771527
2021-04-20,食用菌,37.651,0.0,37.651,339.8522,0.0,339.8522,229.79827,0.0,229.79827,0.0,0.0,37.651,339.8522,229.79827,102,10,2026-08-27 09:19:59.467,2026-08-27 21:24:51.373,9.02637911343656,6.103377599532548,9.02637911343656,6.103377599532548,0.0,0.0,0.4789153982751915,2,4,0,0,0,,,,,37.651,339.8522,229.79827,102.0,10.0,9.02637911343656,6.103377599532548,0.4789153982751915,2026-08-27 21:24:51.373,是,7.999365737508789,5.3631248212312075,0.4915494239181968,0.6903784834622099,0.4117647058823529,0.3651783559830639,28,180,10.0,0.16778640516528281,0.6424530556957317,0.4789153982751915
2021-04-21,水生根茎类,13.078,0.0,13.078,132.784,0.0,132.784,93.03936,0.0,93.03936,0.0,0.0,13.078,132.784,93.03936,24,2,2026-08-27 09:46:47.391,2026-08-27 18:40:45.420,10.153234439516746,7.114188713870623,10.153234439516746,7.114188713870623,0.0,0.0,0.4271809264380151,3,4,0,0,0,,,,,13.078,132.784,93.03936,24.0,2.0,10.153234439516746,7.114188713870623,0.4271809264380151,2026-08-27 18:40:45.420,是,10.053181802501934,7.170218190598915,0.40207473960596607,0.7281193213346309,0.13043478260869565,0.27188067866536914,6,180,2.0,0.8585059572102598,1.0,0.4271809264380151
2021-04-21,花叶类,182.939,0.0,182.939,849.032,0.0,849.032,542.63873,0.0,542.63873,0.0,0.0,182.939,849.032,542.63873,323,18,2026-08-27 09:12:11.400,2026-08-27 21:27:53.045,4.641066147732305,2.9662277043167395,4.641066147732305,2.9662277043167395,0.0,0.0,0.5646358305460433,3,4,0,0,0,,,,,182.939,849.032,542.63873,323.0,18.0,4.641066147732305,2.9662277043167395,0.5646358305460433,2026-08-27 21:27:53.045,是,4.555215483655996,2.8268109765703855,0.6114326431484953,0.8020525851774927,0.5,0.3348827487290147,40,180,18.0,0.10325495024657456,0.42451308906247437,0.5646358305460433
2021-04-21,花菜类,49.748,0.0,49.748,234.094,0.0,234.094,157.75495999999998,0.0,157.75495999999998,0.0,0.0,49.748,234.094,157.75495999999998,95,2,2026-08-27 09:18:29.908,2026-08-27 20:49:45.909,4.705596204872558,3.171081450510573,4.705596204872558,3.171081450510573,0.0,0.0,0.4839089686942335,3,4,0,0,0,,,,,49.748,234.094,157.75495999999998,95.0,2.0,4.705596204872558,3.171081450510573,0.4839089686942335,2026-08-27 20:49:45.909,是,5.608871825993666,3.8836655516172254,0.44422112343274134,0.9991599428181779,0.06976744186046512,0.1676452417622852,3,180,2.0,0.5242329130083611,0.9999999999999999,0.4839089686942335
2021-04-21,茄类,26.622,0.0,26.622,181.548,0.0,181.548,127.62610000000001,0.0,127.62610000000001,0.0,0.0,26.622,181.548,127.62610000000001,55,3,2026-08-27 09:16:35.061,2026-08-27 21:26:48.612,6.8194726166328605,4.79400871459695,6.8194726166328605,4.79400871459695,0.0,0.0,0.42249900294688936,3,4,0,0,0,,,,,26.622,181.548,127.62610000000001,55.0,3.0,6.8194726166328605,4.79400871459695,0.42249900294688936,2026-08-27 21:26:48.612,是,6.910517214595008,4.874846426653576,0.41758664987090754,0.904167463944562,0.13043478260869565,0.18216095303196742,6,180,3.0,0.48791654463868395,1.0,0.42249900294688936
2021-04-21,辣椒类,50.684,0.0,50.684,372.6184,0.0,372.6184,232.55932,0.0,232.55932,0.0,0.0,50.684,372.6184,232.55932,157,7,2026-08-27 09:23:49.186,2026-08-27 21:28:46.749,7.351795438402652,4.588416857390893,7.351795438402652,4.588416857390893,0.0,0.0,0.60225098697399,3,4,0,0,0,,,,,50.684,372.6184,232.55932,157.0,7.0,7.351795438402652,4.588416857390893,0.60225098697399,2026-08-27 21:28:46.749,是,8.859387133486411,5.220012579585516,0.6971965102409527,0.541431804901661,0.2727272727272727,0.5103479997086982,15,180,7.0,0.4853102984990598,0.8964170152316313,0.60225098697399
2021-04-21,食用菌,31.173000000000002,0.0,31.173000000000002,274.7782,0.0,274.7782,190.678,0.0,190.678,1.975,23.7,29.198,251.0782,166.16825,78,11,2026-08-27 09:33:19.405,2026-08-27 21:16:12.358,8.81462162769063,6.116767715651364,8.599157476539489,5.691083293376258,0.0633561094536939,0.08625138384340532,0.5109878090429429,3,4,6,1,6,0.6060606060606061,0.6060606060606061,1.0,1.0,29.198,251.0782,166.16825,72.0,11.0,8.599157476539489,5.691083293376258,0.5109878090429429,2026-08-27 20:51:45.451,是,7.905739248640039,5.2316636966757795,0.5111329219543255,0.7211710604879839,0.4117647058823529,0.28226024556664714,28,180,11.0,0.1286370546695407,0.5316117542297418,0.44105874825622293
2021-04-22,水生根茎类,11.64,0.0,11.64,119.05799999999999,0.0,119.05799999999999,82.45242,0.0,82.45242,0.0,0.0,11.64,119.05799999999999,82.45242,19,2,2026-08-27 10:04:04.780,2026-08-27 19:17:43.639,10.228350515463916,7.083541237113402,10.228350515463916,7.083541237113402,0.0,0.0,0.44396004386529797,4,4,0,0,0,,,,,11.64,119.05799999999999,82.45242,19.0,2.0,10.228350515463916,7.083541237113402,0.44396004386529797,2026-08-27 19:17:43.639,是,10.053367339609604,7.172782656799104,0.4015993263200279,0.7282992231979992,0.13043478260869565,0.2717007768020007,6,180,2.0,0.7977214634924008,1.0,0.44396004386529797
2021-04-22,花叶类,150.806,0.0,150.806,786.2776,0.0,786.2776,505.18151,0.0,505.18151,0.0,0.0,150.806,786.2776,505.18151,289,18,2026-08-27 09:15:12.530,2026-08-27 21:24:36.171,5.213834993302654,3.349876729042611,5.213834993302654,3.349876729042611,0.0,0.0,0.5564259269900833,4,4,0,0,0,,,,,150.806,786.2776,505.18151,289.0,18.0,5.213834993302654,3.349876729042611,0.5564259269900833,2026-08-27 21:24:36.171,是,4.697256445116076,2.908874934120662,0.6148017881477026,0.8146934096537961,0.5,0.39981081913308336,40,180,18.0,0.08517318077001548,0.39103881808416113,0.5564259269900833
2021-04-22,花菜类,34.615,0.0,34.615,155.3174,0.0,155.3174,100.93188,0.0,100.93188,0.0,0.0,34.615,155.3174,100.93188,72,2,2026-08-27 09:21:32.420,2026-08-27 21:05:22.951,4.4869969666329625,2.9158422649140547,4.4869969666329625,2.9158422649140547,0.0,0.0,0.5388339145173953,4,4,0,0,0,,,,,34.615,155.3174,100.93188,72.0,2.0,4.4869969666329625,2.9158422649140547,0.5388339145173953,2026-08-27 21:05:22.951,是,5.605491868335697,3.7195015646560186,0.5070545800009889,0.9991628860549076,0.06976744186046512,0.20749988478729384,3,180,2.0,0.5453342889069962,1.0,0.5388339145173953
2021-04-22,茄类,15.227,0.0,15.227,110.6084,0.0,110.6084,67.48594,0.0,67.48594,0.0,0.0,15.227,110.6084,67.48594,36,4,2026-08-27 09:28:35.375,2026-08-27 21:06:35.796,7.2639653247520855,4.431991856570566,7.2639653247520855,4.431991856570566,0.0,0.0,0.6389843573342833,4,4,0,0,0,,,,,15.227,110.6084,67.48594,36.0,4.0,7.2639653247520855,4.431991856570566,0.6389843573342833,2026-08-27 21:06:35.796,是,6.887089131468974,4.38115421787307,0.5719805304668015,0.9773221015160629,0.13043478260869565,0.37439346148584196,6,180,4.0,0.25962776688149936,0.8318119130491889,0.6389843573342833
2021-04-22,辣椒类,47.905,0.0,47.905,375.7154,0.0,375.7154,219.7427,0.0,219.7427,0.0,0.0,47.905,375.7154,219.7427,147,8,2026-08-27 09:18:04.929,2026-08-27 21:27:16.155,7.842926625613193,4.58705145600668,7.842926625613193,4.58705145600668,0.0,0.0,0.7097969579876828,4,4,0,0,0,,,,,47.905,375.7154,219.7427,147.0,8.0,7.842926625613193,4.58705145600668,0.7097969579876828,2026-08-27 21:27:16.155,是,9.292884627753496,5.160819551683023,0.8006606382358288,0.5643507767668068,0.2727272727272727,0.5239603112254619,15,180,8.0,0.37567948672376433,0.8771109487527398,0.7097969579876828
2021-04-22,食用菌,40.04,0.0,40.04,246.313,0.0,246.313,157.95275,0.0,157.95275,0.0,0.0,40.04,246.313,157.95275,81,12,2026-08-27 09:15:39.748,2026-08-27 21:09:41.811,6.151673326673326,3.9448738761238764,6.151673326673326,3.9448738761238764,0.0,0.0,0.559409380336841,4,4,0,0,0,,,,,40.04,246.313,157.95275,81.0,12.0,6.151673326673326,3.9448738761238764,0.559409380336841,2026-08-27 21:09:41.811,是,7.228305315527877,4.777724586878886,0.512917955835932,0.7813456010563773,0.4117647058823529,0.2922082631096798,28,180,12.0,0.12315433567431569,0.4937562437562438,0.559409380336841
2021-04-23,水生根茎类,10.413,0.0,10.413,104.13,0.0,104.13,73.73060000000001,0.0,73.73060000000001,0.0,0.0,10.413,104.13,73.73060000000001,19,2,2026-08-27 09:46:07.100,2026-08-27 18:26:34.183,10.0,7.080629981753578,10.0,7.080629981753578,0.0,0.0,0.4123037110778969,5,4,0,0,0,,,,,10.413,104.13,73.73060000000001,19.0,2.0,10.0,7.080629981753578,0.4123037110778969,2026-08-27 18:26:34.183,是,10.0,7.173158718234024,0.3940859798041556,0.7282685152340787,0.13043478260869565,0.2717314847659213,6,180,2.0,0.7897583660194569,0.9999999999999999,0.4123037110778969
2021-04-23,花叶类,171.226,0.0,171.226,843.8276,0.0,843.8276,552.00939,0.0,552.00939,14.834,31.000799999999998,156.392,812.8268,521.44179,337,17,2026-08-27 09:16:46.974,2026-08-27 21:32:55.968,4.928151098548118,3.2238643079906093,5.197368151823623,3.3341973374597167,0.0866340392230152,0.03673831005290654,0.5588064009982783,5,4,27,2,27,0.6,0.6,0.8518518518518519,1.0,156.392,812.8268,521.44179,310.0,17.0,5.197368151823623,3.3341973374597167,0.5588064009982783,2026-08-27 21:28:44.392,是,4.7832793249984515,2.9064498610601075,0.6457463757017241,0.8143439432786146,0.5,0.42611266164233436,40,180,17.0,0.09736905493862297,0.44584121949971867,0.5286471847879253
2021-04-23,花菜类,47.035000000000004,0.0,47.035000000000004,216.0528,0.0,216.0528,174.75997999999998,0.0,174.75997999999998,0.0,0.0,47.035000000000004,216.0528,174.75997999999998,94,2,2026-08-27 09:26:36.781,2026-08-27 20:53:02.062,4.593447432762836,3.7155305623471877,4.593447432762836,3.7155305623471877,0.0,0.0,0.23628304374949005,5,4,0,0,0,,,,,47.035000000000004,216.0528,174.75997999999998,94.0,2.0,4.593447432762836,3.7155305623471877,0.23628304374949005,2026-08-27 20:53:02.062,是,4.490591582646476,3.6084394713436847,0.2444691447115508,0.9991647564159649,0.06976744186046512,0.030716163119351724,3,180,2.0,0.5148981653624738,1.0,0.23628304374949005
2021-04-23,茄类,27.427,0.0,27.427,187.599,0.0,187.599,123.49177999999999,0.0,123.49177999999999,0.0,0.0,27.427,187.599,123.49177999999999,56,4,2026-08-27 09:17:33.078,2026-08-27 21:05:57.086,6.8399387464906845,4.502562438473038,6.8399387464906845,4.502562438473038,0.0,0.0,0.5191213536641872,5,4,0,0,0,,,,,27.427,187.599,123.49177999999999,56.0,4.0,6.8399387464906845,4.502562438473038,0.5191213536641872,2026-08-27 21:05:57.086,是,6.887781606160159,4.503107204645806,0.5295619875658546,0.977348845063089,0.13043478260869565,0.09493378575387731,6,180,4.0,0.40472048262118626,0.9135887993582965,0.5191213536641872
2021-04-23,辣椒类,53.397,0.0,53.397,440.9288,0.0,440.9288,262.42401,0.0,262.42401,0.0,0.0,53.397,440.9288,262.42401,145,9,2026-08-27 09:26:48.500,2026-08-27 21:05:56.873,8.257557540685807,4.914583403561998,8.257557540685807,4.914583403561998,0.0,0.0,0.6802151601905635,5,4,0,0,0,,,,,53.397,440.9288,262.42401,145.0,9.0,8.257557540685807,4.914583403561998,0.6802151601905635,2026-08-27 21:05:56.873,是,9.416594922770765,5.581669225568786,0.687057140475964,0.5732730138787491,0.2727272727272727,0.4672066993198227,15,180,9.0,0.3089224147348748,0.7871041444275897,0.6802151601905635
2021-04-23,食用菌,49.109,0.0,49.109,431.2328,0.0,431.2328,271.99405,0.0,271.99405,1.1,13.200000000000001,48.009,418.0328,258.35405,113,14,2026-08-27 09:12:24.967,2026-08-27 21:28:44.585,8.781135840680934,5.538578468305198,8.707384032160636,5.381367035347538,0.022399152904762874,0.030609916499858083,0.6180617257596699,5,4,2,1,2,0.6060606060606061,0.6060606060606061,1.0,1.0,48.009,418.0328,258.35405,111.0,14.0,8.707384032160636,5.381367035347538,0.6180617257596699,2026-08-27 21:28:44.585,是,7.764545207255008,4.757381593736233,0.6321047732387353,0.7911943506139576,0.4117647058823529,0.23676579834680575,28,180,14.0,0.10366721446599697,0.42952363098585683,0.5854493875877065
2021-04-24,水生根茎类,17.178,0.0,17.178,171.78,0.0,171.78,121.55740000000002,0.0,121.55740000000002,0.0,0.0,17.178,171.78,121.55740000000002,22,2,2026-08-27 09:23:42.485,2026-08-27 18:14:45.612,10.0,7.076341832576552,10.0,7.076341832576552,0.0,0.0,0.4131595443798566,6,4,0,0,0,,,,,17.178,171.78,121.55740000000002,22.0,2.0,10.0,7.076341832576552,0.4131595443798566,2026-08-27 18:14:45.612,是,10.0,7.164908924515645,0.39569115327952487,0.7281882988507389,0.13043478260869565,0.27181170114926106,6,180,2.0,0.827852928662772,1.0,0.4131595443798566
2021-04-24,花叶类,264.803,0.0,264.803,1347.0164,0.0,1347.0164,849.44534,0.0,849.44534,0.0,0.0,264.803,1347.0164,849.44534,519,21,2026-08-27 09:13:16.687,2026-08-27 21:20:29.187,5.086862308961757,3.207838808472714,5.086862308961757,3.207838808472714,0.0,0.0,0.5857599501340487,6,4,0,0,0,,,,,264.803,1347.0164,849.44534,519.0,21.0,5.086862308961757,3.207838808472714,0.5857599501340487,2026-08-27 21:20:29.187,是,4.870092539125651,2.888591125678585,0.6859750401613431,0.8193146016238593,0.5,0.46222730097443954,40,180,21.0,0.08324444595184238,0.3817668228834266,0.5857599501340487
2021-04-24,花菜类,107.309,0.0,107.309,365.8678,0.0,365.8678,288.58669,0.0,288.58669,0.0,0.0,107.309,365.8678,288.58669,164,2,2026-08-27 09:25:53.328,2026-08-27 20:30:27.842,3.4094791676373837,2.6893055568498445,3.4094791676373837,2.6893055568498445,0.0,0.0,0.26779166426559753,6,4,0,0,0,,,,,107.309,365.8678,288.58669,164.0,2.0,3.4094791676373837,2.6893055568498445,0.26779166426559753,2026-08-27 20:30:27.842,是,3.267432758854502,2.499910345139335,0.30701997581932794,0.9991672738548512,0.06976744186046512,0.11883516457609092,3,180,2.0,0.5609465578806265,1.0,0.26779166426559753
2021-04-24,茄类,37.796,0.0,37.796,255.6886,0.0,255.6886,175.48060999999998,0.0,175.48060999999998,0.0,0.0,37.796,255.6886,175.48060999999998,83,4,2026-08-27 09:20:22.342,2026-08-27 21:03:03.413,6.764964546512859,4.6428354852365326,6.764964546512859,4.6428354852365326,0.0,0.0,0.4570760837906822,6,4,0,0,0,,,,,37.796,255.6886,175.48060999999998,83.0,4.0,6.764964546512859,4.6428354852365326,0.4570760837906822,2026-08-27 21:03:03.413,是,6.494610992313745,4.586155592038037,0.416134028158345,0.9774118876517011,0.13043478260869565,0.19185006128791932,6,180,4.0,0.40847434709762653,0.9782781246692772,0.4570760837906822
2021-04-24,辣椒类,102.501,0.0,102.501,796.399,0.0,796.399,524.13695,0.0,524.13695,0.0,0.0,102.501,796.399,524.13695,314,8,2026-08-27 09:20:54.437,2026-08-27 21:24:38.484,7.769670539799612,5.113481331889444,7.769670539799612,5.113481331889444,0.0,0.0,0.5194483044937017,6,4,0,0,0,,,,,102.501,796.399,524.13695,314.0,8.0,7.769670539799612,5.113481331889444,0.5194483044937017,2026-08-27 21:24:38.484,是,9.094683522242043,5.570833690824281,0.632553407081941,0.5678004142959721,0.2727272727272727,0.47633278187123396,15,180,8.0,0.37505989837913356,0.8883425527555828,0.5194483044937017
2021-04-24,食用菌,78.6,0.0,78.6,692.8226,0.0,692.8226,440.78152,0.0,440.78152,0.0,0.0,78.6,692.8226,440.78152,181,12,2026-08-27 09:34:19.354,2026-08-27 21:23:09.125,8.814536895674301,5.60790737913486,8.814536895674301,5.60790737913486,0.0,0.0,0.5718050067071778,6,4,0,0,0,,,,,78.6,692.8226,440.78152,181.0,12.0,8.814536895674301,5.60790737913486,0.5718050067071778,2026-08-27 21:23:09.125,是,7.830621744056567,5.032545820475806,0.5559961147688497,0.72318196073834,0.4117647058823529,0.3348267910438423,28,180,12.0,0.13590920174297016,0.5582188295165394,0.5718050067071778
2021-04-25,水生根茎类,11.454,0.0,11.454,114.53999999999999,0.0,114.53999999999999,81.77850000000001,0.0,81.77850000000001,0.0,0.0,11.454,114.53999999999999,81.77850000000001,17,2,2026-08-27 09:32:28.498,2026-08-27 18:09:22.214,9.999999999999998,7.139732844421164,9.999999999999998,7.139732844421164,0.0,0.0,0.40061263045910556,7,4,0,0,0,,,,,11.454,114.53999999999999,81.77850000000001,17.0,2.0,9.999999999999998,7.139732844421164,0.40061263045910556,2026-08-27 18:09:22.214,是,10.0,7.164696782198747,0.39573247884624885,0.7285245715861881,0.13043478260869565,0.2714754284138119,6,180,2.0,0.9115796778568941,1.0,0.40061263045910556
2021-04-25,花叶类,221.785,0.0,221.785,1119.8696,0.0,1119.8696,716.27592,0.0,716.27592,0.0,0.0,221.785,1119.8696,716.27592,387,20,2026-08-27 09:15:19.409,2026-08-27 21:19:27.514,5.0493477917803276,3.2295958698739775,5.0493477917803276,3.2295958698739775,0.0,0.0,0.5634611868565955,7,4,0,0,0,,,,,221.785,1119.8696,716.27592,387.0,20.0,5.0493477917803276,3.2295958698739775,0.5634611868565955,2026-08-27 21:19:27.514,是,4.8281375941840015,2.9089895102152354,0.6597301493283036,0.8202487159943621,0.5,0.32868986532936534,40,180,20.0,0.09893507625406449,0.4424690578713619,0.5634611868565955
2021-04-25,花菜类,94.264,0.0,94.264,323.828,0.0,323.828,218.20574000000002,0.0,218.20574000000002,0.0,0.0,94.264,323.828,218.20574000000002,169,2,2026-08-27 09:21:37.864,2026-08-27 20:20:30.192,3.4353305609776794,2.314836416871765,3.4353305609776794,2.314836416871765,0.0,0.0,0.48404895306603724,7,4,0,0,0,,,,,94.264,323.828,218.20574000000002,169.0,2.0,3.4353305609776794,2.314836416871765,0.48404895306603724,2026-08-27 20:20:30.192,是,3.268540109922889,2.1661149313479093,0.5089412212716584,0.9991738127741594,0.06976744186046512,0.13945232529464308,3,180,2.0,0.5769173235139853,1.0,0.48404895306603724
2021-04-25,茄类,24.708000000000002,0.0,24.708000000000002,190.9974,0.0,190.9974,112.14077,0.0,112.14077,0.0,0.0,24.708000000000002,190.9974,112.14077,49,4,2026-08-27 09:25:50.521,2026-08-27 21:28:21.030,7.730184555609519,4.538642140197506,7.730184555609519,4.538642140197506,0.0,0.0,0.7031932275835098,7,4,0,0,0,,,,,24.708000000000002,190.9974,112.14077,49.0,4.0,7.730184555609519,4.538642140197506,0.7031932275835098,2026-08-27 21:28:21.030,是,7.4218658676186005,4.48023236727391,0.6565805652921053,0.9775452732150774,0.13043478260869565,0.19332760745143976,6,180,4.0,0.3916587739290624,0.9551157519831633,0.7031932275835098
2021-04-25,辣椒类,71.047,0.0,71.047,588.547,0.0,588.547,362.07657,0.0,362.07657,0.0,0.0,71.047,588.547,362.07657,222,8,2026-08-27 09:20:55.920,2026-08-27 21:19:35.717,8.283910650696019,5.096296395343927,8.283910650696019,5.096296395343927,0.0,0.0,0.6254766222514758,7,4,0,0,0,,,,,71.047,588.547,362.07657,222.0,8.0,8.283910650696019,5.096296395343927,0.6254766222514758,2026-08-27 21:19:35.717,是,9.501208697414537,5.667470346062408,0.6764461245069766,0.5705524806454657,0.2727272727272727,0.44743826219605487,15,180,8.0,0.32122777489351434,0.8014272242318465,0.6254766222514758
