销售日期,品类,当日单品数,单品数,销量集中度HHI,前三单品销量占比,固定篮子覆盖率,当前权重与基准权重距离,前一日销量集中度HHI,前一日前三单品销量占比,前一日当前权重与基准权重距离
2021-07-13,水生根茎类,4.0,4,0.296953794922058,0.8510459076231927,0.7426455860740834,0.5289328437210761,0.33931750828307816,0.9585924064029634,0.493915466153699
2021-07-14,水生根茎类,5.0,5,0.2752866499109809,0.8571319370126891,0.750997142314497,0.6610551712049904,0.296953794922058,0.8510459076231927,0.5289328437210761
2021-07-15,水生根茎类,3.0,3,0.4632476263454699,0.9999999999999999,0.7419964935971691,0.3881857743208792,0.2752866499109809,0.8571319370126891,0.6610551712049904
2021-07-16,水生根茎类,4.0,5,0.3480120854090534,0.8756364562118126,0.06976085243020393,0.9302391475697962,0.4632476263454699,0.9999999999999999,0.3881857743208792
2021-07-17,水生根茎类,5.0,5,0.26710528962969804,0.8028892236067369,0.7531782116163653,0.857331886241367,0.3480120854090534,0.8756364562118126,0.9302391475697962
2021-07-18,水生根茎类,5.0,5,0.3093992738235068,0.8214848998189146,0.7539379041688795,0.6713503318983702,0.26710528962969804,0.8028892236067369,0.857331886241367
2021-07-19,水生根茎类,4.0,4,0.2827996813033436,0.8651018481046809,0.7528291733045508,0.7315405841450887,0.3093992738235068,0.8214848998189146,0.6713503318983702
2021-07-20,水生根茎类,3.0,3,0.3832342561787433,1.0,0.7422178307824236,0.4225381092142435,0.2827996813033436,0.8651018481046809,0.7315405841450887
2021-07-21,水生根茎类,4.0,4,0.303617484866668,0.9179142565498469,0.7535691651091372,0.5168263839353676,0.3832342561787433,1.0,0.4225381092142435
2021-07-22,水生根茎类,3.0,3,0.4495944462809917,1.0,0.74297345537683,0.3335679071638656,0.303617484866668,0.9179142565498469,0.5168263839353676
2021-07-23,水生根茎类,3.0,3,0.7152978965433212,1.0,0.7436083682098877,0.2563916317901122,0.4495944462809917,1.0,0.3335679071638656
2021-07-24,水生根茎类,3.0,3,0.6862360081453568,1.0,0.744803101673427,0.255196898326573,0.7152978965433212,1.0,0.2563916317901122
2021-07-25,水生根茎类,2.0,2,0.8167201406741973,1.0,0.7346318320624916,0.2653681679375084,0.6862360081453568,1.0,0.255196898326573
2021-07-26,水生根茎类,3.0,3,0.6609272391926759,1.0000000000000002,0.7474060696115795,0.2525939303884205,0.8167201406741973,1.0,0.2653681679375084
2021-07-27,水生根茎类,3.0,3,0.6239043071953791,1.0,0.7479120747432294,0.2520879252567706,0.6609272391926759,1.0000000000000002,0.2525939303884205
2021-07-28,水生根茎类,3.0,3,0.6869433667575097,1.0,0.7488186158135081,0.251181384186492,0.6239043071953791,1.0,0.2520879252567706
2021-07-29,水生根茎类,2.0,2,0.7390662983957985,1.0,0.7370842707383736,0.26291572926162643,0.6869433667575097,1.0,0.251181384186492
2021-07-30,水生根茎类,3.0,3,0.6641476489244347,1.0,0.7503737999498169,0.24962620005018324,0.7390662983957985,1.0,0.26291572926162643
2021-07-31,水生根茎类,3.0,3,0.5103388880057829,0.9999999999999999,0.7511591552588535,0.26736590841802144,0.6641476489244347,1.0,0.24962620005018324
2021-08-01,水生根茎类,3.0,3,0.41702854786955695,1.0,0.752187622537099,0.3774790896764507,0.5103388880057829,0.9999999999999999,0.26736590841802144
2021-08-02,水生根茎类,2.0,2,0.5263130563569014,1.0,0.7389714207079725,0.32927767053610213,0.41702854786955695,1.0,0.3774790896764507
2021-08-03,水生根茎类,3.0,3,0.3639468152586177,1.0000000000000002,0.7527020685215492,0.5423832954537958,0.5263130563569014,1.0,0.32927767053610213
2021-08-04,水生根茎类,2.0,2,0.5674497084292911,1.0,0.7396064700701174,0.26039352992988274,0.3639468152586177,1.0000000000000002,0.5423832954537958
2021-08-05,水生根茎类,2.0,2,0.5600039178448197,1.0,0.7399113282469184,0.2695943398946097,0.5674497084292911,1.0,0.26039352992988274
2021-08-06,水生根茎类,3.0,3,0.702388172008443,1.0,0.7537987873252903,0.24620121267470962,0.5600039178448197,1.0,0.2695943398946097
2021-08-07,水生根茎类,3.0,3,0.7271707960231694,1.0,0.7560634892885622,0.24393651071143801,0.702388172008443,1.0,0.24620121267470962
2021-08-08,水生根茎类,3.0,3,0.7607243482598903,1.0,0.7577071905232333,0.24229280947676674,0.7271707960231694,1.0,0.24393651071143801
2021-08-09,水生根茎类,2.0,2,0.7923053930111994,1.0,0.7473702437074159,0.2526297562925841,0.7607243482598903,1.0,0.24229280947676674
2021-08-10,水生根茎类,3.0,3,0.6865553289654732,1.0,0.7666626046868757,0.2333373953131243,0.7923053930111994,1.0,0.2526297562925841
2021-08-11,水生根茎类,2.0,2,0.8257970678473165,1.0,0.7521155642376028,0.24788443576239721,0.6865553289654732,1.0,0.2333373953131243
2021-08-12,水生根茎类,2.0,2,0.666471132249967,1.0,0.7527195297564714,0.7268218343151038,0.8257970678473165,1.0,0.24788443576239721
2021-08-13,水生根茎类,1.0,1,1.0,1.0,0.6925460111654839,0.30745398883451613,0.666471132249967,1.0,0.7268218343151038
2021-08-14,水生根茎类,1.0,1,1.0,1.0,0.6926316378942,0.3073683621058001,1.0,1.0,0.30745398883451613
2021-08-15,水生根茎类,2.0,2,0.5226826795237052,1.0,0.7549133537841056,0.3308984688933153,1.0,1.0,0.3073683621058001
2021-08-16,水生根茎类,2.0,2,0.6249749987500002,1.0,0.7543053849126518,0.24569461508734836,0.5226826795237052,1.0,0.3308984688933153
2021-08-17,水生根茎类,2.0,2,0.5813801512549394,1.0,0.7538963879418836,0.2461036120581164,0.6249749987500002,1.0,0.24569461508734836
2021-08-18,水生根茎类,2.0,2,0.5624226260554752,1.0,0.7534127967449011,0.2586105036663966,0.5813801512549394,1.0,0.2461036120581164
2021-08-19,水生根茎类,2.0,2,0.5129906590771668,0.9999999999999999,0.7536131701599277,0.5151336404857381,0.5624226260554752,1.0,0.2586105036663966
2021-08-20,水生根茎类,2.0,2,0.5314426035502959,1.0,0.7539177544625982,0.5591883641597717,0.5129906590771668,0.9999999999999999,0.5151336404857381
2021-08-21,水生根茎类,2.0,2,0.50720731986228,1.0,0.7542119934879657,0.49317961674578503,0.5314426035502959,1.0,0.5591883641597717
2021-08-22,水生根茎类,2.0,2,0.8227279062038799,1.0,0.7545048831973558,0.24549511680264424,0.50720731986228,1.0,0.49317961674578503
2021-08-23,水生根茎类,2.0,2,0.9354079851850985,1.0,0.7569466817938021,0.27768107444682627,0.8227279062038799,1.0,0.24549511680264424
2021-08-24,水生根茎类,2.0,2,0.8000576198926591,0.9999999999999999,0.75837214406976,0.24162785593024,0.9354079851850985,1.0,0.27768107444682627
2021-08-25,水生根茎类,2.0,2,0.8829702552702179,0.9999999999999999,0.7603765582723521,0.24602849974913346,0.8000576198926591,0.9999999999999999,0.24162785593024
2021-08-26,水生根茎类,2.0,2,0.9229388737372106,1.0,0.7627873366452013,0.26637896740852796,0.8829702552702179,0.9999999999999999,0.24602849974913346
2021-08-27,水生根茎类,2.0,2,0.9274796067724531,1.0,0.7648456727647334,0.26673218749206556,0.9229388737372106,1.0,0.26637896740852796
2021-08-28,水生根茎类,2.0,2,0.848338173265105,1.0,0.7662817850072781,0.23371821499272197,0.9274796067724531,1.0,0.26673218749206556
2021-08-29,水生根茎类,2.0,2,0.9045044406239013,1.0,0.7675564472724073,0.24990093128462654,0.848338173265105,1.0,0.23371821499272197
2021-08-30,水生根茎类,2.0,2,0.9417811786245065,1.0,0.7698699872987401,0.2679271695440425,0.9045044406239013,1.0,0.24990093128462654
2021-08-31,水生根茎类,2.0,2,0.9105189138137215,1.0,0.7714068298138816,0.24930145639735765,0.9417811786245065,1.0,0.2679271695440425
2021-09-01,水生根茎类,2.0,2,0.9138660987402432,1.0,0.7724586642212996,0.25013799266510733,0.9105189138137215,1.0,0.24930145639735765
2021-09-02,水生根茎类,2.0,2,0.9566344098228445,1.0,0.7742130776605318,0.27130688464703784,0.9138660987402432,1.0,0.25013799266510733
2021-09-03,水生根茎类,2.0,2,0.9182269585457774,1.0,0.7766414166988341,0.24844296694769893,0.9566344098228445,1.0,0.27130688464703784
2021-09-04,水生根茎类,2.0,2,0.9680323863861702,1.0000000000000002,0.7781600647646038,0.2733374568744007,0.9182269585457774,1.0,0.24844296694769893
2021-09-05,水生根茎类,2.0,2,0.9526580624023895,1.0,0.77964098096533,0.26343762477910027,0.9680323863861702,1.0000000000000002,0.2733374568744007
2021-09-06,水生根茎类,2.0,2,0.9636967853731195,1.0,0.7811735414575204,0.2675177398954199,0.9526580624023895,1.0,0.26343762477910027
2021-09-07,水生根茎类,2.0,2,0.9719928304204393,1.0,0.7817349360121438,0.2711413884397725,0.9636967853731195,1.0,0.2675177398954199
2021-09-08,水生根茎类,2.0,2,0.9634130741496489,1.0,0.7825160683121445,0.26582217742620146,0.9719928304204393,1.0,0.2711413884397725
2021-09-09,水生根茎类,3.0,3,0.6575893053301404,1.0,0.9095196180940277,0.14678324870116471,0.9634130741496489,1.0,0.26582217742620146
2021-09-10,水生根茎类,3.0,3,0.6571597385789727,1.0,0.9097295892585063,0.12885608236814297,0.6575893053301404,1.0,0.14678324870116471
2021-09-11,水生根茎类,3.0,3,0.6640243794172735,1.0,0.9100371068235339,0.14081166283838142,0.6571597385789727,1.0,0.12885608236814297
2021-09-12,水生根茎类,3.0,3,0.7329724591346651,1.0,0.9105825875036084,0.128948538460075,0.6640243794172735,1.0,0.14081166283838142
2021-09-13,水生根茎类,2.0,2,0.9713612435196988,1.0,0.784601589090814,0.26686767835513836,0.7329724591346651,1.0,0.128948538460075
2021-09-14,水生根茎类,3.0,3,0.6781917959321602,1.0,0.911244104517126,0.12914624094045163,0.9713612435196988,1.0,0.26686767835513836
2021-09-15,水生根茎类,3.0,3,0.6269253687042574,1.0,0.9115482187521459,0.12942688334790772,0.6781917959321602,1.0,0.12914624094045163
2021-09-16,水生根茎类,3.0,3,0.6604397964879619,0.9999999999999998,0.911719414711821,0.1374718747943945,0.6269253687042574,1.0,0.12942688334790772
2021-09-17,水生根茎类,3.0,3,0.7162882737605285,1.0,0.9119149760342792,0.1445775952347288,0.6604397964879619,0.9999999999999998,0.1374718747943945
2021-09-18,水生根茎类,3.0,3,0.6898423127484125,1.0000000000000002,0.9120630455994442,0.1380468396923964,0.7162882737605285,1.0,0.1445775952347288
2021-09-19,水生根茎类,3.0,3,0.5079236552389281,1.0,0.9123369380582366,0.23689830295044034,0.6898423127484125,1.0000000000000002,0.1380468396923964
2021-09-20,水生根茎类,3.0,3,0.5528534122517199,1.0,0.9131038161555366,0.17739349037465757,0.5079236552389281,1.0,0.23689830295044034
2021-09-21,水生根茎类,3.0,3,0.7308146672446931,1.0,0.9138600102911044,0.1404007354726352,0.5528534122517199,1.0,0.17739349037465757
2021-09-22,水生根茎类,3.0,3,0.7087658866963248,1.0,0.9145881189376592,0.1393034721569682,0.7308146672446931,1.0,0.1404007354726352
2021-09-23,水生根茎类,3.0,3,0.5016795780091666,0.9999999999999999,0.9147271218433546,0.18205197013725855,0.7087658866963248,1.0,0.1393034721569682
2021-09-24,水生根茎类,3.0,3,0.4686156071890216,0.9999999999999999,0.9147683319233044,0.25775520557882625,0.5016795780091666,0.9999999999999999,0.18205197013725855
2021-09-25,水生根茎类,2.0,2,0.9599112290799117,0.9999999999999999,0.7844350059784552,0.2582909176354764,0.4686156071890216,0.9999999999999999,0.25775520557882625
2021-09-26,水生根茎类,2.0,2,0.9400336426719762,1.0,0.7854986767291222,0.24651689998295437,0.9599112290799117,0.9999999999999999,0.2582909176354764
2021-09-27,水生根茎类,2.0,2,0.9815856425623029,1.0,0.7866634348635337,0.266791768165326,0.9400336426719762,1.0,0.24651689998295437
2021-09-28,水生根茎类,2.0,2,0.9723203509972691,1.0,0.7879350186432023,0.2605085313809597,0.9815856425623029,1.0,0.266791768165326
2021-09-29,水生根茎类,3.0,3,0.8246220670069044,1.0,0.9162499438933821,0.1788804441268069,0.9723203509972691,1.0,0.2605085313809597
2021-09-30,水生根茎类,2.0,2,0.9341343004615863,1.0,0.7884809404638571,0.2381492805309803,0.8246220670069044,1.0,0.1788804441268069
2021-10-01,水生根茎类,3.0,3,0.9176264810554626,1.0,0.9160987370470235,0.2285438509671921,0.9341343004615863,1.0,0.2381492805309803
2021-10-02,水生根茎类,2.0,2,0.8769454831835087,1.0,0.7908173843695682,0.20918261563043183,0.9176264810554626,1.0,0.2285438509671921
2021-10-03,水生根茎类,2.0,2,0.9584689478790831,0.9999999999999999,0.7918515066136471,0.24711303520702316,0.8769454831835087,1.0,0.20918261563043183
2021-10-04,水生根茎类,3.0,3,0.8899700910056135,1.0,0.9173260601160295,0.20959492885330244,0.9584689478790831,0.9999999999999999,0.24711303520702316
2021-10-05,水生根茎类,2.0,2,0.8339841030021029,0.9999999999999999,0.7933080161312843,0.20669198386871565,0.8899700910056135,1.0,0.20959492885330244
2021-10-06,水生根茎类,2.0,2,0.9642816718541214,1.0,0.7942101682973051,0.24735468904957889,0.8339841030021029,0.9999999999999999,0.20669198386871565
2021-10-07,水生根茎类,2.0,2,0.9750336723752209,0.9999999999999999,0.7953348828253829,0.25156181074109274,0.9642816718541214,1.0,0.24735468904957889
2021-10-08,水生根茎类,3.0,3,0.60334213852908,1.0,0.9185758102401652,0.13929611635456735,0.9750336723752209,0.9999999999999999,0.25156181074109274
2021-10-09,水生根茎类,3.0,3,0.887345580993947,1.0,0.9188792767724681,0.20369787168719272,0.60334213852908,1.0,0.13929611635456735
2021-10-10,水生根茎类,2.0,2,0.9521437372679142,1.0,0.7964164073140225,0.23771589175965466,0.887345580993947,1.0,0.20369787168719272
2021-10-11,水生根茎类,2.0,2,0.5377785450291326,1.0,0.7973793468976165,0.3042043476468633,0.9521437372679142,1.0,0.23771589175965466
2021-10-12,水生根茎类,2.0,2,0.5991559510894229,0.9999999999999999,0.7976585289385935,0.21877588431642658,0.5377785450291326,1.0,0.3042043476468633
2021-10-13,水生根茎类,1.0,1,1.0,1.0,0.7391686398426865,0.2608313601573135,0.5991559510894229,0.9999999999999999,0.21877588431642658
2021-10-14,水生根茎类,2.0,2,0.7484547164740663,1.0,0.7980585880135723,0.20194141198642776,1.0,1.0,0.2608313601573135
2021-10-15,水生根茎类,3.0,3,0.6859740698449843,1.0,0.9194872972801242,0.1169857216092762,0.7484547164740663,1.0,0.20194141198642776
2021-10-16,水生根茎类,3.0,3,0.33427923437024687,1.0,0.919568358995107,0.4705335047710524,0.6859740698449843,1.0,0.1169857216092762
2021-10-17,水生根茎类,3.0,3,0.6322437855706543,1.0,0.9196045340918102,0.10973084098780374,0.33427923437024687,1.0,0.4705335047710524
2021-10-18,水生根茎类,2.0,2,0.7707864223261073,1.0,0.7990624793994859,0.2009375206005141,0.6322437855706543,1.0,0.10973084098780374
2021-10-19,水生根茎类,3.0,3,0.5652523411918025,1.0,0.9196889367979703,0.09855700405938762,0.7707864223261073,1.0,0.2009375206005141
2021-10-20,水生根茎类,2.0,2,0.8222290412452009,1.0,0.7990962472086303,0.20090375279136977,0.5652523411918025,1.0,0.09855700405938762
2021-10-21,水生根茎类,1.0,1,1.0,1.0,0.740165477139433,0.25983452286056696,0.8222290412452009,1.0,0.20090375279136977
2021-10-22,水生根茎类,2.0,2,0.5642932035198338,1.0,0.799277352313398,0.2615857592580108,1.0,1.0,0.25983452286056696
2021-10-23,水生根茎类,3.0,3,0.6527765794870498,1.0,0.9197759298358696,0.09598559792721847,0.5642932035198338,1.0,0.2615857592580108
2021-10-24,水生根茎类,2.0,2,0.7591141833494901,1.0,0.7992606855316394,0.20073931446836055,0.6527765794870498,1.0,0.09598559792721847
2021-10-25,水生根茎类,2.0,2,0.855143237889747,1.0,0.7993023865691107,0.20069761343088938,0.7591141833494901,1.0,0.20073931446836055
2021-10-26,水生根茎类,2.0,2,0.875408177726873,1.0,0.79936139849237,0.20063860150762994,0.855143237889747,1.0,0.20069761343088938
2021-10-27,水生根茎类,1.0,1,1.0,1.0,0.7401870463597858,0.25981295364021423,0.875408177726873,1.0,0.20063860150762994
2021-10-28,水生根茎类,1.0,1,1.0,1.0,0.7401963289979213,0.2598036710020787,1.0,1.0,0.25981295364021423
2021-10-29,水生根茎类,1.0,1,1.0,1.0,0.7401968297441107,0.2598031702558892,1.0,1.0,0.2598036710020787
2021-10-30,水生根茎类,2.0,2,0.5066326118627258,1.0,0.8607199677594792,0.321918541567191,1.0,1.0,0.2598031702558892
2021-10-31,水生根茎类,1.0,1,1.0,1.0,0.7399777252394695,0.2600222747605305,0.5066326118627258,1.0,0.321918541567191
2021-11-01,水生根茎类,1.0,1,1.0,1.0,0.7401232670356193,0.2598767329643808,1.0,1.0,0.2600222747605305
2021-11-02,水生根茎类,1.0,1,1.0,1.0,0.7402424104094197,0.25975758959058026,1.0,1.0,0.2598767329643808
2021-11-03,水生根茎类,1.0,1,1.0,1.0,0.7402982746708107,0.2597017253291894,1.0,1.0,0.25975758959058026
2021-11-04,水生根茎类,2.0,2,0.5363498254643818,1.0,0.861063351290726,0.2445549850354178,1.0,1.0,0.2597017253291894
2021-11-05,水生根茎类,1.0,1,1.0,1.0,0.7403417242609509,0.25965827573904915,0.5363498254643818,1.0,0.2445549850354178
2021-11-06,水生根茎类,2.0,2,0.8875390503680065,0.9999999999999999,0.7993830607088753,0.20061693929112462,1.0,1.0,0.25965827573904915
2021-11-07,水生根茎类,2.0,2,0.9330225531651373,1.0,0.7995663021461127,0.22441730529030166,0.8875390503680065,0.9999999999999999,0.20061693929112462
2021-11-08,水生根茎类,3.0,3,0.4153277122689836,1.0,0.9205148237881432,0.26856531363482733,0.9330225531651373,1.0,0.22441730529030166
2021-11-09,水生根茎类,2.0,2,0.8974007942688287,0.9999999999999999,0.7996657848165402,0.20472856693334168,0.4153277122689836,1.0,0.26856531363482733
2021-11-10,水生根茎类,2.0,2,0.8526612343911941,0.9999999999999999,0.7998238178825814,0.20017618211741864,0.8974007942688287,0.9999999999999999,0.20472856693334168
2021-11-11,水生根茎类,3.0,3,0.9191567526346567,1.0,0.920767345008912,0.21678672231814822,0.8526612343911941,0.9999999999999999,0.20017618211741864
2021-11-12,水生根茎类,2.0,2,0.9863264390145232,1.0,0.8003300400977653,0.2509932375903855,0.9191567526346567,1.0,0.21678672231814822
2021-11-13,水生根茎类,3.0,3,0.889110349414032,1.0,0.9213070580228994,0.19870665192588546,0.9863264390145232,1.0,0.2509932375903855
2021-11-14,水生根茎类,3.0,3,0.919215351716135,1.0,0.921661752984824,0.21375263323435134,0.889110349414032,1.0,0.19870665192588546
2021-11-15,水生根茎类,1.0,1,1.0,1.0,0.7444114611768923,0.25558853882310767,0.919215351716135,1.0,0.21375263323435134
2021-11-16,水生根茎类,1.0,1,1.0,1.0,0.7451548436440844,0.25484515635591554,1.0,1.0,0.25558853882310767
2021-11-17,水生根茎类,2.0,2,0.9433268276757285,1.0,0.8663270905230729,0.22507811056084265,1.0,1.0,0.25484515635591554
2021-11-18,水生根茎类,1.0,1,1.0,1.0,0.7463958252874656,0.2536041747125344,0.9433268276757285,1.0,0.22507811056084265
2021-11-19,水生根茎类,1.0,1,1.0,1.0,0.746842743377084,0.253157256622916,1.0,1.0,0.2536041747125344
2021-11-20,水生根茎类,2.0,2,0.8497154074989253,1.0,0.7980639059555915,0.20193609404440846,1.0,1.0,0.253157256622916
2021-11-21,水生根茎类,2.0,2,0.5202580618479956,0.9999999999999999,0.799173799790174,0.3497962841131387,0.8497154074989253,1.0,0.20193609404440846
2021-11-22,水生根茎类,2.0,2,0.5156519483454418,1.0,0.7993305581918025,0.5386425294393047,0.5202580618479956,0.9999999999999999,0.3497962841131387
2021-11-23,水生根茎类,2.0,2,0.6736736079674062,1.0,0.7994634616628944,0.20053653833710572,0.5156519483454418,1.0,0.5386425294393047
2021-11-24,水生根茎类,3.0,3,0.35232376272344434,0.9999999999999999,0.8000438008209313,0.5591851858722934,0.6736736079674062,1.0,0.20053653833710572
2021-11-25,水生根茎类,3.0,3,0.49656026580148516,1.0,0.8004230869421685,0.3351025718440826,0.35232376272344434,0.9999999999999999,0.5591851858722934
2021-11-26,水生根茎类,3.0,3,0.47761777051798726,1.0,0.800642066865376,0.4950021450992532,0.49656026580148516,1.0,0.3351025718440826
2021-11-27,水生根茎类,3.0,3,0.5360489837123424,1.0,0.8008124396099507,0.25059108847831885,0.47761777051798726,1.0,0.4950021450992532
2021-11-28,水生根茎类,3.0,3,0.585552237665473,0.9999999999999999,0.8010485879943271,0.2210093309205584,0.5360489837123424,1.0,0.25059108847831885
2021-11-29,水生根茎类,2.0,2,0.513035537742397,1.0,0.7998825344462154,0.5309078140996323,0.585552237665473,0.9999999999999999,0.2210093309205584
2021-11-30,水生根茎类,2.0,2,0.5022630495985215,1.0,0.8001894145890789,0.4835052919687096,0.513035537742397,1.0,0.5309078140996323
2021-12-01,水生根茎类,3.0,3,0.7879818134133556,1.0,0.8018824080997535,0.20375992808684698,0.5022630495985215,1.0,0.4835052919687096
2021-12-02,水生根茎类,3.0,3,0.5902735677454539,0.9999999999999999,0.8025565827313241,0.22510946312553887,0.7879818134133556,1.0,0.20375992808684698
2021-12-03,水生根茎类,3.0,3,0.9146901350495332,1.0,0.8032411461075141,0.22818474492433102,0.5902735677454539,0.9999999999999999,0.22510946312553887
2021-12-04,水生根茎类,2.0,2,0.8242518111852828,1.0,0.8018801416842245,0.19811985831577544,0.9146901350495332,1.0,0.22818474492433102
2021-12-05,水生根茎类,2.0,2,0.8236626150974955,1.0,0.8031671773084377,0.19683282269156227,0.8242518111852828,1.0,0.19811985831577544
2021-12-06,水生根茎类,2.0,2,0.7844707847450192,1.0,0.80423930429182,0.19576069570817997,0.8236626150974955,1.0,0.19683282269156227
2021-12-07,水生根茎类,2.0,2,0.6970565231672055,1.0,0.8045814686914251,0.19541853130857492,0.7844707847450192,1.0,0.19576069570817997
2021-12-08,水生根茎类,2.0,2,0.8030974974577755,1.0,0.8053876446697018,0.19461235533029828,0.6970565231672055,1.0,0.19541853130857492
2021-12-09,水生根茎类,2.0,2,0.6629616919881133,0.9999999999999999,0.8059628669991897,0.1940371330008102,0.8030974974577755,1.0,0.19461235533029828
2021-12-10,水生根茎类,2.0,2,0.8033975048270121,0.9999999999999999,0.8065643123686848,0.19343568763131516,0.6629616919881133,0.9999999999999999,0.1940371330008102
2021-12-11,水生根茎类,2.0,2,0.889640890230986,1.0,0.8073291450598831,0.1926708549401167,0.8033975048270121,0.9999999999999999,0.19343568763131516
2021-12-12,水生根茎类,1.0,2,1.0,1.0,0.75592241502209,0.24407758497791002,0.889640890230986,1.0,0.1926708549401167
2021-12-13,水生根茎类,2.0,2,0.9649473512363251,1.0,0.8100781672656583,0.2248958476020961,1.0,1.0,0.24407758497791002
2021-12-14,水生根茎类,1.0,2,1.0,1.0,0.7577913226021084,0.24220867739789165,0.9649473512363251,1.0,0.2248958476020961
2021-12-15,水生根茎类,1.0,1,1.0,1.0,0.0526721621272,0.9473278378728001,1.0,1.0,0.24220867739789165
2021-12-16,水生根茎类,2.0,2,0.8238895309270056,1.0,0.8113856191721853,0.1886143808278148,1.0,1.0,0.9473278378728001
2021-12-17,水生根茎类,2.0,2,0.7744645856888743,1.0,0.8122210898054906,0.18777891019450949,0.8238895309270056,1.0,0.1886143808278148
2021-12-18,水生根茎类,3.0,3,0.5295355721299312,1.0,0.8130430332628531,0.2517962728097025,0.7744645856888743,1.0,0.18777891019450949
2021-12-19,水生根茎类,2.0,2,0.68768933039342,1.0,0.8141458274790709,0.18585417252092915,0.5295355721299312,1.0,0.2517962728097025
2021-12-20,水生根茎类,2.0,2,0.7066746357816502,1.0,0.8153491496481591,0.18465085035184092,0.68768933039342,1.0,0.18585417252092915
2021-12-21,水生根茎类,2.0,2,0.9528314758305549,1.0,0.8162363690208806,0.21411974239339798,0.7066746357816502,1.0,0.18465085035184092
2021-12-22,水生根茎类,2.0,2,0.757813521338756,1.0,0.8170914596073579,0.18290854039264218,0.9528314758305549,1.0,0.21411974239339798
2021-12-23,水生根茎类,2.0,2,0.8964150252768057,1.0,0.8178519307254023,0.18214806927459773,0.757813521338756,1.0,0.18290854039264218
2021-12-24,水生根茎类,1.0,1,1.0,1.0,0.7639291864826184,0.2360708135173816,0.8964150252768057,1.0,0.18214806927459773
2021-12-25,水生根茎类,2.0,2,0.8854204309186118,1.0,0.8195404063537391,0.18045959364626077,1.0,1.0,0.2360708135173816
2021-12-26,水生根茎类,2.0,2,0.8902078946554364,1.0,0.8207166496662875,0.17928335033371243,0.8854204309186118,1.0,0.18045959364626077
2021-12-27,水生根茎类,2.0,2,0.8181996689699347,1.0,0.8223224214212763,0.17767757857872366,0.8902078946554364,1.0,0.17928335033371243
2021-12-28,水生根茎类,2.0,2,0.8291661014596983,1.0,0.8230864327524364,0.17691356724756355,0.8181996689699347,1.0,0.17767757857872366
2021-12-29,水生根茎类,2.0,2,0.7928597154867278,0.9999999999999999,0.8237341108023786,0.17626588919762143,0.8291661014596983,1.0,0.17691356724756355
2021-12-30,水生根茎类,2.0,2,0.7046835595043641,1.0,0.8244498683450274,0.1755501316549725,0.7928597154867278,0.9999999999999999,0.17626588919762143
2021-12-31,水生根茎类,2.0,2,0.9044561476499298,1.0,0.8256455076349332,0.17996547116353057,0.7046835595043641,1.0,0.1755501316549725
2022-01-01,水生根茎类,2.0,2,0.8156749042040907,1.0,0.8270058195690578,0.1729941804309424,0.9044561476499298,1.0,0.17996547116353057
2022-01-02,水生根茎类,2.0,2,0.7291268493124583,0.9999999999999999,0.8284472422508198,0.17155275774918016,0.8156749042040907,1.0,0.1729941804309424
2022-01-03,水生根茎类,2.0,2,0.9858662025962885,1.0,0.8289956777822332,0.22051397581770693,0.7291268493124583,0.9999999999999999,0.17155275774918016
2022-01-04,水生根茎类,2.0,2,0.9842878250259874,1.0,0.8298587592238,0.2186491923760461,0.9858662025962885,1.0,0.22051397581770693
2022-01-05,水生根茎类,2.0,2,0.8420117241778478,1.0,0.830699247782831,0.16930075221716898,0.9842878250259874,1.0,0.2186491923760461
2022-01-06,水生根茎类,2.0,2,0.8470679093582029,0.9999999999999999,0.8311571868039629,0.16884281319603714,0.8420117241778478,1.0,0.16930075221716898
2022-01-07,水生根茎类,2.0,2,0.8598622052218412,1.0,0.8317411868615229,0.16825881313847715,0.8470679093582029,0.9999999999999999,0.16884281319603714
2022-01-08,水生根茎类,2.0,2,0.953600902505712,1.0,0.8324864272325283,0.20037399355761296,0.8598622052218412,1.0,0.16825881313847715
2022-01-09,水生根茎类,3.0,3,0.6966025733843222,1.0,0.9357398532102706,0.09182344276590712,0.953600902505712,1.0,0.20037399355761296
2022-01-10,水生根茎类,4.0,4,0.44985946252868303,0.9605542001317828,0.9370347040403666,0.23216404090756912,0.6966025733843222,1.0,0.09182344276590712
2022-01-11,水生根茎类,4.0,4,0.49139886043903924,0.9890021459227468,0.9376149392191189,0.17992299791621566,0.44985946252868303,0.9605542001317828,0.23216404090756912
2022-01-12,水生根茎类,3.0,3,0.542553070931424,0.9999999999999999,0.9363171194285367,0.16070148599719403,0.49139886043903924,0.9890021459227468,0.17992299791621566
2022-01-13,水生根茎类,2.0,2,0.6269116937198407,0.9999999999999999,0.8328467723688388,0.19149769715035084,0.542553070931424,0.9999999999999999,0.16070148599719403
2022-01-14,水生根茎类,3.0,3,0.5989319301840861,1.0,0.9375725510562248,0.16518710549402624,0.6269116937198407,0.9999999999999999,0.19149769715035084
2022-01-15,水生根茎类,3.0,3,0.7191283472520912,0.9999999999999999,0.9378539435722968,0.11085916764194616,0.5989319301840861,1.0,0.16518710549402624
2022-01-16,水生根茎类,3.0,3,0.6296668654793534,0.9999999999999999,0.9382815230660877,0.06171847693391234,0.7191283472520912,0.9999999999999999,0.11085916764194616
